tos1a
matlab
15
100
2016-03-27 16:33:15
"P","I","D","c_fan","c_led","c_lamp","ctrltyp","in_sw","out_sw","t_sim","s_rate","input","scifun"
0.8,2.95,0,20,0,50,"NO",3,1,15,100,30,"y1=u1"
"temp_chip","f_temp_int","d_temp_int","f_temp_ext","d_temp_ext","f_light_int_lin","d_light_int_lin","f_light_int_log","d_light_int_log","I_bulb","V_bulb","I_fan","V_fan","f_rpm","d_rmp"
28.31,30.48,-0.3789,26.62,-0.1282,29.87,-0.0013,79.24,-0.0292,0.48,5.79,0.05,6.7099,5236.51,7.5546
28.38,30.47,-0.2313,26.61,-0.3523,28.31,-17.6165,78.60,-7.3148,0.49,5.79,0.05,6.7143,5237.03,5.3090
28.38,30.47,-0.0234,26.61,-0.0983,28.59,6.5754,78.71,2.4382,0.49,5.78,0.05,6.7179,5237.47,3.7159
28.38,30.46,0.1033,26.61,0.0357,29.10,3.9801,78.92,1.7364,0.48,5.78,0.05,6.7128,5237.21,-3.7963
28.38,30.46,0.0339,26.60,-0.2632,29.40,2.4660,79.04,0.9272,0.48,5.79,0.08,6.6769,5238.04,8.1116
28.38,30.45,0.1867,26.60,0.2723,29.59,1.6051,79.12,0.7895,0.48,5.79,0.05,6.7905,5238.42,-2.0214
28.38,30.45,-0.4008,26.59,-0.2769,29.71,0.9215,79.17,0.3351,0.48,5.78,0.05,6.7048,5238.63,5.1232
28.31,30.44,0.0799,26.59,0.1725,29.78,0.5137,79.20,0.3110,0.48,5.79,0.06,6.6960,5239.01,2.9136
28.31,30.44,-0.0853,26.59,-0.2369,29.82,0.3050,79.21,0.0671,0.47,5.78,0.05,6.7158,5239.73,-0.7163
28.38,30.43,-0.2312,26.58,-0.0991,29.85,0.1889,79.23,0.2851,0.48,5.78,0.06,6.7004,5239.70,0.3938
28.38,30.42,-0.3415,26.58,-0.2610,29.87,0.0838,79.23,0.1834,0.48,5.79,0.05,6.7106,5239.37,-6.1266
28.38,30.42,-0.0075,26.57,0.1059,29.88,0.1367,79.23,0.0712,0.48,5.78,0.05,6.7084,5239.80,7.4641
28.38,30.42,0.2242,26.57,0.4835,29.88,0.1993,79.24,0.1277,0.47,5.78,0.05,6.7158,5240.35,-1.2327
28.38,30.41,-0.2521,26.56,-0.0526,29.89,-0.0133,79.24,0.1157,0.48,5.78,0.06,6.7546,5240.63,3.6342
28.38,30.40,-0.1493,26.56,-0.1653,29.89,-0.0663,79.24,-0.2465,0.48,5.78,0.05,6.7216,5240.82,3.0003
28.38,30.40,0.0630,26.55,0.0241,29.89,-0.0446,79.24,0.0251,0.48,5.78,0.07,6.7509,5241.09,2.2880
28.38,30.40,-0.1937,26.55,-0.1592,29.89,-0.0120,79.24,-0.2224,0.48,5.79,0.06,6.6908,5241.29,8.5320
28.38,30.40,0.1304,26.55,0.1922,29.89,0.1499,79.24,-0.1447,0.48,5.78,0.05,6.7114,5241.75,-1.0248
28.38,30.40,0.0515,26.54,-0.2059,29.90,0.0206,79.24,0.0045,0.48,5.79,0.05,6.7165,5241.65,-1.1462
28.38,30.40,-0.3732,26.54,-0.3088,29.90,-0.1433,79.24,-0.0678,0.48,5.78,0.05,6.7070,5241.43,-2.3623
28.38,30.40,0.0286,26.54,-0.1076,29.90,0.0208,79.24,0.0126,0.48,5.79,0.06,6.6476,5241.78,3.0831
28.38,30.40,0.2891,26.53,0.4445,29.90,0.2117,79.24,0.1589,0.47,5.78,0.07,6.6886,5242.03,1.8694
28.44,30.40,0.2280,26.53,0.2510,29.90,0.0032,79.24,-0.1607,0.47,5.79,0.06,6.6579,5241.83,-4.7040
28.44,30.39,0.0084,26.52,0.4389,29.90,0.0527,79.24,-0.0339,0.48,5.78,0.05,6.7070,5241.89,2.2158
28.44,30.39,0.0329,26.51,0.0945,29.90,-0.1232,79.24,0.1060,0.47,5.78,0.06,6.6418,5241.55,-2.3299
28.44,30.38,-0.2272,26.51,-0.3923,29.91,0.0936,79.24,0.0620,0.48,5.79,0.05,6.7165,5241.36,-1.7062
28.44,30.38,0.2635,26.50,0.0283,29.91,0.1886,79.23,-0.8665,0.48,5.79,0.05,6.7165,5241.27,-0.2623
28.44,30.38,-0.2160,26.49,0.0301,29.91,0.0836,79.24,0.0844,0.48,5.78,0.06,6.7231,5240.79,-6.0514
28.44,30.37,-0.0474,26.48,-0.0653,29.91,-0.0002,79.24,-0.1596,0.48,5.78,0.06,6.7018,5240.74,-6.7598
28.44,30.37,-0.0338,26.48,0.1463,29.91,0.0167,79.24,0.1344,0.48,5.78,0.05,6.7136,5240.18,-3.9851
28.38,30.37,0.0543,26.47,0.2590,29.91,-1.0686,79.24,-0.0364,0.48,5.78,0.05,6.7011,5240.16,2.7216
28.38,30.37,-0.3976,26.47,-0.4071,29.91,-0.0712,79.23,-0.1774,0.48,5.78,0.06,6.6491,5239.92,-3.9955
28.38,30.37,-0.2151,26.46,-0.0722,29.92,-0.0280,79.24,0.1110,0.48,5.79,0.05,6.7114,5239.20,-0.0062
28.38,30.37,0.0717,26.45,0.2082,29.92,0.0846,79.24,-0.0403,0.49,5.79,0.06,6.6916,5239.19,-0.0038
28.38,30.37,0.1650,26.45,0.3604,29.92,0.0287,79.24,0.0353,0.48,5.78,0.06,6.6938,5238.89,-6.3586
28.38,30.36,0.0934,26.44,0.2175,29.92,0.1470,79.24,-0.0189,0.48,5.78,0.05,6.7209,5238.43,-3.3762
28.38,30.36,-0.3745,26.43,-0.2438,29.92,0.0496,79.24,-0.0842,0.48,5.79,0.05,6.7084,5238.62,-3.6661
28.38,30.35,-0.0145,26.42,-0.3370,29.92,-0.0302,79.23,-0.0053,0.48,5.78,0.05,6.7040,5238.49,3.5508
28.38,30.35,0.0742,26.41,0.3745,29.92,0.1013,79.23,0.0044,0.47,5.79,0.06,6.6952,5238.49,-3.0467
28.38,30.35,-0.0877,26.40,-0.2760,29.93,-0.0059,79.23,-0.2150,0.49,5.79,0.05,6.7070,5238.34,-0.6450
28.38,30.35,0.3208,26.39,-0.0258,29.93,0.0369,79.23,-0.0745,0.48,5.78,0.06,6.7114,5238.36,7.7615
28.38,30.34,-0.1522,26.38,-0.1646,29.93,-0.0445,79.23,0.0259,0.48,5.78,0.05,6.7128,5238.67,-9.1819
28.38,30.34,-0.0832,26.37,-0.1443,29.93,-0.1231,79.23,0.2007,0.48,5.79,0.07,6.6835,5238.50,6.4209
28.38,30.34,-0.0611,26.36,-0.3080,29.93,-0.1003,79.23,0.0329,0.48,5.78,0.05,6.7092,5238.18,-7.4014
28.38,30.33,-0.0107,26.35,-0.1140,29.93,0.0187,79.23,-0.0076,0.48,5.79,0.05,6.7099,5238.07,0.7173
28.38,30.33,0.0790,26.35,0.3470,29.93,0.0912,79.23,-0.1271,0.48,5.78,0.07,6.6982,5238.23,6.1531
28.38,30.32,-0.1737,26.34,-0.1028,29.93,0.0783,79.23,0.2150,0.48,5.79,0.05,6.7136,5238.75,3.8608
28.38,30.32,-0.4166,26.33,-0.2930,29.93,-0.0768,79.23,-0.0154,0.48,5.79,0.05,6.7011,5239.49,8.0244
28.38,30.32,0.0529,26.33,0.0615,29.94,-0.0131,79.23,0.0907,0.48,5.79,0.07,6.6974,5239.67,-0.3960
28.38,30.31,-0.1466,26.33,-0.0527,29.94,-0.0702,79.23,0.1785,0.48,5.78,0.05,6.7179,5239.77,5.6526
28.38,30.31,-0.0389,26.33,-0.1669,29.94,-0.0294,79.23,-0.1115,0.47,5.79,0.06,6.7128,5240.21,3.4364
28.38,30.30,-0.1652,26.33,-0.2145,29.94,0.0442,79.23,-0.1293,0.48,5.79,0.05,6.7077,5240.51,2.5945
28.44,30.30,0.0240,26.33,0.0603,29.94,-0.0093,79.23,0.1425,0.47,5.79,0.05,6.7099,5240.25,12.1066
28.44,30.29,-0.1793,26.33,-0.1585,29.94,-0.0343,79.23,-0.2019,0.47,5.79,0.05,6.7165,5241.03,0.9488
28.38,30.28,0.1271,26.33,-0.6768,29.94,0.0137,79.23,-0.0789,0.48,5.79,0.06,6.7033,5241.08,0.0429
