tos1a
openloop
10
50
2016-03-22 21:12:54
"c_fan","c_led","c_lamp","t_sim","s_rate"
20,0,50,10,50
"temp_chip","f_temp_int","d_temp_int","f_temp_ext","d_temp_ext","f_light_int_lin","d_light_int_lin","f_light_int_log","d_light_int_log","I_bulb","V_bulb","I_fan","V_fan","f_rpm","d_rmp"
28.44,30.05,0.6804,27.77,1.4014,25.13,0.4645,77.32,-0.2724,0.49,5.80,0.04,4.2747,3256.57,155.6449
28.44,30.05,0.5786,27.76,0.5408,25.14,0.4194,77.32,-0.4780,0.49,5.80,0.03,4.2872,3268.92,157.1922
28.38,30.06,-0.7570,27.75,-1.3715,25.14,-0.3214,77.32,-0.6383,0.49,5.80,0.03,4.2784,3280.50,186.7810
28.38,30.07,0.3344,27.74,-0.5877,25.14,-0.1547,77.32,-0.5717,0.49,5.80,0.03,4.2740,3291.15,196.4758
28.38,30.08,-0.4729,27.73,-0.7111,25.14,-0.1158,77.31,-0.3024,0.49,5.80,0.04,4.2674,3300.38,103.6740
28.38,30.08,-0.6615,27.73,-0.0697,25.15,0.0477,77.31,0.1166,0.49,5.80,0.03,4.2696,3311.08,124.3504
28.38,30.09,0.5518,27.71,0.3251,25.15,0.4279,77.32,0.4539,0.49,5.80,0.04,4.2689,3320.01,118.6820
28.38,30.09,-0.3657,27.70,-1.2786,25.15,-0.0664,77.32,0.0151,0.49,5.80,0.05,4.2769,3328.12,147.7660
28.44,30.10,-0.6930,27.70,0.0152,25.15,-0.0169,77.32,0.9545,0.49,5.80,0.03,4.2784,3335.69,128.0459
28.44,30.11,0.5893,27.69,1.3111,25.15,0.4247,77.32,-0.0298,0.49,5.80,0.03,4.2806,3341.66,67.9766
28.44,30.12,1.0340,27.68,1.4135,25.16,-0.0876,77.32,0.0012,0.48,5.79,0.03,4.2799,3349.72,100.1089
28.44,30.13,-0.3731,27.67,-1.0999,25.15,0.0366,77.32,-0.3226,0.50,5.80,0.04,4.2784,3355.71,77.7155
28.44,30.13,-0.9541,27.65,-1.4403,25.15,-0.0380,77.32,-0.6436,0.49,5.80,0.03,4.2755,3361.46,114.9460
28.44,30.14,0.3850,27.65,1.0064,25.16,0.1008,77.32,0.0536,0.49,5.80,0.05,4.2571,3366.81,48.4387
28.38,30.15,0.1614,27.64,0.2073,25.16,0.1145,77.32,0.6210,0.49,5.80,0.04,4.2725,3369.07,25.7080
28.38,30.15,-1.8721,27.62,-1.2340,25.16,-0.2109,77.32,0.1448,0.49,5.80,0.03,4.2777,3377.02,126.3505
28.38,30.16,-0.0481,27.62,-0.3849,25.16,-0.4299,77.32,0.0563,0.49,5.80,0.04,4.2703,3383.14,74.5246
28.38,30.16,0.8310,27.62,1.6481,25.17,0.2265,77.32,0.5459,0.48,5.80,0.04,4.2520,3386.81,83.9314
28.38,30.17,0.0202,27.61,-0.3653,25.17,-0.2030,77.31,-0.3098,0.49,5.80,0.04,4.2762,3390.69,44.9776
28.38,30.17,0.8297,27.60,1.1642,25.17,0.0601,77.31,-0.1314,0.49,5.80,0.03,4.2762,3391.70,5.0942
28.38,30.18,1.2502,27.59,-0.2279,25.17,-0.1740,77.31,-0.6088,0.49,5.80,0.05,4.2374,3395.61,122.0466
28.38,30.18,-0.0425,27.57,-0.3471,25.17,-0.2640,77.32,0.5045,0.49,5.80,0.03,4.2784,3401.27,64.2926
28.38,30.19,0.5213,27.57,0.3137,25.17,0.2138,77.32,-0.2794,0.49,5.80,0.04,4.2725,3404.29,33.9260
28.38,30.20,-0.6765,27.56,-0.9991,25.17,-0.1923,77.32,-0.5614,0.49,5.80,0.04,4.2747,3407.35,41.3207
28.38,30.20,0.0039,27.56,-0.6998,25.17,-0.1422,77.32,-0.4461,0.48,5.80,0.03,4.2769,3408.10,-13.7786
28.38,30.21,-0.5822,27.55,0.6806,25.18,0.1015,77.32,-0.1529,0.49,5.80,0.03,4.2777,3409.01,137.3975
28.44,30.21,-0.5723,27.54,-0.3936,25.18,0.0782,77.32,-0.0138,0.49,5.80,0.03,4.2777,3415.43,72.9023
28.44,30.22,0.4793,27.54,1.6418,25.18,-0.0696,77.32,-0.6526,0.49,5.80,0.03,4.2799,3417.69,21.7318
28.44,30.23,1.2981,27.53,1.9075,25.18,0.1487,77.32,-0.0068,0.48,5.80,0.04,4.2674,3419.55,31.9022
28.38,30.24,-0.0162,27.52,-0.1322,25.18,0.0983,77.32,0.7426,0.49,5.80,0.03,4.2806,3420.42,-22.2172
28.38,30.24,0.2732,27.51,-0.4674,25.19,-0.3920,77.31,-0.5099,0.48,5.80,0.04,4.2703,3419.39,-11.8488
28.38,30.25,-0.9939,27.51,-0.3425,25.19,0.1825,77.32,0.9212,0.48,5.80,0.04,4.2271,3424.81,71.0551
28.38,30.25,-0.2129,27.50,-1.3708,25.19,-0.0081,77.32,-0.6305,0.49,5.80,0.03,4.2806,3427.28,18.8103
28.38,30.26,0.6995,27.49,0.3960,25.19,-0.0014,77.32,1.0208,0.49,5.80,0.04,4.2740,3428.50,26.0666
28.38,30.27,0.2241,27.48,0.6258,25.19,0.4047,77.32,0.6632,0.49,5.79,0.03,4.2784,3429.71,13.9042
28.38,30.28,0.6452,27.49,1.3888,25.20,0.0258,77.32,0.4413,0.49,5.80,0.04,4.2718,3427.76,-23.7265
28.38,30.28,-0.4069,27.48,1.2352,25.19,-0.2528,77.31,-0.0587,0.49,5.81,0.03,4.2755,3431.37,79.6443
28.38,30.28,-0.9498,27.48,-0.0930,25.19,0.0710,77.32,0.7179,0.49,5.80,0.04,4.2747,3434.17,3.9779
28.38,30.29,-0.3733,27.48,-0.0720,25.19,0.1564,77.31,0.7718,0.48,5.80,0.03,4.2740,3434.39,20.4833
28.38,30.30,-0.5012,27.47,0.6823,25.20,-0.2708,77.32,-0.0578,0.49,5.81,0.04,4.2718,3435.36,10.7523
28.38,30.30,-0.8103,27.47,-0.7736,25.20,-0.1968,77.32,0.0074,0.49,5.80,0.04,4.2462,3433.70,-29.5934
28.38,30.30,-0.7895,27.46,-1.2252,25.20,0.2825,77.32,0.1837,0.49,5.80,0.04,4.2718,3435.20,77.0059
28.38,30.32,1.4170,27.46,1.6239,25.20,0.2604,77.32,0.4527,0.48,5.80,0.03,4.2791,3438.53,5.1284
28.38,30.32,0.8389,27.45,1.4336,25.20,0.4783,77.32,-0.3035,0.49,5.80,0.03,4.2755,3438.77,2.6936
28.38,30.32,0.1902,27.44,-0.0434,25.20,-0.0367,77.31,-0.4848,0.49,5.80,0.03,4.2762,3439.33,7.9292
28.38,30.33,0.5854,27.44,0.7365,25.20,-0.1417,77.32,0.4528,0.49,5.80,0.03,4.2813,3437.81,-44.3281
28.38,30.33,0.3564,27.43,-0.2320,25.21,0.1193,77.32,0.0405,0.49,5.80,0.04,4.2791,3437.46,92.3960
28.38,30.34,-0.5950,27.41,-0.8163,25.21,-0.1289,77.32,0.1480,0.49,5.80,0.04,4.2696,3441.80,48.7947
28.38,30.34,0.6411,27.41,0.2607,25.21,-0.1640,77.31,0.4052,0.49,5.80,0.05,4.2557,3442.35,3.9126
28.38,30.35,0.1066,27.40,0.2226,25.21,0.0181,77.31,0.4719,0.48,5.80,0.03,4.2769,3442.57,2.9293
28.38,30.35,0.1519,27.40,-0.6217,25.21,0.2670,77.31,0.4035,0.49,5.80,0.04,4.2747,3441.50,-59.7085
28.38,30.36,1.4310,27.39,0.1917,25.21,0.1716,77.31,-0.6763,0.49,5.80,0.04,4.2696,3438.69,-31.5182
28.38,30.36,0.8385,27.38,0.8705,25.21,0.9689,77.31,-0.0565,0.50,5.80,0.03,4.2813,3443.25,55.5283
28.38,30.37,0.7231,27.37,-0.2984,25.21,-0.0534,77.31,-0.4800,0.49,5.80,0.05,4.2571,3444.45,3.6737
28.38,30.37,1.3811,27.36,0.8188,25.21,0.3328,77.31,-0.1211,0.49,5.80,0.03,4.2799,3444.69,4.2358
28.38,30.38,0.1086,27.36,0.5411,25.22,0.3856,77.31,0.7587,0.49,5.81,0.04,4.2791,3444.50,-70.3396
28.38,30.38,0.6102,27.35,-1.0732,25.22,-0.4065,77.31,-0.5580,0.49,5.80,0.05,4.2571,3441.18,-36.9547
28.38,30.39,0.2087,27.35,0.0285,25.22,0.3351,77.32,0.2590,0.49,5.80,0.03,4.2733,3444.64,58.8122
28.38,30.40,-0.6866,27.34,-0.7736,25.22,-0.2835,77.31,-0.6112,0.48,5.80,0.03,4.2791,3446.32,2.4350
28.38,30.40,0.2971,27.33,-0.1693,25.22,0.0134,77.31,-0.4144,0.48,5.80,0.04,4.2674,3446.45,2.0105
28.38,30.40,0.9196,27.32,1.4906,25.22,0.1930,77.31,0.2748,0.50,5.80,0.04,4.2689,3446.54,1.0559
28.38,30.41,0.8966,27.32,1.1744,25.23,-0.1823,77.30,-0.3490,0.49,5.81,0.03,4.2799,3443.63,-36.5340
28.38,30.41,0.2936,27.31,-0.1270,25.23,-0.0508,77.31,0.6043,0.49,5.80,0.03,4.2762,3446.18,69.4217
28.38,30.42,0.8695,27.31,1.1628,25.23,0.3881,77.32,0.6582,0.48,5.80,0.03,4.2777,3448.36,-10.4853
28.38,30.42,0.1873,27.30,-0.2980,25.23,-0.0282,77.31,-0.6831,0.49,5.80,0.03,4.2784,3447.87,-2.6160
28.38,30.42,-1.6118,27.29,-1.0059,25.23,-0.0913,77.31,-0.4856,0.48,5.81,0.04,4.2806,3447.75,-1.3879
28.38,30.43,-0.4009,27.28,-0.0665,25.23,-0.0211,77.31,-0.3893,0.49,5.80,0.03,4.2703,3445.51,-37.5161
28.38,30.44,-0.0088,27.28,-0.1583,25.23,-0.0449,77.31,0.4185,0.49,5.80,0.03,4.2799,3446.52,66.4412
28.38,30.44,-0.6279,27.28,-0.9872,25.23,1.5040,77.31,-0.4153,0.49,5.80,0.04,4.2733,3449.31,0.0498
28.38,30.44,0.4464,27.27,-0.7398,25.23,0.0104,77.31,0.3926,0.49,5.80,0.05,4.2601,3449.32,0.0262
28.38,30.45,0.7969,27.26,-0.2323,25.23,-0.0203,77.32,-0.4358,0.48,5.80,0.03,4.2762,3448.99,-4.6157
28.38,30.45,-1.8540,27.27,-1.1364,25.24,-0.2092,77.32,0.0411,0.48,5.80,0.04,4.2491,3446.75,-39.1219
28.38,30.46,0.0562,27.26,1.0549,25.24,0.3080,77.31,-0.5932,0.49,5.80,0.03,4.2755,3447.46,68.3281
28.38,30.46,-1.8809,27.26,-0.8710,25.24,-0.0699,77.31,-0.1803,0.49,5.81,0.03,4.2784,3450.42,-1.4584
28.38,30.46,-0.1756,27.24,-1.3092,25.24,-0.2581,77.31,-0.7130,0.48,5.80,0.04,4.2740,3450.36,-0.7737
28.38,30.47,0.3499,27.24,0.2884,25.24,0.1811,77.31,-0.1524,0.48,5.80,0.05,4.2615,3450.27,-1.1511
28.38,30.48,1.2467,27.24,1.1655,25.24,0.4233,77.31,-0.4129,0.49,5.80,0.03,4.2791,3448.29,-49.9518
28.38,30.49,-0.2946,27.23,0.3911,25.24,0.0297,77.31,0.3478,0.49,5.80,0.03,4.2755,3447.66,81.0594
28.38,30.49,0.3285,27.22,-0.0183,25.24,0.1242,77.31,-0.7123,0.48,5.80,0.04,4.2667,3451.49,42.5519
28.38,30.49,-0.1524,27.22,0.8285,25.25,0.0324,77.31,0.3539,0.48,5.80,0.04,4.2476,3451.38,-3.0325
28.38,30.50,0.6275,27.22,0.6579,25.25,0.0992,77.31,-0.2041,0.48,5.80,0.03,4.2813,3450.96,-6.8756
28.38,30.50,0.2599,27.21,0.0999,25.25,0.2902,77.31,0.2878,0.49,5.80,0.04,4.2762,3449.49,-49.9289
28.38,30.51,1.2597,27.20,1.3861,25.25,-0.0122,77.31,0.6364,0.48,5.80,0.03,4.2762,3447.54,92.8099
28.38,30.52,-0.0354,27.20,0.3197,25.25,0.3267,77.31,0.8145,0.48,5.80,0.03,4.2733,3451.90,48.9671
28.38,30.51,0.6306,27.19,0.3956,25.25,-0.0798,77.31,-0.2882,0.49,5.80,0.05,4.2549,3452.31,-4.8596
28.38,30.52,0.1564,27.19,-0.0504,25.25,-0.1170,77.31,0.4748,0.49,5.80,0.03,4.2769,3452.15,-0.6948
28.38,30.52,-0.5226,27.18,-0.5906,25.25,-0.1764,77.31,0.1765,0.49,5.81,0.03,4.2747,3451.49,-60.4342
28.38,30.53,-0.3579,27.17,0.1628,25.25,0.2325,77.31,0.4853,0.48,5.80,0.04,4.2725,3448.67,-32.0646
28.38,30.53,0.2812,27.16,0.6840,25.25,-0.2575,77.31,0.7023,0.48,5.81,0.03,4.2799,3451.91,49.7034
28.38,30.54,0.3187,27.17,-0.0156,25.26,0.1845,77.31,0.2397,0.48,5.80,0.03,4.2586,3453.10,-1.4551
28.38,30.54,-1.4232,27.17,-1.1341,25.26,-0.2458,77.31,-0.3884,0.49,5.80,0.03,4.2777,3453.07,1.3892
28.38,30.54,0.7763,27.17,-0.4273,25.26,-0.0623,77.31,-0.4451,0.49,5.81,0.05,4.2813,3453.13,0.7411
28.38,30.55,-0.5683,27.17,-0.9907,25.26,0.1584,77.31,0.1116,0.49,5.80,0.05,4.2637,3450.02,-37.6492
28.38,30.54,-0.2988,27.16,-2.0201,25.26,0.2515,77.31,-0.3003,0.48,5.81,0.03,4.2769,3452.42,61.8332
28.38,30.55,0.3887,27.17,0.4750,25.26,-0.0710,77.31,-0.4983,0.48,5.81,0.03,4.2784,3454.35,-5.5710
28.44,30.55,0.1242,27.17,0.7663,25.27,0.0881,77.31,-0.4056,0.49,5.80,0.03,4.2806,3454.09,-2.1297
28.44,30.56,-1.2111,27.16,-1.7154,25.27,-0.1071,77.31,-0.2210,0.48,5.80,0.03,4.2755,3453.98,-1.0406
28.44,30.56,0.8407,27.15,0.7859,25.27,-0.0113,77.30,0.1211,0.48,5.80,0.03,4.2791,3450.56,-43.1257
28.44,30.56,-0.7300,27.15,0.0344,25.27,-0.0566,77.31,-0.4714,0.48,5.80,0.03,4.3165,3452.81,65.9423
28.44,30.57,-0.6245,27.15,0.0818,25.27,-0.0364,77.30,0.2858,0.48,5.81,0.03,4.2762,3454.86,-11.9903
28.44,30.57,-0.0350,27.14,0.4693,25.26,-0.1952,77.31,0.3685,0.48,5.80,0.04,4.2652,3454.29,-3.7851
28.38,30.57,-0.1282,27.13,0.5886,25.27,-0.0383,77.31,0.5979,0.48,5.80,0.04,4.2747,3454.12,-1.9987
28.38,30.57,-0.2879,27.13,-0.4339,25.27,-0.2261,77.31,0.4256,0.48,5.80,0.03,4.2842,3451.32,-48.1862
28.38,30.58,-0.3380,27.13,-0.7767,25.27,0.0743,77.30,0.0024,0.49,5.80,0.04,4.2601,3451.94,70.0566
28.44,30.59,-0.1043,27.13,0.4619,25.27,0.5190,77.31,0.9550,0.48,5.80,0.03,4.2777,3454.89,-8.9787
28.44,30.59,-0.5856,27.12,0.8203,25.27,-0.1080,77.31,-0.2206,0.49,5.80,0.03,4.2689,3454.48,-4.8159
28.44,30.59,0.3462,27.12,0.4867,25.27,0.4272,77.31,0.1956,0.48,5.80,0.03,4.2835,3454.24,-2.7986
28.44,30.60,1.4153,27.12,0.8852,25.27,0.2812,77.31,-0.7572,0.48,5.80,0.04,4.2711,3452.34,-50.1204
28.44,30.60,0.8203,27.11,0.6144,25.27,0.0243,77.31,-0.3686,0.48,5.80,0.03,4.2784,3451.25,76.1128
28.44,30.61,0.2846,27.11,-0.3087,25.28,0.0478,77.31,-0.5464,0.49,5.81,0.03,4.2762,3454.82,40.1863
28.38,30.61,1.5100,27.11,1.4719,25.28,-0.1859,77.31,0.1179,0.49,5.80,0.03,4.2630,3454.66,-6.1771
28.38,30.61,-0.1268,27.10,-0.2535,25.28,0.2937,77.31,-0.2288,0.49,5.80,0.03,4.2755,3454.34,-3.8452
28.38,30.61,0.1816,27.09,-0.1887,25.28,0.1782,77.31,0.2329,0.49,5.80,0.04,4.3106,3453.09,-57.6637
28.44,30.61,-0.5983,27.09,-0.3052,25.28,0.0308,77.31,0.2052,0.49,5.81,0.03,4.2733,3450.42,-30.7362
28.44,30.62,1.7825,27.08,-0.1760,25.28,0.1746,77.31,0.0169,0.49,5.81,0.04,4.2615,3454.15,46.5894
28.44,30.63,0.6966,27.09,-0.5678,25.28,0.0138,77.31,-0.3398,0.49,5.80,0.03,4.2806,3455.07,-0.1992
28.38,30.63,0.4479,27.08,0.9600,25.28,0.6383,77.31,0.2759,0.49,5.80,0.03,4.2791,3454.88,-7.1072
28.38,30.64,-0.4462,27.07,-0.3612,25.28,0.0011,77.31,0.0647,0.48,5.81,0.04,4.2718,3454.27,-68.6444
28.38,30.64,-1.0405,27.07,0.3996,25.29,-0.0155,77.31,0.3674,0.48,5.80,0.03,4.2777,3451.06,-36.4131
28.44,30.64,-1.5698,27.07,-1.0061,25.28,-0.2853,77.30,0.1247,0.48,5.80,0.03,4.2784,3454.09,56.0255
28.44,30.64,-0.3938,27.06,-1.2350,25.28,-0.4952,77.30,0.0551,0.48,5.80,0.03,4.2740,3455.47,-5.9357
28.44,30.65,1.0629,27.06,-0.0133,25.28,0.2132,77.30,-0.6274,0.49,5.80,0.03,4.2813,3455.23,-0.0952
