tos1a
openloop
20
50
2016-04-04 20:35:36
"c_fan","c_led","c_lamp","t_sim","s_rate"
30,50,0,20,50
"temp_chip","f_temp_int","d_temp_int","f_temp_ext","d_temp_ext","f_light_int_lin","d_light_int_lin","f_light_int_log","d_light_int_log","I_bulb","V_bulb","I_fan","V_fan","f_rpm","d_rmp"
===
256.00,29.61,0.0000,28.24,0.0000,0.00,0.0000,4.89,0.0000,0.02,0.00,0.00,0.0000,0.00,0.0486
256.00,29.61,0.0000,28.24,0.0000,0.00,0.0000,4.89,0.0000,0.02,0.00,0.00,0.0000,0.00,0.0486
256.00,29.61,0.0000,28.24,0.0000,0.00,0.0000,4.89,0.0000,0.02,0.00,0.00,0.0000,0.00,0.0486
256.00,29.61,0.0000,28.24,0.0000,0.00,0.0000,4.89,0.0000,0.02,0.00,0.00,0.0000,0.00,0.0486
256.00,29.61,0.0000,28.24,0.0000,0.00,0.0000,4.89,0.0000,0.02,0.00,0.00,0.0000,0.00,0.0486
256.00,29.61,0.0000,28.24,0.0000,0.00,0.0000,4.89,0.0000,0.02,0.00,0.00,0.0000,0.00,0.0486
256.00,29.61,0.0000,28.24,0.0000,0.00,0.0000,4.89,0.0000,0.02,0.00,0.00,0.0000,0.00,0.0486
256.00,29.61,0.0000,28.24,0.0000,0.00,0.0000,4.89,0.0000,0.02,0.00,0.00,0.0000,0.00,0.0486
256.00,29.61,0.0000,28.24,0.0000,0.00,0.0000,4.89,0.0000,0.02,0.00,0.00,0.0000,0.00,0.0486
256.00,29.61,0.0000,28.24,0.0000,0.00,0.0000,4.89,0.0000,0.02,0.00,0.00,0.0000,0.00,0.0486
256.00,29.61,0.0000,28.24,0.0000,0.00,0.0000,4.89,0.0000,0.02,0.00,0.00,0.0000,0.00,0.0486
256.00,29.61,0.0000,28.24,0.0000,0.00,0.0000,4.89,0.0000,0.02,0.00,0.00,0.0000,0.00,0.0486
256.00,29.61,0.0000,28.24,0.0000,0.00,0.0000,4.89,0.0000,0.02,0.00,0.00,0.0000,0.00,0.0486
256.00,29.61,0.0000,28.24,0.0000,0.00,0.0000,4.89,0.0000,0.02,0.00,0.00,0.0000,0.00,0.0486
256.00,29.61,0.0000,28.24,0.0000,0.00,0.0000,4.89,0.0000,0.02,0.00,0.00,0.0000,0.00,0.0486
256.00,29.61,0.0000,28.24,0.0000,0.00,0.0000,4.89,0.0000,0.02,0.00,0.00,0.0000,0.00,0.0486
256.00,29.61,0.0000,28.24,0.0000,0.00,0.0000,4.89,0.0000,0.02,0.00,0.00,0.0000,0.00,0.0486
256.00,29.61,0.0000,28.24,0.0000,0.00,0.0000,4.89,0.0000,0.02,0.00,0.00,0.0000,0.00,0.0486
256.00,29.61,0.0000,28.24,0.0000,0.00,0.0000,4.89,0.0000,0.02,0.00,0.00,0.0000,0.00,0.0486
256.00,29.61,0.0000,28.24,0.0000,0.00,0.0000,4.89,0.0000,0.02,0.00,0.00,0.0000,0.00,0.0486
256.00,29.61,0.0000,28.24,0.0000,0.00,0.0000,4.89,0.0000,0.02,0.00,0.00,0.0000,0.00,0.0486
256.00,29.61,0.0000,28.24,0.0000,0.00,0.0000,4.89,0.0000,0.02,0.00,0.00,0.0000,0.00,0.0486
256.00,29.61,0.0000,28.24,0.0000,0.00,0.0000,4.89,0.0000,0.02,0.00,0.00,0.0000,0.00,0.0486
256.00,29.61,0.0000,28.24,0.0000,0.00,0.0000,4.89,0.0000,0.02,0.00,0.00,0.0000,0.00,0.0486
256.00,29.61,0.0000,28.24,0.0000,0.00,0.0000,4.89,0.0000,0.02,0.00,0.00,0.0000,0.00,0.0486
256.00,29.61,0.0000,28.24,0.0000,0.00,0.0000,4.89,0.0000,0.02,0.00,0.00,0.0000,0.00,0.0486
256.00,29.61,0.0000,28.24,0.0000,0.00,0.0000,4.89,0.0000,0.02,0.00,0.00,0.0000,0.00,0.0486
256.00,29.61,0.0000,28.24,0.0000,0.00,0.0000,4.89,0.0000,0.02,0.00,0.00,0.0000,0.00,0.0486
256.00,29.61,0.0000,28.24,0.0000,0.00,0.0000,4.89,0.0000,0.02,0.00,0.00,0.0000,0.00,0.0486
