tos1a
openloop
2
50
2016-03-30 06:23:34
"c_fan","c_led","c_lamp","t_sim","s_rate"
0,50,0,2,50
"temp_chip","f_temp_int","d_temp_int","f_temp_ext","d_temp_ext","f_light_int_lin","d_light_int_lin","f_light_int_log","d_light_int_log","I_bulb","V_bulb","I_fan","V_fan","f_rpm","d_rmp"
===
24.44,24.86,0.0930,24.47,0.0926,0.17,8.3615,18.93,617.4626,0.00,0.00,0.00,0.0000,0.00,0.0000
24.44,24.85,-0.1047,24.48,0.1423,0.06,-1.1647,7.02,-141.0304,-0.01,0.00,0.00,0.0000,0.00,0.0000
24.44,24.85,0.0274,24.48,-0.1271,0.02,-0.3147,1.92,-38.2265,0.00,0.00,0.00,0.0000,0.00,0.0000
24.44,24.85,0.0585,24.48,0.1090,0.00,-0.0856,0.54,-10.2442,-0.00,0.00,0.00,0.0000,0.00,0.0000
24.44,24.85,0.0537,24.48,0.1137,0.00,-0.0238,0.17,-2.9271,-0.01,0.00,0.00,0.0000,0.00,0.0000
24.50,24.85,-0.0765,24.48,0.1423,0.00,-0.0063,0.06,-0.7058,-0.00,0.00,0.00,0.0000,0.00,0.0000
24.50,24.85,0.2837,24.48,-0.0129,0.00,-0.0017,0.04,-0.1462,0.00,0.00,0.00,0.0000,0.00,0.0000
24.50,24.85,-0.2344,24.48,0.0921,0.00,-0.0005,0.03,0.2809,0.00,0.00,0.00,0.0000,0.00,0.0000
24.44,24.85,0.1390,24.48,0.3292,0.00,-0.0001,0.03,0.1336,0.01,0.00,0.00,0.0000,0.00,0.0000
24.44,24.86,0.1262,24.48,-0.0535,0.00,-0.0000,0.03,0.1525,0.00,0.00,0.00,0.0000,0.00,0.0000
24.44,24.85,-0.3370,24.48,-0.1364,0.00,-0.0000,0.02,-0.0845,0.00,0.00,0.00,0.0000,0.00,0.0000
24.50,24.85,-0.1999,24.48,0.0998,0.00,-0.0000,0.02,0.1145,0.01,0.00,0.00,0.0000,0.00,0.0000
24.50,24.86,-0.2435,24.48,0.1132,0.00,-0.0000,0.02,-0.0091,0.00,0.00,0.00,0.0000,0.00,0.0000
24.50,24.85,0.2677,24.48,-0.2521,0.00,-0.0000,0.03,-0.1184,0.01,0.00,0.00,0.0000,0.00,0.0000
24.44,24.86,-0.1221,24.48,-0.0251,0.00,-0.0000,0.02,-0.0054,0.00,0.00,0.00,0.0000,0.00,0.0000
24.44,24.85,0.0143,24.48,0.1195,0.00,-0.0000,0.02,0.0029,0.00,0.00,0.00,0.0000,0.00,0.0000
24.44,24.85,0.2981,24.48,0.1257,0.00,-0.0000,0.02,-0.0973,-0.00,0.00,0.00,0.0000,0.00,0.0000
24.44,24.85,-0.1189,24.48,-0.2924,0.00,-0.0000,0.03,-0.1330,0.00,0.00,0.00,0.0000,0.00,0.0000
24.44,24.85,-0.1163,24.48,-0.1887,0.00,-0.0000,0.03,-0.2246,0.00,0.00,0.00,0.0000,0.00,0.0000
24.44,24.86,-0.0032,24.48,-0.0688,0.00,-0.0000,0.03,-0.1308,-0.00,0.00,0.00,0.0000,0.00,0.0000
