tos1a
openloop
10
50
2016-03-20 19:18:17
"c_fan","c_led","c_lamp","t_sim","s_rate"
20,0,50,10,50
"temp_chip","f_temp_int","d_temp_int","f_temp_ext","d_temp_ext","f_light_int_lin","d_light_int_lin","f_light_int_log","d_light_int_log","I_bulb","V_bulb","I_fan","V_fan","f_rpm","d_rmp"
===
26.44,28.23,0.0000,26.76,0.0000,0.00,0.0000,2.95,0.0000,0.11,0.00,0.00,0.0000,0.00,0.1516
26.44,28.21,0.5065,26.73,0.1381,24.24,1.0022,22.15,279.6112,0.60,5.79,0.08,7.6747,332.11,4832.4112
26.44,28.24,0.7338,26.73,0.0672,24.31,1.2169,36.73,206.3755,0.59,5.78,0.06,6.2205,682.92,5787.7673
26.44,28.27,0.3284,26.73,-0.2311,24.39,1.0449,47.97,149.9699,0.60,5.78,0.05,5.3971,1032.15,5744.7880
26.44,28.30,0.7118,26.73,-0.2203,24.45,0.8129,55.99,110.0431,0.59,5.78,0.05,4.9399,1340.17,5232.6765
26.44,28.33,0.5491,26.72,-0.2266,24.50,0.6683,61.77,80.8933,0.60,5.78,0.04,4.6755,1615.19,3852.9888
26.44,28.35,0.2514,26.72,-0.1026,24.54,0.6167,66.10,59.4252,0.59,5.79,0.05,4.5114,1844.03,3331.4323
26.44,28.37,0.4996,26.71,-0.0042,24.57,0.6025,69.36,43.0813,0.59,5.79,0.04,4.4198,2038.23,2856.8241
26.44,28.39,0.4236,26.70,0.2210,24.59,0.5314,71.65,31.5807,0.60,5.79,0.04,4.3678,2191.55,2437.5226
26.44,28.42,0.4982,26.69,-0.0493,24.61,0.3084,73.36,23.0402,0.60,5.78,0.04,4.3275,2323.41,1776.3828
26.44,28.44,0.7266,26.69,0.1059,24.63,0.3010,74.61,16.7274,0.60,5.79,0.04,4.3077,2435.51,1593.6874
26.44,28.46,0.2184,26.68,-0.0256,24.64,0.3297,75.59,11.8573,0.60,5.79,0.05,4.2894,2537.67,1347.1689
26.44,28.48,-0.0526,26.67,-0.3182,24.65,0.1828,76.21,8.6958,0.60,5.79,0.04,4.2908,2612.45,1218.2771
26.44,28.49,0.2711,26.66,-0.0711,24.66,0.0354,76.68,6.4598,0.59,5.79,0.05,4.2711,2678.45,887.6630
26.44,28.51,0.5212,26.65,0.3643,24.67,0.1673,77.03,4.6329,0.59,5.79,0.04,4.2813,2738.60,819.9047
26.44,28.52,0.1441,26.64,-0.0255,24.67,0.1064,77.28,3.2296,0.59,5.79,0.05,4.2689,2790.58,769.3510
26.44,28.54,0.3447,26.63,-0.0803,24.68,0.0967,77.46,2.3629,0.60,5.79,0.03,4.2821,2836.21,725.9429
26.44,28.55,0.0037,26.62,-0.4607,24.68,0.0515,77.59,1.7588,0.60,5.79,0.05,4.2615,2874.64,533.2527
26.50,28.56,0.6421,26.61,-0.0753,24.69,0.2782,77.69,1.3973,0.60,5.80,0.04,4.2828,2912.65,516.6886
26.50,28.58,-0.0063,26.60,-0.1788,24.69,-0.0054,77.76,0.9693,0.60,5.79,0.03,4.2791,2945.67,491.9676
26.50,28.59,0.2338,26.60,-0.2263,24.69,0.1483,77.81,0.6012,0.60,5.79,0.04,4.2740,2977.27,544.3659
26.44,28.60,0.1512,26.59,0.0391,24.70,0.3589,77.85,0.4669,0.60,5.79,0.03,4.2784,3006.39,499.6353
26.44,28.61,0.2362,26.58,0.0699,24.70,0.0269,77.88,0.3479,0.59,5.79,0.03,4.2791,3033.23,365.0627
26.44,28.63,0.2114,26.57,-0.2272,24.70,-0.0359,77.90,0.3241,0.60,5.79,0.03,4.2806,3057.83,366.5276
26.44,28.63,0.4373,26.56,0.0660,24.70,0.1557,77.91,0.3513,0.59,5.79,0.04,4.2725,3079.62,344.3539
26.44,28.64,-0.0020,26.55,-0.1593,24.70,-0.0518,77.92,0.1283,0.59,5.80,0.05,4.2667,3099.53,411.8036
26.44,28.65,0.2871,26.54,0.3100,24.71,0.0309,77.93,-0.0098,0.59,5.79,0.03,4.2813,3122.10,298.5235
26.38,28.66,0.3280,26.54,-0.2573,24.71,-0.0770,77.94,-0.0869,0.59,5.79,0.03,4.2769,3140.36,264.4717
26.38,28.67,0.2549,26.52,-0.1434,24.71,0.0655,77.94,0.0134,0.59,5.79,0.04,4.2689,3156.90,284.0590
26.38,28.68,0.0297,26.52,-0.2534,24.71,-0.0243,77.94,0.0505,0.60,5.79,0.04,4.3311,3172.18,280.4572
26.44,28.69,-0.0189,26.51,0.0368,24.72,0.0608,77.95,0.1102,0.60,5.79,0.03,4.2769,3187.26,204.8914
26.44,28.70,0.4286,26.50,0.1471,24.72,0.0704,77.95,0.1013,0.60,5.79,0.03,4.2791,3201.95,214.0695
26.44,28.71,0.1414,26.49,0.0379,24.72,0.0374,77.95,0.1979,0.59,5.79,0.05,4.2637,3214.96,211.0571
26.44,28.72,0.4894,26.48,0.1375,24.72,0.1966,77.95,-0.0041,0.60,5.79,0.03,4.2755,3226.94,225.7357
26.44,28.72,0.0234,26.47,-0.5174,24.72,-0.0480,77.95,-0.0765,0.59,5.79,0.04,4.2755,3238.92,165.7465
26.44,28.73,-0.0594,26.46,-0.4680,24.72,0.0402,77.95,0.0025,0.59,5.79,0.03,4.2762,3250.23,157.8496
26.38,28.74,0.0282,26.45,-0.5704,24.73,-0.0688,77.95,-0.0501,0.59,5.79,0.04,4.2755,3260.48,164.8989
26.38,28.75,0.2834,26.44,0.1528,24.73,0.0562,77.95,-0.0175,0.60,5.79,0.04,4.2718,3270.58,158.8611
26.38,28.76,0.2630,26.44,0.1214,24.73,0.0706,77.95,0.1704,0.60,5.80,0.03,4.2784,3279.06,116.3481
26.38,28.77,0.0155,26.43,-0.3528,24.73,0.0386,77.95,0.2623,0.60,5.79,0.04,4.2703,3287.72,123.0931
26.38,28.78,0.3969,26.42,-0.0659,24.73,0.1467,77.95,0.0410,0.60,5.79,0.04,4.3033,3295.50,115.3657
26.38,28.79,-0.1727,26.41,-0.1170,24.74,-0.0130,77.95,-0.1365,0.60,5.79,0.03,4.2769,3302.88,125.2881
26.50,28.79,0.0675,26.40,-0.0456,24.74,-0.0228,77.95,-0.1180,0.59,5.79,0.04,4.3077,3309.65,118.5572
26.50,28.80,0.1555,26.39,-0.2153,24.74,-0.0326,77.95,-0.1131,0.60,5.79,0.03,4.2835,3316.15,85.9382
26.50,28.81,-0.1198,26.38,-0.2286,24.74,-0.1137,77.95,0.0167,0.60,5.79,0.03,4.2784,3322.74,94.7008
26.44,28.81,0.1867,26.37,0.0654,24.74,0.0360,77.95,0.0447,0.60,5.79,0.03,4.2703,3328.49,84.3527
26.44,28.82,-0.0203,26.36,-0.2844,24.74,0.0987,77.95,0.0438,0.60,5.79,0.04,4.2784,3333.55,91.6430
26.44,28.82,0.1324,26.35,0.1024,24.74,0.0601,77.95,0.1431,0.59,5.79,0.04,4.2740,3338.48,66.9560
26.38,28.83,-0.2376,26.34,-0.4873,24.74,0.0707,77.95,0.0449,0.60,5.79,0.04,4.2703,3342.91,59.1293
26.38,28.84,0.0968,26.33,-0.4673,24.74,0.0126,77.95,-0.0238,0.60,5.79,0.04,4.2762,3347.43,69.1223
26.38,28.84,0.2523,26.32,-0.0210,24.75,-0.0247,77.95,-0.0536,0.59,5.79,0.03,4.2799,3351.45,58.1892
26.38,28.85,0.1869,26.32,0.1396,24.75,0.1329,77.95,0.1150,0.59,5.79,0.03,4.2747,3354.92,73.2125
26.38,28.86,0.0291,26.31,-0.2724,24.75,-0.0215,77.95,0.0157,0.60,5.79,0.04,4.2718,3358.89,53.3391
26.38,28.87,0.0410,26.30,-0.4833,24.75,-0.0728,77.95,0.1581,0.60,5.79,0.03,4.2667,3362.07,42.0026
26.44,28.87,0.1838,26.29,-0.2934,24.75,0.0906,77.95,-0.1622,0.60,5.79,0.03,4.2784,3365.01,47.7683
26.44,28.88,0.1083,26.28,-0.3118,24.75,-0.0374,77.95,0.1823,0.60,5.80,0.03,4.2799,3367.30,20.2270
26.44,28.89,0.2558,26.27,0.1313,24.75,0.0638,77.95,-0.0889,0.61,5.79,0.04,4.2571,3368.39,14.7760
26.38,28.90,0.2278,26.26,0.0904,24.76,0.0269,77.95,-0.0912,0.60,5.80,0.04,4.2667,3372.87,63.0203
26.38,28.90,0.3526,26.26,0.1065,24.76,0.0705,77.95,0.0581,0.59,5.79,0.04,4.2762,3375.90,37.9838
26.38,28.91,0.3715,26.25,0.1691,24.76,0.0363,77.95,-0.0069,0.59,5.79,0.03,4.2755,3378.09,36.2369
26.44,28.91,0.4465,26.24,-0.1472,24.76,-0.0198,77.95,-0.2196,0.59,5.79,0.03,4.2755,3380.07,26.3368
26.44,28.92,-0.2927,26.23,-0.4183,24.76,-0.0560,77.95,-0.0030,0.59,5.79,0.03,4.2799,3380.35,2.9958
26.44,28.93,-0.0515,26.22,-0.3737,24.77,-0.1139,77.95,-0.1252,0.59,5.79,0.03,4.2806,3382.86,58.8612
26.44,28.93,-0.0267,26.22,-0.3704,24.77,-0.0265,77.95,0.0162,0.60,5.79,0.03,4.2784,3385.76,29.7224
26.44,28.94,-0.0915,26.21,-0.4202,24.77,0.0635,77.95,0.0411,0.60,5.79,0.03,4.2725,3387.33,21.8266
26.44,28.95,0.0890,26.20,-0.2599,24.77,-0.0337,77.95,0.0248,0.58,5.79,0.05,4.2608,3388.82,20.4294
26.44,28.96,0.0448,26.19,-0.0680,24.77,0.1264,77.95,0.1975,0.59,5.79,0.03,4.2777,3389.03,-8.3101
26.44,28.97,-0.0263,26.19,-0.1555,24.77,-0.0046,77.95,0.1219,0.60,5.79,0.04,4.2718,3389.41,58.0963
26.44,28.97,0.2446,26.18,-0.0038,24.77,-0.0102,77.95,0.0313,0.59,5.79,0.03,4.2784,3392.44,42.8867
26.44,28.98,-0.3109,26.17,-0.2948,24.77,-0.0874,77.95,0.0814,0.60,5.79,0.03,4.2762,3394.02,16.2870
26.44,28.98,0.2732,26.16,-0.1022,24.78,0.0288,77.95,-0.1116,0.60,5.79,0.03,4.2733,3395.24,19.8978
26.44,28.99,-0.2588,26.15,-0.4923,24.78,-0.0266,77.95,-0.0425,0.59,5.79,0.03,4.2799,3395.75,-15.7036
26.38,29.00,-0.1166,26.15,-0.0608,24.78,-0.0336,77.95,0.1788,0.59,5.79,0.03,4.2799,3394.90,-11.4717
26.38,29.01,-0.0219,26.14,-0.3464,24.78,-0.0882,77.95,-0.1228,0.59,5.79,0.05,4.2645,3397.67,39.3003
26.38,29.02,-0.3064,26.13,-0.3739,24.78,-0.0469,77.95,-0.0013,0.59,5.79,0.03,4.2740,3399.30,17.8574
26.38,29.02,-0.0915,26.13,-0.4071,24.78,0.0379,77.95,-0.0027,0.59,5.79,0.05,4.2623,3400.37,16.7798
26.38,29.03,-0.1513,26.12,-0.2485,24.79,-0.0200,77.95,-0.0783,0.60,5.79,0.04,4.2755,3401.25,-20.4048
26.38,29.03,-0.0502,26.11,-0.3933,24.79,-0.0261,77.95,-0.1710,0.60,5.80,0.03,4.2799,3400.16,-14.9062
26.50,29.04,-0.0279,26.11,0.0325,24.79,0.1423,77.95,-0.0955,0.59,5.79,0.03,4.2733,3401.66,37.4728
26.50,29.05,-0.0618,26.10,-0.1782,24.79,0.0833,77.95,0.1274,0.59,5.79,0.05,4.2630,3403.39,14.5097
26.50,29.05,0.0310,26.09,-0.2051,24.79,0.0737,77.95,-0.0016,0.58,5.79,0.03,4.2733,3404.19,11.7233
26.44,29.06,0.2681,26.09,0.2148,24.79,0.1134,77.95,0.1275,0.60,5.80,0.03,4.2799,3404.83,8.4760
26.44,29.07,0.1397,26.08,0.1925,24.79,0.0108,77.95,0.0568,0.59,5.79,0.04,4.2667,3403.87,-20.4989
26.44,29.07,0.4446,26.07,0.1297,24.80,0.4173,77.95,0.0076,0.61,5.79,0.05,4.2689,3404.38,41.2189
26.38,29.08,0.1771,26.07,0.0805,24.80,0.0212,77.95,0.1050,0.59,5.79,0.03,4.2718,3406.48,7.9805
26.38,29.08,0.4886,26.06,0.2071,24.80,-0.0044,77.95,-0.0411,0.59,5.80,0.03,4.2791,3406.92,5.7697
26.38,29.09,0.0892,26.05,-0.0949,24.80,0.0399,77.95,0.1519,0.59,5.79,0.04,4.2725,3407.26,4.4840
26.44,29.09,-0.0034,26.04,-0.2986,24.80,-0.0084,77.95,-0.1725,0.60,5.79,0.03,4.2784,3406.44,-23.4397
