tos1a
openloop
20
50
2016-03-30 06:29:34
"c_fan","c_led","c_lamp","t_sim","s_rate"
30,50,0,20,50
"temp_chip","f_temp_int","d_temp_int","f_temp_ext","d_temp_ext","f_light_int_lin","d_light_int_lin","f_light_int_log","d_light_int_log","I_bulb","V_bulb","I_fan","V_fan","f_rpm","d_rmp"
25.06,24.88,-0.9162,24.74,-1.2120,0.00,0.0000,0.06,0.2751,0.11,0.00,0.04,5.2037,3317.89,1067.9588
25.06,24.87,-0.5048,24.75,0.2167,0.00,0.0000,0.06,-0.2132,0.11,0.00,0.05,5.1795,3366.59,578.6312
25.06,24.87,0.5259,24.74,0.3963,0.00,0.0000,0.06,0.2808,0.11,0.00,0.04,5.1824,3429.31,683.6908
25.06,24.87,-0.1318,24.74,-0.5599,0.00,0.0000,0.06,0.1155,0.11,0.00,0.04,5.1810,3478.99,681.2034
25.06,24.87,-0.3685,24.75,-0.5098,0.00,0.0000,0.06,0.0823,0.11,0.00,0.04,5.1766,3521.13,755.1396
25.06,24.87,-0.0816,24.75,0.7429,0.00,0.0000,0.07,0.0675,0.11,0.00,0.04,5.1861,3563.14,803.8672
25.06,24.86,-0.1143,24.74,0.0550,0.00,0.0000,0.07,0.0236,0.11,0.00,0.06,5.1590,3600.58,427.5754
25.06,24.86,-0.2325,24.74,0.1811,0.00,0.0000,0.07,-0.2334,0.11,0.00,0.04,5.1810,3638.84,473.5193
25.06,24.86,-0.1470,24.74,0.2586,0.00,0.0000,0.06,0.1200,0.12,0.00,0.05,5.1729,3672.01,510.6911
25.06,24.85,0.3042,24.74,-0.4383,0.00,0.0000,0.06,-0.1174,0.10,0.00,0.04,5.1919,3709.29,484.6640
25.06,24.85,0.0440,24.74,0.2152,0.00,0.0000,0.06,0.1891,0.11,0.00,0.04,5.1795,3742.84,428.2439
25.06,24.84,0.4518,24.75,0.2505,0.00,0.0000,0.06,0.3082,0.11,0.00,0.04,5.1853,3765.58,603.6361
25.06,24.84,0.8932,24.74,0.7916,0.00,0.0000,0.06,0.0207,0.11,0.00,0.05,5.1722,3793.71,320.8625
25.06,24.84,-0.6037,24.73,-0.3948,0.00,0.0000,0.06,-0.1647,0.10,0.00,0.04,5.1788,3816.51,288.5280
25.06,24.84,0.6256,24.74,-0.0467,0.00,0.0000,0.06,0.4072,0.10,0.00,0.04,5.1802,3836.71,329.9592
25.06,24.83,0.1926,24.74,-0.3172,0.00,0.0000,0.06,-0.0762,0.11,0.00,0.04,5.1810,3854.81,315.9829
25.12,24.83,0.6632,24.74,0.4280,0.00,0.0000,0.06,-0.0567,0.11,0.00,0.05,5.2088,3869.77,165.6621
25.12,24.83,0.0379,24.74,0.3874,0.00,0.0000,0.06,-0.3295,0.11,0.00,0.04,5.1802,3892.35,242.6681
25.12,24.83,-0.3039,24.74,-0.7524,0.00,0.0000,0.06,0.1451,0.11,0.00,0.05,5.1531,3908.04,193.9155
25.06,24.82,-0.3623,24.74,-1.0621,0.00,0.0000,0.06,0.7103,0.11,0.00,0.05,5.1729,3919.97,184.9461
25.06,24.82,0.9286,24.73,1.8253,0.00,0.0000,0.06,-0.0279,0.10,0.00,0.04,5.1810,3931.38,345.6732
25.06,24.82,-0.5455,24.73,-1.0336,0.00,0.0000,0.06,0.4790,0.11,0.00,0.04,5.1817,3947.66,182.0345
25.06,24.81,0.4640,24.73,1.5195,0.00,0.0000,0.06,-0.2029,0.11,0.00,0.05,5.1766,3956.39,102.4061
25.06,24.81,-0.8137,24.73,-1.2116,0.00,0.0000,0.06,-0.0972,0.11,0.00,0.05,5.1751,3968.38,229.7181
25.06,24.81,-0.1441,24.73,-0.2561,0.00,0.0000,0.06,-0.1518,0.11,0.00,0.06,5.1568,3979.09,121.6688
25.06,24.80,0.5265,24.73,0.1554,0.00,0.0000,0.06,-0.3744,0.11,0.00,0.06,5.1597,3984.79,64.3725
25.06,24.80,-0.2170,24.72,-0.9164,0.00,0.0000,0.06,0.2066,0.11,0.00,0.05,5.1729,3997.45,154.1983
25.06,24.80,0.6305,24.73,1.3503,0.00,0.0000,0.06,-0.2862,0.11,0.00,0.05,5.1758,4004.09,66.8814
25.06,24.80,-0.0712,24.73,0.4034,0.00,0.0000,0.06,0.2381,0.11,0.00,0.04,5.1817,4011.40,189.3442
25.06,24.80,-0.2741,24.72,0.0795,0.00,0.0000,0.06,-0.3324,0.11,0.00,0.04,5.1795,4020.17,67.6173
25.06,24.79,-0.3862,24.71,-0.4941,0.00,0.0000,0.06,0.2595,0.11,0.00,0.05,5.1253,4023.37,35.4491
25.06,24.79,-0.5237,24.72,0.7727,0.00,0.0000,0.06,-0.4299,0.11,0.00,0.05,5.1766,4032.29,123.9078
25.06,24.79,-0.8354,24.72,0.0730,0.00,0.0000,0.06,-0.4102,0.11,0.00,0.04,5.1788,4036.48,25.5570
25.06,24.78,-0.6238,24.71,-1.1780,0.00,0.0000,0.06,0.3868,0.11,0.00,0.04,5.1861,4040.30,161.2633
25.06,24.78,-0.4305,24.71,-0.6258,0.00,0.0000,0.06,0.0457,0.11,0.00,0.04,5.1795,4047.82,85.7212
25.06,24.78,-0.3031,24.71,-1.4599,0.00,0.0000,0.06,0.5842,0.12,0.00,0.04,5.1780,4048.87,9.5732
25.06,24.78,0.3383,24.71,0.9460,0.00,0.0000,0.06,-0.2407,0.11,0.00,0.04,5.1832,4055.67,111.2645
25.06,24.78,0.7522,24.71,0.6445,0.00,0.0000,0.06,0.0369,0.11,0.00,0.04,5.1795,4058.61,-8.2168
25.06,24.77,-0.0963,24.71,-0.8094,0.00,0.0000,0.06,0.6432,0.11,0.00,0.05,5.1802,4060.56,140.3767
25.06,24.77,0.5448,24.71,1.2700,0.00,0.0000,0.06,0.1396,0.11,0.00,0.05,5.1744,4067.27,72.9047
25.06,24.76,0.0021,24.70,0.1207,0.00,0.0000,0.06,-0.0912,0.11,0.00,0.04,5.1810,4067.06,-4.7324
25.06,24.76,0.0616,24.70,0.4236,0.00,0.0000,0.06,0.1875,0.11,0.00,0.04,5.1832,4071.82,92.0666
25.06,24.76,-0.3419,24.70,-0.4163,0.00,0.0000,0.06,0.2660,0.11,0.00,0.04,5.1700,4074.17,-21.7222
25.06,24.76,-0.1526,24.71,0.4204,0.00,0.0000,0.06,-0.0702,0.11,0.00,0.04,5.1802,4073.98,127.1620
25.06,24.76,-0.1027,24.70,0.4848,0.00,0.0000,0.06,-0.1319,0.11,0.00,0.04,5.1788,4079.91,67.5656
25.06,24.75,-0.5110,24.70,-0.5239,0.00,0.0000,0.06,0.3233,0.11,0.00,0.05,5.1656,4079.46,-18.1672
25.06,24.75,-0.0655,24.70,-0.1878,0.00,0.0000,0.06,0.4841,0.12,0.00,0.04,5.1788,4082.59,86.9656
25.06,24.75,0.1370,24.70,0.5197,0.00,0.0000,0.06,-0.2247,0.11,0.00,0.04,5.1766,4085.25,-29.2352
25.06,24.75,-0.3159,24.70,-0.3598,0.00,0.0000,0.06,0.0914,0.11,0.00,0.05,5.1700,4083.89,-15.6155
25.06,24.74,-0.0770,24.69,-0.3939,0.00,0.0000,0.06,0.1798,0.11,0.00,0.04,5.1788,4088.82,58.5676
25.06,24.74,-0.3894,24.69,-0.7240,0.00,0.0000,0.06,0.0134,0.11,0.00,0.06,5.1619,4087.90,-34.0594
25.06,24.74,0.5394,24.70,1.6592,0.00,0.0000,0.06,-0.1791,0.11,0.00,0.04,5.1795,4089.80,96.2376
25.06,24.74,-0.6535,24.69,0.2946,0.00,0.0000,0.06,-0.3132,0.11,0.00,0.04,5.1788,4093.31,-53.3824
25.06,24.74,-0.4990,24.70,-0.6376,0.00,0.0000,0.06,0.3937,0.12,0.00,0.05,5.1766,4090.88,-28.9105
25.06,24.74,0.3238,24.69,0.6610,0.00,0.0000,0.07,0.1597,0.11,0.00,0.05,5.1751,4095.03,65.7462
25.06,24.73,0.0237,24.69,0.4483,0.00,0.0000,0.06,-0.2688,0.11,0.00,0.04,5.1788,4094.46,-53.2053
25.06,24.73,0.1110,24.69,1.2123,0.00,0.0000,0.06,-0.3250,0.11,0.00,0.05,5.1729,4094.65,103.3979
25.06,24.73,-0.2570,24.68,0.9808,0.00,0.0000,0.07,0.0488,0.12,0.00,0.04,5.1722,4099.37,56.0019
25.06,24.73,-0.9815,24.68,-1.2122,0.00,0.0000,0.06,-0.1270,0.12,0.00,0.05,5.1722,4096.28,-38.3591
25.06,24.73,-0.0873,24.68,0.0489,0.00,0.0000,0.07,0.4455,0.10,0.00,0.04,5.1817,4099.50,65.9846
25.06,24.72,-0.1802,24.68,-1.2164,0.00,0.0000,0.06,0.2184,0.11,0.00,0.05,5.1714,4099.54,-56.7616
25.06,24.72,-0.7174,24.68,-0.5574,0.00,0.0000,0.06,-0.0744,0.12,0.00,0.05,5.1685,4098.32,90.1147
25.06,24.72,0.4027,24.68,1.2962,0.00,0.0000,0.06,-0.3448,0.11,0.00,0.04,5.1802,4102.52,47.9273
25.06,24.72,0.2394,24.68,-0.5360,0.00,0.0000,0.06,0.1382,0.11,0.00,0.04,5.1780,4100.22,-33.5500
25.06,24.71,0.0116,24.68,0.8298,0.00,0.0000,0.06,-0.1853,0.11,0.00,0.04,5.1824,4102.77,68.0544
25.06,24.71,-0.7523,24.68,-0.0136,0.00,0.0000,0.06,-0.1409,0.12,0.00,0.05,5.1128,4103.48,-64.7137
25.06,24.71,-0.2573,24.68,0.5371,0.00,0.0000,0.06,-0.3221,0.11,0.00,0.04,5.1788,4101.11,84.1496
25.06,24.71,0.0213,24.68,-0.2952,0.00,0.0000,0.06,0.3272,0.12,0.00,0.06,5.1634,4105.06,44.5217
25.06,24.70,0.4790,24.68,0.1695,0.00,0.0000,0.06,0.3255,0.12,0.00,0.06,5.1619,4102.39,-43.5624
25.06,24.70,-0.0034,24.68,-0.0241,0.00,0.0000,0.06,0.2344,0.11,0.00,0.04,5.1788,4104.64,70.3156
25.06,24.70,0.1480,24.68,0.5620,0.00,0.0000,0.06,0.2338,0.11,0.00,0.04,5.1832,4105.71,-64.0943
25.06,24.70,0.0801,24.68,-0.1180,0.00,0.0000,0.06,0.0328,0.12,0.00,0.04,5.1795,4102.95,88.3235
25.06,24.70,0.3179,24.68,0.5584,0.00,0.0000,0.06,-0.0037,0.11,0.00,0.05,5.1707,4107.07,46.9589
25.06,24.70,-0.0019,24.67,0.3540,0.00,0.0000,0.06,0.0223,0.11,0.00,0.05,5.1722,4104.93,-45.5574
25.06,24.70,-0.2603,24.68,-1.0922,0.00,0.0000,0.06,0.2278,0.11,0.00,0.04,5.1824,4105.86,59.5591
25.06,24.69,-0.3050,24.67,-1.0264,0.00,0.0000,0.06,-0.2896,0.11,0.00,0.06,5.1538,4107.28,-56.3777
25.06,24.69,0.5734,24.68,1.2815,0.00,0.0000,0.06,-0.0768,0.11,0.00,0.04,5.1824,4104.65,-29.9486
25.06,24.69,-0.0189,24.68,-0.2159,0.00,0.0000,0.06,0.0466,0.11,0.00,0.04,5.1751,4108.53,45.6855
25.06,24.69,0.6816,24.67,1.1004,0.00,0.0000,0.06,-0.2923,0.11,0.00,0.04,5.1824,4106.54,-48.4517
25.12,24.68,0.1638,24.67,0.4440,0.00,0.0000,0.06,-0.1934,0.11,0.00,0.06,5.1619,4107.23,62.7849
25.12,24.69,-1.0288,24.67,-1.2108,0.00,0.0000,0.06,-0.1476,0.11,0.00,0.04,5.1817,4108.87,-68.2057
25.12,24.69,0.0816,24.67,0.9309,0.00,0.0000,0.06,-0.5373,0.11,0.00,0.04,5.1795,4105.67,-36.0772
25.06,24.68,0.1111,24.67,-0.7737,0.00,0.0000,0.06,0.2586,0.11,0.00,0.04,5.1773,4109.55,50.3421
25.06,24.68,0.1704,24.67,0.7780,0.00,0.0000,0.06,-0.3833,0.10,0.00,0.04,5.1758,4107.90,-49.2294
25.06,24.68,0.0440,24.67,0.8384,0.00,0.0000,0.06,0.0126,0.12,0.00,0.04,5.1810,4108.96,63.5013
25.06,24.68,0.2571,24.67,0.2169,0.00,0.0000,0.06,-0.1935,0.11,0.00,0.05,5.1648,4109.74,-80.0572
25.06,24.68,-0.7027,24.67,-0.5130,0.00,0.0000,0.06,-0.5088,0.11,0.00,0.05,5.1634,4106.05,-42.9486
25.06,24.67,-0.7875,24.67,-0.3874,0.00,0.0000,0.07,-0.0366,0.11,0.00,0.04,5.1751,4110.28,51.7325
25.06,24.67,0.5678,24.67,-0.0721,0.00,0.0000,0.06,-0.2068,0.11,0.00,0.06,5.2095,4107.84,-49.7033
25.06,24.67,1.1696,24.66,1.0258,0.00,0.0000,0.06,-0.3830,0.11,0.00,0.04,5.1729,4111.30,41.5041
25.06,24.67,0.2397,24.66,0.3142,0.00,0.0000,0.06,-0.0789,0.12,0.00,0.04,5.1766,4107.60,-48.2621
25.06,24.66,-0.4318,24.66,-0.5254,0.00,0.0000,0.06,0.0847,0.12,0.00,0.05,5.1773,4109.56,57.4323
25.06,24.67,0.1318,24.66,-0.0730,0.00,0.0000,0.06,0.4103,0.11,0.00,0.04,5.1788,4109.64,-69.3528
25.06,24.66,0.0792,24.66,0.7875,0.00,0.0000,0.06,0.0101,0.11,0.00,0.04,5.1773,4107.26,91.8814
25.06,24.66,-1.2095,24.66,-1.1758,0.00,0.0000,0.06,0.3146,0.11,0.00,0.04,5.1788,4111.62,48.1514
25.06,24.67,-0.1093,24.67,-0.3837,0.00,0.0000,0.06,0.4098,0.11,0.00,0.04,5.1832,4108.26,-54.3899
25.06,24.66,-0.1866,24.66,-0.1845,0.00,0.0000,0.06,0.0075,0.11,0.00,0.04,5.1824,4109.25,62.1366
25.06,24.66,-0.1746,24.66,0.7014,0.00,0.0000,0.06,-0.2971,0.12,0.00,0.05,5.1700,4110.12,-61.8428
25.06,24.66,0.6729,24.66,0.6955,0.00,0.0000,0.06,-0.1823,0.11,0.00,0.06,5.1626,4108.03,84.2348
25.06,24.66,0.3336,24.66,0.8713,0.00,0.0000,0.06,-0.0961,0.11,0.00,0.05,5.1678,4112.06,43.7345
25.06,24.65,-0.1352,24.66,-0.7939,0.00,0.0000,0.06,0.2774,0.11,0.00,0.06,5.1553,4108.26,-52.4333
25.06,24.65,0.4966,24.66,1.3515,0.00,0.0000,0.06,-0.3626,0.12,0.00,0.04,5.1744,4110.57,61.2717
25.06,24.65,0.0086,24.66,1.2707,0.00,0.0000,0.07,-0.0497,0.11,0.00,0.04,5.1758,4110.44,-63.0117
25.06,24.65,0.1986,24.66,-0.1297,0.00,0.0000,0.06,0.6890,0.11,0.00,0.04,5.1729,4108.75,80.0135
25.06,24.65,-0.3953,24.66,0.8851,0.00,0.0000,0.06,-0.2996,0.11,0.00,0.04,5.1736,4112.58,41.5375
25.06,24.65,-0.5106,24.66,-0.9236,0.00,0.0000,0.06,0.3972,0.11,0.00,0.05,5.1626,4108.62,-53.3982
25.06,24.64,-0.6609,24.65,1.0242,0.00,0.0000,0.06,-0.0787,0.11,0.00,0.04,5.1802,4110.68,61.1818
25.06,24.64,0.0755,24.66,0.9141,0.00,0.0000,0.06,-0.4262,0.11,0.00,0.05,5.1729,4110.93,-57.6161
25.06,24.64,-0.5072,24.65,-0.3839,0.00,0.0000,0.06,-0.0054,0.11,0.00,0.04,5.1751,4109.43,72.6947
25.06,24.64,0.4696,24.65,0.8555,0.00,0.0000,0.06,-0.2169,0.12,0.00,0.04,5.1766,4112.94,37.4086
25.06,24.65,-1.0675,24.66,-1.3897,0.00,0.0000,0.06,-0.0224,0.11,0.00,0.04,5.1722,4109.54,-41.6511
25.00,24.65,-0.5647,24.66,-0.4839,0.00,0.0000,0.06,-0.1707,0.12,0.00,0.06,5.1604,4112.26,56.7061
25.00,24.64,0.3001,24.65,0.6552,0.00,0.0000,0.06,-0.4596,0.11,0.00,0.04,5.1766,4111.49,-62.7886
25.00,24.64,0.6744,24.65,0.4995,0.00,0.0000,0.06,-0.1802,0.11,0.00,0.04,5.1707,4110.48,73.9588
25.06,24.64,-0.3730,24.65,0.3192,0.00,0.0000,0.06,0.0903,0.11,0.00,0.04,5.1824,4113.82,-75.9540
25.06,24.63,-0.0560,24.65,-0.0821,0.00,0.0000,0.07,-0.1367,0.11,0.00,0.05,5.1692,4110.23,-39.8156
25.06,24.63,-0.2218,24.65,-1.1643,0.00,0.0000,0.06,0.4170,0.11,0.00,0.04,5.1751,4112.81,50.1071
25.06,24.64,0.2518,24.65,0.8013,0.00,0.0000,0.06,-0.2728,0.11,0.00,0.04,5.1868,4112.08,-57.9443
25.06,24.63,0.4127,24.65,1.7198,0.00,0.0000,0.06,-0.2913,0.11,0.00,0.05,5.1685,4110.86,67.5764
25.06,24.63,-0.0017,24.65,0.1701,0.00,0.0000,0.06,-0.3701,0.11,0.00,0.04,5.1773,4114.03,35.7498
25.06,24.63,0.3635,24.65,0.1180,0.00,0.0000,0.06,0.3464,0.11,0.00,0.04,5.1736,4110.58,-42.3606
25.06,24.63,0.9143,24.65,1.9860,0.00,0.0000,0.06,-0.0060,0.11,0.00,0.05,5.1744,4113.08,57.6644
25.06,24.63,-0.2242,24.65,0.8661,0.00,0.0000,0.06,0.0609,0.12,0.00,0.05,5.1641,4112.28,-58.4007
25.06,24.63,-0.3464,24.65,-0.6900,0.00,0.0000,0.06,0.1255,0.10,0.00,0.04,5.1795,4111.75,73.5910
25.06,24.63,0.5189,24.65,0.6266,0.00,0.0000,0.06,0.1349,0.11,0.00,0.04,5.1810,4115.04,-74.8403
25.06,24.63,-0.3387,24.65,0.1783,0.00,0.0000,0.06,-0.2717,0.11,0.00,0.04,5.1773,4111.53,-39.6052
25.06,24.62,-0.6449,24.64,-0.4457,0.00,0.0000,0.06,-0.2856,0.11,0.00,0.05,5.1766,4114.06,50.4797
25.06,24.62,0.2355,24.64,0.7596,0.00,0.0000,0.06,-0.4504,0.11,0.00,0.04,5.1817,4113.37,-55.9841
25.06,24.62,-1.2029,24.64,-1.1195,0.00,0.0000,0.06,0.0425,0.12,0.00,0.05,5.1751,4112.32,68.4784
25.00,24.62,0.1917,24.63,0.1624,0.00,0.0000,0.06,0.2949,0.11,0.00,0.04,5.1788,4115.54,36.0662
25.00,24.62,-0.4784,24.63,-0.4958,0.00,0.0000,0.06,-0.0918,0.11,0.00,0.05,5.2059,4112.58,-36.7266
25.00,24.62,0.5418,24.63,0.2952,0.00,0.0000,0.06,-0.0665,0.11,0.00,0.04,5.1744,4114.63,45.7669
25.06,24.62,-0.1274,24.63,-0.8759,0.00,0.0000,0.06,0.1179,0.11,0.00,0.04,5.1817,4113.83,-60.6639
25.06,24.62,0.7434,24.63,0.6305,0.00,0.0000,0.06,0.1224,0.11,0.00,0.05,5.1597,4112.63,77.7197
25.06,24.62,-0.2459,24.63,-0.9671,0.00,0.0000,0.06,0.2480,0.11,0.00,0.04,5.1788,4116.00,-73.6384
25.06,24.62,-0.0885,24.63,0.6563,0.00,0.0000,0.06,0.0854,0.11,0.00,0.04,5.1751,4112.56,-39.1564
25.06,24.62,0.4710,24.63,-0.6513,0.00,0.0000,0.06,0.4358,0.11,0.00,0.04,5.1758,4115.37,47.5926
25.06,24.62,0.6820,24.63,0.6225,0.00,0.0000,0.06,0.0298,0.11,0.00,0.04,5.1780,4113.91,-63.4863
25.06,24.62,0.9037,24.63,1.7489,0.00,0.0000,0.06,-0.3219,0.11,0.00,0.05,5.1678,4113.16,79.6495
25.06,24.62,-0.1288,24.63,0.8648,0.00,0.0000,0.06,-0.1581,0.11,0.00,0.04,5.1744,4116.81,42.9604
25.06,24.61,-0.8386,24.62,-1.7868,0.00,0.0000,0.06,0.5389,0.11,0.00,0.04,5.1700,4112.49,-50.2034
25.06,24.61,0.2140,24.62,-1.1280,0.00,0.0000,0.06,0.3426,0.11,0.00,0.06,5.1626,4115.32,58.4707
25.06,24.61,-0.1126,24.62,-0.2610,0.00,0.0000,0.06,0.0125,0.11,0.00,0.05,5.1802,4114.54,-70.3343
25.06,24.61,0.5909,24.62,-0.3130,0.00,0.0000,0.06,0.3461,0.11,0.00,0.04,5.1795,4112.73,74.1116
25.06,24.61,-0.6035,24.62,-0.2051,0.00,0.0000,0.06,-0.0882,0.11,0.00,0.06,5.1590,4116.24,38.8544
25.06,24.61,0.0138,24.62,0.4465,0.00,0.0000,0.06,-0.2183,0.11,0.00,0.04,5.1839,4112.78,-43.9149
25.06,24.61,0.5385,24.62,-0.2579,0.00,0.0000,0.06,0.3923,0.11,0.00,0.04,5.1678,4114.81,52.2367
25.06,24.61,0.7555,24.62,1.5198,0.00,0.0000,0.06,0.0084,0.10,0.00,0.04,5.1810,4114.55,-60.1203
25.06,24.61,-0.3630,24.62,-0.2860,0.00,0.0000,0.06,0.3821,0.11,0.00,0.04,5.1773,4112.92,81.5366
25.06,24.61,0.6690,24.62,-0.4660,0.00,0.0000,0.06,0.2803,0.11,0.00,0.04,5.1714,4116.68,43.7394
25.06,24.61,0.4204,24.62,1.6069,0.00,0.0000,0.06,-0.2112,0.11,0.00,0.05,5.1736,4113.44,-48.4872
25.06,24.60,0.0318,24.61,0.3145,0.00,0.0000,0.06,-0.4924,0.10,0.00,0.04,5.1736,4115.19,58.1774
25.06,24.60,-0.3613,24.61,-0.2858,0.00,0.0000,0.06,-0.0640,0.11,0.00,0.05,5.1751,4115.19,-77.3798
25.12,24.60,0.8080,24.61,1.1376,0.00,0.0000,0.06,-0.2216,0.11,0.00,0.04,5.1766,4112.36,89.1990
25.12,24.60,0.0172,24.60,0.1710,0.00,0.0000,0.06,-0.2069,0.11,0.00,0.04,5.1780,4116.59,46.7491
25.12,24.60,0.6909,24.61,0.5601,0.00,0.0000,0.06,-0.1967,0.11,0.00,0.05,5.1788,4113.73,-48.7618
25.06,24.60,0.3741,24.60,-0.6051,0.00,0.0000,0.06,0.2896,0.10,0.00,0.04,5.1751,4115.06,62.1448
25.06,24.60,-0.1287,24.61,-0.6738,0.00,0.0000,0.06,0.0053,0.11,0.00,0.04,5.1802,4116.02,-74.3927
25.06,24.60,0.0112,24.60,-0.2158,0.00,0.0000,0.06,-0.1024,0.11,0.00,0.04,5.1604,4112.51,-39.1865
25.06,24.59,-0.1640,24.60,-0.5593,0.00,0.0000,0.06,-0.2572,0.11,0.00,0.04,5.1817,4116.57,45.8640
25.06,24.60,-0.8052,24.60,-0.7870,0.00,0.0000,0.06,0.0136,0.11,0.00,0.05,5.1685,4113.95,-54.1598
25.06,24.59,-0.2885,24.60,-0.3991,0.00,0.0000,0.06,-0.2238,0.10,0.00,0.04,5.1810,4115.03,72.2678
25.06,24.60,-0.3068,24.60,-1.2101,0.00,0.0000,0.06,0.3291,0.12,0.00,0.06,5.1568,4116.47,-91.7985
25.06,24.60,0.1768,24.59,0.4629,0.00,0.0000,0.06,-0.2790,0.11,0.00,0.04,5.1758,4112.13,-48.1133
25.06,24.59,-0.7235,24.59,-0.6577,0.00,0.0000,0.06,0.3486,0.11,0.00,0.04,5.1736,4117.05,50.8668
25.06,24.59,-0.0373,24.60,0.5534,0.00,0.0000,0.06,0.0326,0.11,0.00,0.04,5.1802,4113.77,-53.3612
25.06,24.59,0.3645,24.59,0.7028,0.00,0.0000,0.06,0.1301,0.11,0.00,0.04,5.1150,4115.12,58.9539
25.06,24.60,0.3027,24.60,0.7629,0.00,0.0000,0.06,-0.3676,0.12,0.00,0.04,5.1795,4115.60,-69.1233
25.06,24.59,0.1909,24.59,0.7345,0.00,0.0000,0.06,-0.1110,0.11,0.00,0.04,5.1795,4112.99,84.9815
25.06,24.59,-0.6621,24.59,-1.0773,0.00,0.0000,0.06,-0.0008,0.10,0.00,0.04,5.1802,4117.07,43.9182
25.06,24.59,-0.4165,24.59,-0.4858,0.00,0.0000,0.06,0.0781,0.11,0.00,0.04,5.1832,4113.26,-55.3879
25.06,24.59,0.2432,24.60,0.5441,0.00,0.0000,0.06,-0.0775,0.11,0.00,0.04,5.1802,4115.22,61.5640
25.06,24.59,0.8246,24.59,1.4833,0.00,0.0000,0.06,-0.1455,0.11,0.00,0.04,5.1788,4115.29,-62.4492
25.06,24.59,0.1267,24.59,-0.1351,0.00,0.0000,0.06,0.4413,0.11,0.00,0.04,5.1744,4113.60,67.9495
25.06,24.59,-0.1368,24.59,-0.8020,0.00,0.0000,0.06,-0.0227,0.11,0.00,0.05,5.1656,4116.80,35.7797
25.06,24.59,0.0160,24.59,0.3633,0.00,0.0000,0.06,-0.0566,0.11,0.00,0.04,5.1846,4113.66,-40.3499
25.06,24.59,-0.5178,24.59,-1.4000,0.00,0.0000,0.06,0.6990,0.11,0.00,0.05,5.1612,4115.78,53.3653
25.06,24.59,-0.1191,24.58,-0.3912,0.00,0.0000,0.06,-0.2116,0.11,0.00,0.05,5.1685,4115.17,-69.4911
25.06,24.58,0.7295,24.58,1.2585,0.00,0.0000,0.06,-0.0302,0.11,0.00,0.04,5.1502,4113.66,82.3817
25.06,24.58,0.0857,24.58,0.5609,0.00,0.0000,0.06,0.0174,0.12,0.00,0.06,5.1553,4117.60,42.7596
25.06,24.58,-0.4729,24.58,-0.5209,0.00,0.0000,0.06,-0.1479,0.11,0.00,0.04,5.1788,4113.46,-49.6540
25.06,24.58,0.3782,24.58,0.6300,0.00,0.0000,0.06,-0.0331,0.11,0.00,0.06,5.1590,4115.78,51.2533
