tos1a
openloop
20
50
2016-04-05 16:57:04
"c_fan","c_led","c_lamp","t_sim","s_rate"
30,50,0,20,50
"temp_chip","f_temp_int","d_temp_int","f_temp_ext","d_temp_ext","f_light_int_lin","d_light_int_lin","f_light_int_log","d_light_int_log","I_bulb","V_bulb","I_fan","V_fan","f_rpm","d_rmp"
27.81,28.57,-0.1421,27.47,-0.3060,0.00,0.0000,2.23,1.1708,0.01,0.00,0.05,5.2059,3861.93,251.7262
27.81,28.56,-0.3786,27.47,-0.9386,0.00,0.0000,2.23,0.1420,0.01,0.00,0.04,5.1802,3880.02,384.7381
27.88,28.54,-1.4827,27.46,-1.4295,0.00,0.0000,2.23,-0.0228,0.02,0.00,0.04,5.1810,3899.11,312.3156
27.88,28.52,0.3261,27.45,0.2410,0.00,0.0000,2.23,0.5102,0.01,0.00,0.04,5.1868,3913.75,165.1146
27.88,28.51,0.6470,27.44,1.2394,0.00,0.0000,2.23,0.2265,0.02,0.00,0.04,5.1817,3925.80,162.7577
27.75,28.49,0.0405,27.43,0.1859,0.00,0.0000,2.23,-1.5733,0.01,0.00,0.04,5.1846,3939.80,287.4300
27.75,28.48,-0.6934,27.43,-0.7205,0.00,0.0000,2.23,-0.1578,0.01,0.00,0.05,5.1751,3953.47,183.1871
27.75,28.46,-0.1001,27.41,-1.3032,0.00,0.0000,2.23,0.9651,0.01,0.00,0.04,5.1817,3961.87,98.7010
27.75,28.44,-0.3092,27.42,0.5219,0.00,0.0000,2.23,-1.1551,0.01,0.00,0.05,5.1707,3976.56,197.6037
27.75,28.43,-0.5363,27.40,-0.0046,0.00,0.0000,2.23,0.5240,0.01,0.00,0.05,5.1722,3985.99,104.8318
27.75,28.41,-0.1649,27.40,0.4167,0.00,0.0000,2.23,-1.8011,0.01,0.00,0.04,5.1832,3994.62,245.0264
27.75,28.40,-0.8618,27.39,-0.6797,0.00,0.0000,2.23,0.9419,0.01,0.00,0.05,5.1758,4006.34,95.7732
27.75,28.38,-0.3354,27.39,-0.3497,0.00,0.0000,2.23,0.9427,0.01,0.00,0.04,5.1817,4010.73,51.6209
27.75,28.37,0.1880,27.38,0.2130,0.00,0.0000,2.23,0.1741,0.01,0.00,0.05,5.1758,4020.19,164.8908
27.75,28.35,-0.9855,27.37,-0.6396,0.00,0.0000,2.23,0.0460,0.00,0.00,0.05,5.1692,4027.35,60.1652
27.75,28.34,1.1981,27.36,0.9615,0.00,0.0000,2.24,0.8130,0.01,0.00,0.04,5.1832,4031.28,198.3852
27.75,28.33,0.1337,27.36,0.3014,0.00,0.0000,2.24,-1.2125,0.01,0.00,0.05,5.1626,4040.58,104.8980
27.81,28.31,-0.4522,27.35,-1.5657,0.00,0.0000,2.24,-0.0022,0.01,0.00,0.04,5.1853,4043.71,30.5544
27.81,28.29,-0.8979,27.34,-0.5407,0.00,0.0000,2.24,0.8175,0.01,0.00,0.04,5.1729,4050.03,144.2731
27.81,28.28,-0.0917,27.34,1.0268,0.00,0.0000,2.24,-1.0677,0.01,0.00,0.04,5.1839,4056.02,24.8191
27.75,28.26,-0.3602,27.33,-0.7904,0.00,0.0000,2.23,-0.0141,0.01,0.00,0.04,5.1839,4057.17,13.2497
27.75,28.25,0.3102,27.32,-0.0672,0.00,0.0000,2.24,0.8200,0.01,0.00,0.05,5.1670,4065.85,99.7864
27.75,28.23,0.0330,27.32,-0.2938,0.00,0.0000,2.23,-0.5685,0.01,0.00,0.04,5.1875,4067.31,-4.6697
27.81,28.22,-0.8460,27.31,-1.0252,0.00,0.0000,2.23,-0.1140,0.02,0.00,0.04,5.1839,4071.10,125.6445
27.81,28.20,-1.0107,27.30,-1.4764,0.00,0.0000,2.23,0.4693,0.02,0.00,0.04,5.1883,4076.17,-14.5002
27.81,28.19,-0.3783,27.30,-0.3900,0.00,0.0000,2.23,-0.5530,0.01,0.00,0.04,5.1817,4075.50,-7.7374
27.88,28.18,0.2969,27.29,-0.1728,0.00,0.0000,2.23,-0.3532,0.01,0.00,0.04,5.1832,4081.64,87.8434
27.88,28.17,0.0525,27.28,0.7237,0.00,0.0000,2.23,0.9308,0.01,0.00,0.04,5.1905,4082.99,-17.1868
27.88,28.16,-0.0048,27.27,-0.2122,0.00,0.0000,2.24,-0.6403,0.01,0.00,0.04,5.1832,4084.79,110.7867
27.81,28.15,0.8770,27.27,1.8309,0.00,0.0000,2.24,-0.6072,0.01,0.00,0.04,5.1868,4089.81,-30.3537
27.81,28.13,-0.4852,27.26,-0.0618,0.00,0.0000,2.24,0.3593,0.02,0.00,0.04,5.1853,4088.40,-16.2004
27.81,28.12,-0.5184,27.25,0.1630,0.00,0.0000,2.24,0.2775,0.01,0.00,0.04,5.1802,4092.63,76.5120
27.81,28.11,0.7006,27.25,1.2171,0.00,0.0000,2.24,-0.6700,0.02,0.00,0.05,5.1751,4093.68,-35.0981
27.81,28.10,0.4223,27.24,1.1573,0.00,0.0000,2.24,-0.6629,0.01,0.00,0.04,5.1824,4093.45,113.3534
27.81,28.08,-0.6390,27.24,-0.5357,0.00,0.0000,2.24,0.6858,0.01,0.00,0.04,5.1868,4098.82,59.3786
27.88,28.07,-0.5160,27.23,-0.6142,0.00,0.0000,2.24,1.2346,0.01,0.00,0.05,5.1692,4097.22,-27.4144
27.88,28.06,0.6123,27.23,1.1962,0.00,0.0000,2.24,-0.7561,0.01,0.00,0.04,5.1817,4100.05,81.9446
