tos1a
openloop


2016-03-25 13:11:33
"c_fan","c_led","c_lamp","t_sim","s_rate"
60,0,50,10,50
"temp_chip","f_temp_int","d_temp_int","f_temp_ext","d_temp_ext","f_light_int_lin","d_light_int_lin","f_light_int_log","d_light_int_log","I_bulb","V_bulb","I_fan","V_fan","f_rpm","d_rmp"
26.00,27.89,-0.1525,26.01,-0.3730,24.34,-0.0033,78.22,-0.2054,0.61,5.78,0.08,7.8872,4126.13,2604.7491
26.00,27.89,1.3273,26.00,0.2337,24.35,0.2978,78.22,-0.0271,0.60,5.78,0.09,7.8645,4250.61,2926.1392
26.00,27.90,0.4176,25.99,0.7886,24.35,0.2220,78.22,-0.4986,0.61,5.78,0.07,7.8886,4400.41,1419.2257
26.00,27.91,-0.6817,25.98,-0.3257,24.35,0.0604,78.22,0.5801,0.60,5.78,0.09,7.8593,4528.04,1489.8007
26.00,27.92,0.4036,25.96,-0.8164,24.35,0.2562,78.23,0.0410,0.61,5.78,0.06,7.8864,4640.15,1617.9968
26.00,27.92,-1.0902,25.95,-1.0376,24.36,-0.3408,78.22,-0.5136,0.61,5.78,0.07,7.8835,4738.08,1706.3935
26.06,27.92,-1.2629,25.94,0.2333,24.36,-0.0837,78.22,-0.0922,0.60,5.78,0.06,7.8872,4825.01,1940.5936
26.06,27.93,-0.3120,25.93,-2.1994,24.36,0.3772,78.22,0.1454,0.60,5.78,0.07,7.8806,4916.37,1022.2393
26.06,27.93,1.2350,25.91,0.0169,24.37,0.2186,78.22,-0.1421,0.61,5.78,0.06,7.8916,4997.72,1063.3133
26.00,27.93,0.0244,25.90,0.3373,24.38,-0.3974,78.23,0.4039,0.60,5.78,0.09,7.8615,5068.29,1170.1290
26.00,27.94,1.1709,25.89,0.8208,24.38,0.2048,78.23,-0.3815,0.60,5.78,0.06,7.8857,5132.27,1237.6855
26.00,27.95,0.7677,25.88,0.8079,24.38,0.2165,78.23,1.2040,0.60,5.78,0.06,7.8886,5190.89,648.6742
26.00,27.95,-1.5174,25.87,-1.6699,24.39,-0.1181,78.23,-0.5630,0.60,5.78,0.06,7.8894,5254.96,754.2137
26.00,27.95,0.3708,25.85,-1.3438,24.39,-0.2800,78.23,-0.1926,0.60,5.78,0.06,7.8842,5309.31,754.7519
26.00,27.95,-0.2949,25.84,-0.7311,24.39,-0.3812,78.23,-0.1764,0.60,5.78,0.06,7.8967,5355.47,783.8522
26.06,27.95,0.2948,25.83,-1.1029,24.39,0.0603,78.23,-0.1895,0.60,5.78,0.06,7.8894,5395.82,876.8860
26.06,27.96,1.6527,25.82,1.2543,24.40,0.3745,78.23,0.5170,0.60,5.78,0.07,7.8864,5437.11,461.8743
26.06,27.95,-1.2479,25.81,-0.8646,24.40,-0.4088,78.23,-0.1929,0.61,5.78,0.08,7.8652,5474.71,465.9505
26.00,27.96,-0.6246,25.80,-1.3178,24.40,0.1828,78.23,0.1793,0.59,5.78,0.06,7.8879,5508.74,525.9558
26.00,27.96,-0.1230,25.79,0.4301,24.40,0.0393,78.23,-0.0095,0.60,5.79,0.07,7.8806,5539.06,565.9222
26.00,27.96,-0.3519,25.78,-2.0446,24.40,0.1726,78.23,0.1662,0.60,5.78,0.06,7.8901,5565.84,580.7207
26.00,27.96,0.1634,25.77,-1.1328,24.40,-0.2650,78.23,-0.6143,0.60,5.78,0.06,7.8711,5593.50,302.6764
26.00,27.96,0.7315,25.75,0.3067,24.41,0.2761,78.23,-0.0216,0.60,5.78,0.06,7.8916,5615.13,290.5141
26.00,27.96,0.7343,25.75,0.7062,24.41,0.4990,78.22,0.3694,0.60,5.79,0.06,7.8908,5637.13,414.9919
26.00,27.96,-1.3271,25.73,-0.9362,24.41,-0.3585,78.23,-0.4222,0.59,5.78,0.07,7.8799,5658.32,388.8381
26.00,27.96,0.1971,25.72,0.6871,24.42,-0.1988,78.23,0.2617,0.61,5.79,0.06,7.8930,5678.53,351.8091
26.00,27.96,0.2636,25.71,1.1071,24.42,-0.2273,78.23,0.2059,0.61,5.78,0.08,7.8674,5695.08,185.2896
