tos1a
openloop


2016-03-25 18:40:43
"c_fan","c_led","c_lamp","t_sim","s_rate"
20,0,50,30,50
"temp_chip","f_temp_int","d_temp_int","f_temp_ext","d_temp_ext","f_light_int_lin","d_light_int_lin","f_light_int_log","d_light_int_log","I_bulb","V_bulb","I_fan","V_fan","f_rpm","d_rmp"
28.81,32.78,1.3692,26.43,-0.1248,25.15,0.1247,76.75,-0.4902,0.48,5.79,0.04,4.2703,3382.68,90.1993
28.81,32.79,-0.5631,26.43,0.1439,25.16,-0.4501,76.75,-0.3541,0.48,5.79,0.04,4.2733,3388.15,60.3815
28.81,32.78,0.0305,26.42,0.4553,25.15,1.0537,76.75,0.9230,0.48,5.79,0.03,4.2799,3398.01,164.0338
28.81,32.79,0.9584,26.42,1.2581,25.15,0.6018,76.75,0.6074,0.48,5.79,0.03,4.2799,3406.18,116.8521
28.81,32.79,0.5630,26.42,0.6214,25.16,0.2600,76.75,-0.3967,0.48,5.79,0.03,4.2813,3411.50,63.3046
28.81,32.79,0.5576,26.41,1.1385,25.16,0.0188,76.74,-0.0180,0.49,5.79,0.03,4.2769,3417.95,74.0386
28.81,32.79,-0.3425,26.40,-0.2444,25.16,-0.1809,76.74,0.4729,0.48,5.79,0.03,4.2813,3420.78,26.5709
28.81,32.79,2.2397,26.40,0.3826,25.16,0.2383,76.74,0.4597,0.48,5.79,0.03,4.2799,3426.07,161.3363
28.81,32.79,0.7276,26.40,-0.1534,25.16,-0.4034,76.75,0.2262,0.49,5.80,0.04,4.2821,3433.59,93.6566
28.75,32.79,-0.5797,26.40,0.1544,25.17,0.2797,76.74,1.2337,0.48,5.79,0.03,4.2784,3437.99,49.4229
28.75,32.78,0.7171,26.39,0.5619,25.17,0.3824,76.74,-0.1387,0.48,5.79,0.03,4.2777,3442.19,55.7892
28.75,32.78,-0.1629,26.38,-1.3182,25.17,-0.5539,76.74,-0.8856,0.48,5.79,0.03,4.2828,3444.26,14.8538
28.81,32.78,1.3886,26.38,2.1299,25.17,0.8839,76.75,0.5285,0.48,5.80,0.04,4.2777,3446.38,154.2500
28.81,32.77,0.3644,26.38,-0.1883,25.17,0.1437,76.74,-0.3987,0.49,5.79,0.03,4.2791,3453.50,82.6617
28.81,32.77,0.3341,26.37,-0.5140,25.17,-0.5538,76.74,-0.6325,0.48,5.79,0.04,4.2733,3456.96,38.5719
28.81,32.76,-1.4282,26.37,0.2421,25.17,-0.2565,76.74,-0.0052,0.48,5.79,0.03,4.2777,3459.55,42.1452
28.81,32.76,0.2284,26.37,-0.0819,25.17,0.1967,76.74,0.1258,0.48,5.79,0.03,4.2791,3461.07,-12.4857
28.81,32.77,0.0721,26.37,-0.8462,25.17,-0.2325,76.74,-0.2775,0.48,5.79,0.03,4.2747,3460.49,-6.6231
28.81,32.77,0.0622,26.37,1.4846,25.17,0.0750,76.74,0.3128,0.49,5.79,0.04,4.2725,3466.75,82.6783
28.81,32.76,-0.3060,26.36,0.8529,25.17,0.1670,76.74,0.8968,0.49,5.80,0.05,4.2593,3469.76,25.1679
28.81,32.77,0.1800,26.36,-0.0441,25.18,-0.4771,76.74,-0.4992,0.48,5.79,0.03,4.2777,3471.46,37.4716
28.81,32.77,-1.6340,26.35,-1.7087,25.18,-0.3199,76.74,-0.4238,0.48,5.79,0.03,4.2799,3473.14,-29.2288
28.81,32.77,-0.3962,26.35,-0.2267,25.18,0.7519,76.74,-0.3212,0.48,5.79,0.03,4.2755,3471.79,-15.6727
28.81,32.77,0.2816,26.35,0.4501,25.18,0.4729,76.74,0.2826,0.48,5.79,0.04,4.2718,3475.87,78.9351
28.81,32.77,0.6031,26.35,0.6242,25.18,-0.0249,76.74,-0.5155,0.49,5.79,0.03,4.2711,3479.08,25.7412
28.81,32.76,0.3010,26.34,-0.2812,25.18,0.1529,76.74,0.5960,0.48,5.80,0.03,4.2777,3480.37,25.1833
28.81,32.76,0.4490,26.34,0.9493,25.18,0.2450,76.74,0.2723,0.48,5.79,0.03,4.2769,3481.55,13.2970
28.81,32.77,0.2532,26.33,-0.0540,25.18,-0.4416,76.74,-0.0251,0.49,5.80,0.03,4.2733,3480.13,-24.1313
28.81,32.77,-0.6794,26.33,-0.2473,25.18,-0.0728,76.74,-0.2238,0.49,5.79,0.04,4.2733,3482.57,87.0895
28.81,32.77,-0.3890,26.33,0.1410,25.18,0.4976,76.74,-0.1665,0.48,5.80,0.04,4.2696,3486.31,20.2761
28.81,32.77,0.2189,26.33,-0.2005,25.19,-0.6657,76.74,0.1845,0.48,5.79,0.03,4.2762,3487.27,10.6512
28.81,32.77,-0.2209,26.32,-0.2177,25.19,-0.0770,76.74,-0.3428,0.48,5.79,0.03,4.2777,3487.83,6.3393
28.81,32.77,0.2927,26.32,1.0517,25.19,0.4925,76.74,0.1681,0.48,5.79,0.03,4.2813,3486.14,-36.2449
28.81,32.77,-0.2442,26.32,-1.3277,25.18,-0.8483,76.74,-0.8991,0.49,5.79,0.03,4.2806,3487.35,95.4669
28.81,32.77,0.2062,26.32,-0.7944,25.19,0.2434,76.74,0.1024,0.49,5.80,0.03,4.2755,3491.59,3.7607
28.81,32.77,0.2387,26.31,-0.4931,25.19,0.2995,76.74,-0.5857,0.48,5.79,0.03,4.2791,3491.76,2.0380
28.81,32.76,-0.0890,26.31,1.0403,25.19,0.0353,76.74,0.2306,0.49,5.79,0.03,4.2769,3492.43,7.3362
28.81,32.76,1.4817,26.31,0.6521,25.19,0.1405,76.73,-0.0068,0.48,5.79,0.03,4.2835,3490.31,-39.1940
28.81,32.75,-0.4200,26.30,-0.2130,25.20,0.5239,76.74,0.2368,0.48,5.79,0.04,4.2711,3492.11,87.3486
28.81,32.75,-1.0471,26.30,0.6130,25.20,0.0039,76.74,0.8203,0.48,5.79,0.05,4.2527,3495.53,-9.2084
28.81,32.74,0.3113,26.30,1.2511,25.20,-0.4387,76.74,-0.2294,0.48,5.79,0.03,4.2747,3495.11,-4.9884
28.81,32.74,0.0933,26.29,-1.3337,25.20,-0.0763,76.74,-0.0774,0.48,5.79,0.03,4.2784,3495.75,8.8430
28.75,32.74,-0.0004,26.29,0.9861,25.20,0.2260,76.74,-0.7438,0.48,5.80,0.03,4.2755,3493.59,-46.0470
28.75,32.73,0.8922,26.29,0.4695,25.20,0.5696,76.74,-0.5153,0.49,5.79,0.03,4.2777,3494.31,82.0619
28.75,32.73,0.2668,26.29,1.6505,25.20,-0.1697,76.74,0.2002,0.48,5.79,0.04,4.2747,3497.84,-3.1153
28.81,32.73,-0.2306,26.29,0.7895,25.20,1.0927,76.74,0.4698,0.48,5.79,0.04,4.2908,3497.69,-1.6196
28.81,32.73,0.8245,26.28,0.7174,25.20,-0.1208,76.74,0.3483,0.48,5.79,0.03,4.2755,3497.71,0.3875
28.81,32.72,-0.4512,26.28,-0.3751,25.20,-0.2117,76.74,0.2207,0.49,5.79,0.03,4.2806,3495.89,-40.7598
28.81,32.72,0.7439,26.28,-0.2854,25.20,0.1240,76.74,0.5956,0.48,5.79,0.03,4.2755,3495.98,75.6862
28.81,32.72,-0.5053,26.28,0.2262,25.20,-0.0713,76.74,0.0065,0.48,5.79,0.04,4.2227,3499.52,40.1822
28.81,32.72,0.3452,26.28,1.7343,25.20,0.5110,76.74,0.3997,0.48,5.79,0.04,4.2681,3499.53,0.1926
28.81,32.73,0.7989,26.27,0.2862,25.20,0.2641,76.73,0.4522,0.48,5.79,0.03,4.2769,3499.61,1.1624
28.81,32.73,-1.2703,26.27,-0.5766,25.20,-0.4419,76.74,-0.6509,0.48,5.79,0.04,4.2645,3496.48,-37.7112
28.81,32.72,0.3986,26.27,1.3917,25.20,0.1654,76.74,0.1204,0.48,5.79,0.04,4.2674,3499.30,59.6880
28.81,32.72,0.1320,26.26,-0.6033,25.20,-0.4531,76.74,0.0677,0.48,5.79,0.03,4.2747,3500.87,-5.4516
28.81,32.71,-0.1354,26.26,-0.8463,25.21,0.0837,76.74,0.5807,0.48,5.79,0.03,4.2711,3500.64,-0.1647
28.81,32.71,0.5826,26.26,0.9641,25.21,0.0046,76.74,-0.1991,0.48,5.79,0.03,4.2813,3500.64,-0.0865
28.81,32.70,1.2619,26.26,1.3729,25.21,0.1471,76.74,0.0495,0.48,5.79,0.03,4.2806,3498.15,-34.6211
28.81,32.70,0.8949,26.26,0.4286,25.21,0.3761,76.74,0.0659,0.49,5.79,0.03,4.2835,3500.12,63.5343
28.75,32.70,-0.9596,26.25,-0.7919,25.21,-0.3847,76.74,0.3857,0.48,5.79,0.03,4.2791,3502.24,-7.5987
28.75,32.70,0.1332,26.24,-1.1917,25.21,-0.3181,76.74,-0.1632,0.48,5.79,0.04,4.2740,3501.90,6.6711
28.75,32.70,-0.2489,26.24,-0.4830,25.21,-0.0076,76.73,-0.3899,0.48,5.79,0.03,4.2740,3502.21,3.5798
28.81,32.70,-0.3112,26.24,-1.9219,25.21,-0.0442,76.73,0.0546,0.48,5.79,0.03,4.2769,3499.54,-48.1694
28.81,32.69,-0.3988,26.24,-1.0915,25.21,-0.5832,76.74,0.3296,0.48,5.79,0.03,4.2777,3500.36,71.1643
28.81,32.70,0.2390,26.24,-0.1585,25.21,-0.5708,76.73,0.2581,0.48,5.79,0.03,4.2762,3503.25,-7.8120
28.81,32.70,0.7892,26.24,0.5439,25.21,0.5131,76.74,0.3131,0.48,5.79,0.03,4.2784,3502.89,-4.1442
28.81,32.69,1.1377,26.23,0.3784,25.21,0.0245,76.73,-0.3221,0.48,5.79,0.04,4.2725,3503.17,4.7187
28.81,32.70,-0.0688,26.23,-0.8651,25.21,-0.0994,76.74,0.4190,0.48,5.79,0.04,4.2645,3501.19,-52.7489
28.81,32.69,1.0441,26.23,0.7658,25.21,0.3945,76.73,-0.0440,0.48,5.79,0.03,4.2718,3501.23,72.3590
28.81,32.68,-0.0757,26.23,-1.1565,25.21,-0.0574,76.73,-0.6157,0.48,5.80,0.03,4.2755,3504.29,-7.3732
28.81,32.68,-1.1469,26.22,-1.4930,25.21,-0.3481,76.72,0.4558,0.48,5.80,0.03,4.2747,3503.94,-3.9128
28.81,32.68,0.1405,26.22,0.5171,25.22,-0.1795,76.73,-0.7781,0.47,5.80,0.03,4.2821,3504.21,2.9508
28.81,32.69,-1.0863,26.23,-0.9571,25.22,-0.2788,76.73,0.3246,0.48,5.79,0.04,4.2689,3500.59,-48.8826
28.81,32.68,-0.4420,26.22,-0.0679,25.22,-0.3054,76.73,-0.3617,0.48,5.80,0.03,4.2725,3502.54,67.4150
28.81,32.68,1.2984,26.22,1.8874,25.22,0.6646,76.73,0.6302,0.48,5.79,0.04,4.2740,3504.83,-5.4676
28.81,32.68,0.9060,26.21,-0.2891,25.22,0.2623,76.73,0.2558,0.48,5.79,0.04,4.2667,3504.57,-2.9028
28.81,32.69,-0.2366,26.21,-1.1017,25.22,-0.4375,76.73,-0.7754,0.49,5.79,0.03,4.2740,3504.09,-5.8248
28.81,32.70,0.7655,26.21,-0.5960,25.22,0.1607,76.73,0.2494,0.48,5.79,0.03,4.2769,3501.80,-38.1338
28.81,32.70,0.5601,26.21,0.5096,25.22,0.4287,76.73,0.6822,0.49,5.79,0.03,4.2777,3502.52,60.7007
28.81,32.70,0.4408,26.21,1.3288,25.22,0.1674,76.73,0.5011,0.48,5.80,0.05,4.2601,3505.01,-5.5440
28.81,32.70,-0.0498,26.21,-0.6881,25.22,-0.5044,76.73,-0.6451,0.49,5.79,0.03,4.2762,3504.75,-2.9427
28.81,32.70,0.6780,26.20,0.3345,25.22,-0.0169,76.73,0.1419,0.48,5.79,0.03,4.2769,3505.14,5.7545
28.81,32.70,-0.3466,26.20,1.2304,25.22,-0.3216,76.73,-0.0952,0.48,5.79,0.03,4.2813,3502.96,-52.3788
28.81,32.70,0.0345,26.20,0.2783,25.23,-0.1856,76.73,-0.6127,0.48,5.80,0.04,4.2703,3503.05,65.3977
28.81,32.71,1.3837,26.20,1.7552,25.23,0.3472,76.73,0.4409,0.49,5.79,0.04,4.3018,3505.69,-11.9704
28.81,32.72,0.5872,26.20,-0.0086,25.23,-0.3775,76.73,0.3004,0.48,5.79,0.04,4.2586,3505.13,-6.3179
28.81,32.73,0.8174,26.20,-0.0087,25.23,-0.2797,76.73,-0.8985,0.48,5.79,0.04,4.2689,3504.92,-2.0829
28.81,32.73,-0.4267,26.19,0.3522,25.23,0.3627,76.73,0.3289,0.48,5.80,0.04,4.2630,3502.71,-46.4806
28.81,32.73,-0.2821,26.18,-0.7354,25.23,-0.3376,76.73,-0.7383,0.48,5.80,0.04,4.2762,3502.68,69.1210
28.81,32.72,0.5763,26.18,1.2356,25.23,-0.0158,76.73,0.2374,0.48,5.79,0.03,4.2791,3505.68,-11.8822
28.81,32.73,-0.4350,26.19,-0.4164,25.22,-0.4665,76.73,-0.6638,0.48,5.79,0.04,4.2168,3505.11,-6.1431
28.81,32.73,-1.2149,26.19,-1.8129,25.23,-0.0196,76.73,0.2072,0.48,5.79,0.05,4.2571,3505.66,6.9831
28.81,32.73,0.9142,26.18,1.2362,25.23,0.8833,76.73,0.1724,0.48,5.79,0.04,4.2755,3502.70,-57.1339
28.81,32.73,1.5632,26.18,0.2467,25.23,-0.3645,76.73,-0.9944,0.47,5.79,0.04,4.2645,3502.94,66.8837
28.81,32.74,0.9920,26.18,-0.5303,25.23,0.1223,76.73,-0.2963,0.48,5.79,0.05,4.2542,3505.75,-2.6443
28.81,32.74,-0.1663,26.18,-1.3628,25.23,-0.1645,76.73,-0.0943,0.49,5.80,0.04,4.2681,3505.63,-1.3962
28.81,32.74,-0.0673,26.17,0.6128,25.23,0.0527,76.73,0.0418,0.49,5.79,0.04,4.2689,3505.69,1.0110
28.81,32.74,0.8316,26.17,2.1240,25.23,0.3008,76.73,0.5535,0.48,5.79,0.04,4.2652,3503.19,-55.2001
28.81,32.74,-1.4832,26.17,-1.5531,25.24,0.0014,76.73,0.1506,0.47,5.79,0.04,4.2747,3503.54,76.0777
28.81,32.74,0.3137,26.17,0.5829,25.24,0.3746,76.73,0.5942,0.48,5.79,0.04,4.2740,3506.56,-12.9056
28.81,32.75,0.6429,26.17,0.2730,25.23,0.3159,76.73,0.3946,0.48,5.80,0.04,4.2718,3505.95,-6.7787
28.81,32.75,-0.3208,26.17,-0.2682,25.24,-0.2834,76.73,0.4749,0.48,5.80,0.03,4.2769,3505.73,-2.4276
28.81,32.74,-0.3882,26.16,-0.1610,25.24,0.0904,76.73,0.2482,0.48,5.79,0.03,4.2806,3503.28,-37.5146
28.81,32.74,-0.9836,26.16,-0.9115,25.24,-0.2424,76.73,0.2256,0.48,5.79,0.03,4.2791,3504.40,57.8376
28.81,32.74,0.0266,26.16,-0.5309,25.24,-0.2620,76.73,-0.0889,0.48,5.80,0.04,4.2293,3506.57,-6.5384
28.81,32.74,-0.3792,26.16,-0.4434,25.24,0.0601,76.73,-0.2511,0.48,5.79,0.04,4.2711,3506.26,-3.4154
28.81,32.75,0.5462,26.16,-0.2967,25.24,0.1312,76.72,-0.0218,0.48,5.79,0.05,4.2623,3506.26,0.1006
28.75,32.75,1.5791,26.15,0.6967,25.24,0.3478,76.72,-0.4068,0.48,5.79,0.04,4.2762,3503.29,-48.3425
28.75,32.74,-0.0322,26.15,0.8190,25.24,-0.1175,76.72,0.0685,0.49,5.79,0.03,4.2791,3504.12,60.6523
28.75,32.75,-1.1347,26.15,-1.2800,25.24,0.1393,76.72,0.1717,0.48,5.79,0.03,4.2733,3506.48,-1.7408
28.75,32.75,1.5127,26.15,1.0822,25.24,0.7047,76.73,0.5468,0.48,5.79,0.03,4.2828,3506.33,-68.5455
28.75,32.74,-0.1731,26.14,0.2138,25.24,0.2397,76.72,0.2787,0.47,5.79,0.03,4.2791,3502.64,-31.4716
28.75,32.75,0.2072,26.14,1.0718,25.24,0.5692,76.72,0.4848,0.48,5.79,0.04,4.2637,3506.45,47.6447
28.81,32.75,-0.1933,26.14,-0.2430,25.24,-0.2303,76.72,0.2984,0.47,5.79,0.04,4.2681,3506.97,-7.0293
28.81,32.75,1.1020,26.14,0.6313,25.24,-0.0658,76.72,-0.3045,0.47,5.79,0.03,4.2755,3506.63,-3.6338
28.81,32.76,-0.8408,26.14,-0.7464,25.24,-0.1613,76.72,0.2328,0.48,5.79,0.03,4.2762,3505.76,-62.8491
28.81,32.77,0.9715,26.14,0.1479,25.24,0.5090,76.72,0.2821,0.48,5.79,0.03,4.2689,3502.78,-32.8426
28.81,32.77,1.1623,26.14,0.6193,25.25,0.2007,76.72,-0.4670,0.49,5.80,0.04,4.2615,3506.50,48.1032
28.81,32.77,-0.8173,26.14,-0.5268,25.24,-0.0799,76.72,1.2856,0.48,5.79,0.04,4.3033,3507.96,9.8559
28.81,32.77,-0.2406,26.13,-0.3151,25.25,-0.6140,76.72,-0.9624,0.48,5.79,0.05,4.2608,3508.29,0.4838
28.81,32.76,0.2878,26.13,1.2018,25.24,0.4843,76.72,0.7228,0.48,5.79,0.03,4.2711,3507.47,-81.3893
28.81,32.76,0.3391,26.13,0.4150,25.24,-0.2378,76.72,0.0520,0.47,5.79,0.03,4.2777,3503.63,-42.7362
28.81,32.76,-0.6157,26.13,-1.4750,25.24,0.3109,76.72,0.3068,0.48,5.79,0.04,4.2696,3507.72,54.9443
28.81,32.77,-0.9007,26.13,-0.1074,25.25,-0.4187,76.72,-0.5439,0.48,5.79,0.04,4.2278,3508.55,-5.1094
28.81,32.77,0.3969,26.13,0.0703,25.25,0.2599,76.72,-0.2489,0.49,5.80,0.05,4.2579,3508.19,-6.7393
28.81,32.77,0.2018,26.13,-0.6211,25.25,-0.3975,76.72,-0.0335,0.47,5.79,0.04,4.2689,3507.29,-66.9688
28.81,32.77,-1.3590,26.13,-0.4324,25.25,0.6892,76.72,0.8314,0.47,5.79,0.03,4.2762,3504.05,-34.4461
28.81,32.78,-0.2759,26.14,0.1333,25.25,-0.0889,76.72,0.3254,0.48,5.80,0.04,4.3201,3507.87,49.0708
28.81,32.78,-0.6310,26.13,0.6826,25.25,0.5910,76.72,0.2270,0.49,5.79,0.05,4.2542,3508.47,-6.4830
28.81,32.79,-0.4289,26.12,-1.1066,25.25,-0.1134,76.72,0.1255,0.48,5.79,0.03,4.2608,3508.17,-3.0687
28.81,32.79,-0.0134,26.12,0.2860,25.25,0.0893,76.72,-0.6948,0.48,5.79,0.05,4.2586,3507.48,-65.4269
28.81,32.79,-0.5798,26.12,-1.0656,25.25,0.2849,76.72,-0.0077,0.47,5.79,0.04,4.2689,3504.40,-34.5295
28.81,32.79,0.5265,26.12,2.4101,25.25,0.2063,76.72,0.4453,0.47,5.79,0.03,4.2777,3507.63,49.2802
28.81,32.81,-0.6132,26.12,-1.3452,25.25,0.1278,76.72,0.5390,0.48,5.80,0.04,4.2674,3508.71,-1.9659
28.81,32.81,-0.1085,26.12,-0.2548,25.25,-0.3737,76.72,-0.4781,0.48,5.79,0.03,4.2821,3508.47,-7.8199
28.81,32.81,-0.2186,26.12,0.0339,25.25,-0.1108,76.72,0.5409,0.49,5.80,0.03,4.2821,3507.98,-63.1150
28.81,32.81,-1.7611,26.12,-0.9680,25.25,-0.0458,76.72,-0.0296,0.47,5.79,0.03,4.2755,3505.02,-33.3199
28.81,32.82,-0.9954,26.11,-0.9953,25.25,-0.4976,76.72,-0.3393,0.47,5.80,0.04,4.2711,3507.93,55.0045
28.81,32.82,-1.0691,26.12,-0.5628,25.25,-0.2250,76.72,0.2485,0.48,5.79,0.05,4.2645,3508.99,-13.8873
28.81,32.82,0.5816,26.11,0.7316,25.25,-0.0400,76.71,0.2626,0.47,5.79,0.04,4.2740,3508.46,1.4357
28.81,32.81,0.0840,26.11,-0.0642,25.25,-0.4153,76.71,-0.0859,0.48,5.80,0.04,4.2645,3508.52,0.7541
28.81,32.81,-0.2479,26.11,-0.8465,25.25,-0.1536,76.71,0.2752,0.49,5.79,0.03,4.2799,3504.99,-42.1921
28.81,32.81,-0.4170,26.11,-0.8888,25.25,-0.8586,76.71,-0.5800,0.48,5.80,0.04,4.2835,3507.52,61.7680
28.75,32.81,0.2186,26.10,-0.8457,25.26,-0.3991,76.71,-0.7032,0.48,5.79,0.05,4.2476,3509.03,-15.6452
28.75,32.81,0.6171,26.11,0.8663,25.26,-0.1601,76.72,0.0588,0.47,5.79,0.04,4.2740,3508.38,2.5874
28.75,32.82,-0.2730,26.11,-0.6541,25.26,-0.1659,76.72,0.2315,0.48,5.79,0.03,4.2784,3508.51,1.3670
28.81,32.82,0.6512,26.11,0.5746,25.25,0.4274,76.71,-0.5128,0.48,5.80,0.04,4.2711,3505.31,-44.0974
28.81,32.82,-1.0093,26.10,-1.1317,25.26,-0.6544,76.71,-0.6572,0.47,5.80,0.04,4.2667,3506.68,52.3375
28.81,32.82,-0.9733,26.10,-1.0736,25.26,0.0282,76.71,0.2778,0.48,5.79,0.03,4.2747,3508.39,-6.1455
28.81,32.82,0.0981,26.10,-1.0578,25.26,-0.3438,76.71,-0.5733,0.48,5.80,0.03,4.2740,3508.10,-1.5356
28.81,32.83,0.7796,26.10,1.9978,25.25,0.4057,76.71,0.7219,0.48,5.79,0.03,4.2791,3508.03,-0.8104
28.81,32.82,1.5429,26.09,1.8530,25.25,0.5918,76.71,0.2833,0.48,5.80,0.03,4.2755,3504.97,-49.6793
28.81,32.82,-0.1639,26.10,-0.7555,25.26,-0.2444,76.71,-0.5296,0.47,5.79,0.03,4.2747,3506.01,65.5976
28.81,32.81,-1.9560,26.10,-1.0625,25.26,-0.1663,76.71,-0.0027,0.48,5.79,0.03,4.2777,3508.32,-15.4519
28.81,32.82,-0.2641,26.09,-0.1819,25.26,0.5967,76.72,-0.0513,0.48,5.79,0.04,4.2711,3507.60,-8.2001
28.81,32.83,0.0968,26.09,-0.8554,25.26,-0.2958,76.71,0.0814,0.48,5.79,0.05,4.2571,3507.74,2.0759
28.81,32.84,0.1744,26.10,-0.7993,25.26,-0.4823,76.71,-0.9476,0.49,5.79,0.04,4.3011,3505.13,-50.4780
28.81,32.84,0.8307,26.10,1.6663,25.26,0.3615,76.71,0.2912,0.47,5.79,0.04,4.2703,3505.61,70.9298
28.81,32.84,1.8875,26.09,0.6301,25.26,-0.2042,76.71,-0.5626,0.47,5.79,0.04,4.2593,3508.56,-7.3861
28.81,32.84,0.8290,26.09,0.4837,25.26,0.4303,76.71,0.0286,0.47,5.80,0.03,4.2703,3508.21,-3.8994
28.81,32.84,1.1493,26.09,1.2657,25.27,0.2756,76.71,-0.1883,0.47,5.80,0.04,4.2733,3507.61,-7.8137
