tos1a
openloop
10
50
2016-03-27 16:32:57
"c_fan","c_led","c_lamp","t_sim","s_rate"
20,0,50,10,50
"temp_chip","f_temp_int","d_temp_int","f_temp_ext","d_temp_ext","f_light_int_lin","d_light_int_lin","f_light_int_log","d_light_int_log","I_bulb","V_bulb","I_fan","V_fan","f_rpm","d_rmp"
28.25,30.79,0.1371,27.52,0.5559,24.71,0.4098,77.19,0.0512,0.50,5.79,0.03,4.2813,3422.61,42.9251
28.25,30.78,0.2247,27.51,0.3042,24.71,-0.2770,77.19,0.1864,0.49,5.78,0.03,4.2733,3424.38,3.5704
28.25,30.78,-0.3550,27.51,-0.0828,24.71,-0.0520,77.19,-0.0032,0.48,5.79,0.03,4.2784,3424.55,1.9052
28.25,30.78,-0.6574,27.50,0.2339,24.71,0.5427,77.19,-0.2001,0.49,5.78,0.03,4.2769,3430.89,79.0526
28.25,30.77,0.0882,27.50,-0.0577,24.71,0.0011,77.19,-0.0334,0.49,5.78,0.03,4.2842,3433.92,29.3906
28.25,30.77,-0.0297,27.50,-0.4868,24.71,0.3570,77.19,0.0108,0.49,5.78,0.04,4.2725,3435.64,32.9019
28.25,30.77,-0.8158,27.50,-0.7548,24.72,-0.2391,77.19,0.1183,0.49,5.78,0.03,4.2806,3437.16,17.6362
28.25,30.77,0.6162,27.50,0.8579,24.72,-0.0168,77.19,-2.4468,0.49,5.78,0.05,4.2645,3436.61,-7.2521
28.25,30.77,-0.6148,27.49,-0.4883,24.72,0.0645,77.19,-0.2777,0.48,5.78,0.04,4.2777,3440.59,83.2021
28.25,30.76,0.2411,27.49,0.3373,24.72,0.1345,77.19,0.4030,0.49,5.78,0.03,4.2864,3443.96,23.2331
28.25,30.76,-0.5366,27.49,-0.4163,24.72,0.0245,77.19,0.3722,0.49,5.78,0.03,4.2799,3445.13,31.2036
28.25,30.76,-0.3108,27.48,-0.1578,24.72,0.0843,77.19,0.3402,0.49,5.78,0.04,4.2542,3446.58,16.6409
28.25,30.76,-1.0231,27.48,-0.7236,24.72,0.3515,77.19,0.8870,0.48,5.78,0.03,4.2777,3445.55,-22.4648
28.31,30.76,-0.4626,27.48,-0.1167,24.72,1.6647,77.19,0.7999,0.49,5.78,0.03,4.2755,3448.54,81.8669
28.31,30.76,0.5186,27.47,-0.1563,24.72,0.2854,77.19,-0.6498,0.49,5.79,0.04,4.2711,3451.88,18.0052
28.31,30.76,-0.4887,27.47,-0.4500,24.72,0.0859,77.19,0.3360,0.49,5.78,0.03,4.2755,3452.72,9.5503
28.25,30.75,-0.3251,27.46,0.6952,24.72,0.2179,77.19,0.9376,0.49,5.78,0.04,4.2689,3453.25,6.3133
28.25,30.75,0.6326,27.46,1.6317,24.72,-0.0502,77.19,0.5562,0.49,5.78,0.03,4.2813,3451.89,-30.0365
28.25,30.75,0.8654,27.46,0.6985,24.72,0.4027,77.19,0.2614,0.49,5.78,0.03,4.2777,3452.93,92.6677
28.25,30.75,-0.4474,27.45,-1.0692,24.72,0.2403,77.19,0.3484,0.48,5.78,0.03,4.2747,3457.20,0.6871
28.25,30.75,-0.3745,27.45,-0.7042,24.72,0.2603,77.19,-0.2574,0.49,5.78,0.03,4.2747,3457.23,0.3664
28.25,30.75,0.7390,27.45,0.3130,24.73,0.0401,77.19,0.4252,0.48,5.78,0.03,4.2806,3457.68,7.7199
28.25,30.74,0.1976,27.44,-0.5458,24.73,0.1189,77.19,0.6242,0.49,5.78,0.05,4.2601,3456.74,-40.1325
28.25,30.73,0.4194,27.44,-0.2633,24.73,0.1251,77.19,0.6813,0.49,5.79,0.03,4.2777,3455.57,95.2959
28.25,30.73,-0.1538,27.43,-0.4318,24.73,-0.5029,77.19,0.3771,0.49,5.79,0.04,4.2791,3460.09,49.7806
28.25,30.73,-0.3454,27.43,0.0111,24.73,0.1230,77.19,0.5074,0.49,5.79,0.04,4.2733,3460.84,2.5437
28.25,30.73,-0.0620,27.43,0.6556,24.73,0.1842,77.19,0.2934,0.49,5.79,0.03,4.2755,3460.99,2.2550
28.25,30.73,0.1994,27.42,-0.4080,24.73,0.0654,77.19,-0.5710,0.48,5.78,0.03,4.2777,3460.24,-48.0450
28.31,30.72,-0.3609,27.43,0.6795,24.74,0.5010,77.19,0.4378,0.49,5.78,0.04,4.2747,3458.02,-25.6251
28.31,30.71,0.7781,27.42,0.6278,24.74,0.0764,77.19,0.5160,0.49,5.78,0.03,4.2828,3461.92,50.0365
28.31,30.71,-0.0102,27.42,0.4073,24.74,0.5817,77.19,0.5840,0.48,5.78,0.04,4.2718,3463.27,6.8182
28.25,30.71,-0.3866,27.42,-0.9434,24.74,-0.4771,77.19,-0.8564,0.49,5.79,0.04,4.2667,3463.45,-2.5788
28.25,30.70,-0.6937,27.41,-0.0839,24.74,-0.0453,77.19,0.0757,0.49,5.79,0.03,4.2762,3463.20,-49.9301
28.25,30.70,1.3444,27.41,0.9422,24.74,-0.1080,77.19,0.1206,0.49,5.78,0.03,4.2828,3460.85,-26.3479
28.31,30.70,0.6470,27.41,0.8410,24.75,0.3306,77.19,0.2529,0.49,5.79,0.05,4.2593,3464.48,53.1801
28.31,30.70,0.2237,27.41,-0.1331,24.75,-0.0619,77.19,-0.6751,0.49,5.78,0.03,4.2784,3465.47,-5.1296
28.31,30.70,0.6700,27.41,1.1770,24.74,0.1460,77.19,0.3009,0.49,5.78,0.03,4.2769,3465.42,6.4150
28.25,30.70,-0.8057,27.41,-0.1538,24.75,-0.2984,77.19,-0.3140,0.48,5.79,0.03,4.2799,3465.62,-62.0260
28.25,30.69,0.1956,27.40,0.2971,24.75,0.2756,77.19,0.0267,0.49,5.79,0.04,4.2711,3462.71,-32.7337
28.25,30.69,0.7652,27.40,1.2960,24.75,0.7690,77.19,0.4035,0.48,5.78,0.03,4.2755,3465.43,54.6723
28.31,30.69,-0.3789,27.40,-0.2156,24.75,0.1107,77.19,-0.3997,0.49,5.79,0.04,4.2176,3467.02,-1.6590
28.31,30.69,1.0256,27.40,0.5142,24.75,-0.1655,77.18,-0.2427,0.48,5.79,0.03,4.2842,3466.95,-0.0920
28.31,30.69,-0.0286,27.39,0.0278,24.74,0.1786,77.18,0.3600,0.49,5.79,0.03,4.2777,3466.95,-0.0486
28.25,30.69,-0.2307,27.39,0.1072,24.74,-0.1474,77.19,0.0312,0.50,5.79,0.03,4.2777,3464.33,-41.4227
28.25,30.69,0.4856,27.39,0.5315,24.75,0.6741,77.19,-0.2044,0.48,5.79,0.05,4.2623,3465.61,69.8936
28.25,30.69,0.9484,27.39,-0.8973,24.75,-0.1939,77.19,-0.7892,0.48,5.78,0.03,4.2842,3468.27,-15.0243
28.25,30.69,-0.9755,27.38,-0.7796,24.75,-0.1877,77.19,0.4922,0.48,5.78,0.03,4.2755,3467.58,-8.1374
28.25,30.69,-0.9231,27.38,-1.3340,24.75,-0.0546,77.18,-0.1976,0.48,5.78,0.03,4.2755,3467.73,3.1094
28.25,30.69,0.3657,27.37,0.5101,24.75,-0.0825,77.18,0.1166,0.49,5.78,0.04,4.2733,3465.57,-53.1281
28.25,30.69,-0.3562,27.37,-0.2420,24.75,0.0777,77.18,0.4683,0.49,5.78,0.04,4.2652,3465.14,86.0715
28.25,30.69,0.1167,27.37,-1.1543,24.75,-0.3521,77.18,-1.1653,0.48,5.79,0.05,4.2696,3469.09,46.3667
28.25,30.69,1.3869,27.37,1.5657,24.75,0.6459,77.18,0.2192,0.48,5.79,0.04,4.2733,3468.65,-7.4632
28.31,30.69,-0.2518,27.36,1.0638,24.75,0.5014,77.18,0.3154,0.49,5.78,0.04,4.2227,3468.42,-1.6622
28.31,30.70,0.4794,27.36,0.3212,24.75,0.2399,77.18,-0.2437,0.48,5.78,0.04,4.3033,3467.00,-46.3303
28.31,30.69,-0.3506,27.36,-1.2690,24.75,0.2027,77.18,-0.0759,0.50,5.79,0.04,4.2696,3465.67,82.4738
28.31,30.69,-0.8569,27.35,-0.0103,24.75,0.0073,77.18,-0.3410,0.49,5.78,0.05,4.2630,3469.61,42.8783
28.31,30.69,-0.0115,27.35,-0.3056,24.75,0.1154,77.18,0.4277,0.49,5.78,0.03,4.2777,3469.92,-0.7027
28.31,30.69,0.8267,27.35,0.7466,24.75,0.3301,77.18,0.1527,0.49,5.78,0.03,4.2806,3469.94,0.7972
28.25,30.69,0.9452,27.35,1.0566,24.75,0.1485,77.18,-0.0809,0.49,5.79,0.05,4.2659,3468.51,-62.3237
28.25,30.69,-1.4695,27.34,-0.9881,24.75,-0.2452,77.18,0.5873,0.48,5.78,0.05,4.2601,3466.06,89.2055
28.25,30.69,0.2081,27.35,-0.3211,24.75,-0.0070,77.18,0.0687,0.47,5.78,0.04,4.2681,3470.34,46.1224
28.31,30.69,-0.9952,27.35,-1.6996,24.75,0.0308,77.18,0.2741,0.48,5.78,0.04,4.2755,3470.53,-5.1330
28.31,30.69,0.4938,27.34,0.5184,24.75,0.1106,77.18,0.2807,0.48,5.78,0.03,4.2784,3470.55,3.2129
28.31,30.70,0.3685,27.34,-0.4751,24.75,-0.1925,77.18,0.0144,0.48,5.78,0.03,4.2821,3469.46,-55.8014
28.31,30.70,1.1561,27.34,0.3963,24.75,0.2414,77.18,-0.3137,0.48,5.78,0.03,4.2755,3467.09,83.9666
28.31,30.70,0.3817,27.34,0.2726,24.76,-0.2937,77.18,-0.4137,0.48,5.78,0.03,4.2740,3471.01,44.5548
28.31,30.70,0.4133,27.33,0.5535,24.76,0.2390,77.18,0.3872,0.48,5.78,0.03,4.2813,3471.55,-1.7388
28.31,30.70,-0.1774,27.32,-0.5859,24.76,-0.0930,77.17,0.3577,0.47,5.78,0.04,4.2689,3471.28,-5.4059
28.31,30.71,1.5577,27.33,0.6860,24.76,0.2985,77.18,-0.3671,0.48,5.78,0.04,4.2703,3470.03,-60.6672
28.31,30.71,0.3527,27.32,0.9486,24.76,0.1425,77.18,0.0073,0.48,5.78,0.03,4.2777,3467.63,88.7410
28.31,30.71,-0.3216,27.32,-1.0702,24.77,-0.3716,77.17,-0.1558,0.48,5.79,0.04,4.2703,3471.75,47.3170
28.31,30.71,0.3082,27.32,-1.2125,24.77,-0.2763,77.18,-0.1871,0.49,5.78,0.03,4.2777,3471.59,-11.5360
28.31,30.71,0.9579,27.32,0.0694,24.77,-0.1287,77.18,-0.5410,0.49,5.78,0.03,4.2791,3471.40,3.1616
28.31,30.71,-0.8213,27.32,0.0434,24.77,-0.1182,77.18,-0.0201,0.48,5.78,0.03,4.2769,3470.56,-64.7378
28.31,30.72,-0.9590,27.31,-1.0660,24.77,0.0127,77.18,-0.1277,0.49,5.79,0.03,4.2762,3467.66,88.4674
28.31,30.72,0.2214,27.31,0.3575,24.77,-0.0484,77.18,-0.3796,0.47,5.78,0.03,4.2747,3471.79,46.9287
28.25,30.72,-0.6563,27.31,-0.9865,24.77,-0.2547,77.18,-0.1158,0.48,5.78,0.04,4.2681,3472.16,-5.2816
28.25,30.72,0.2892,27.31,0.7074,24.77,0.4077,77.18,0.8747,0.48,5.78,0.03,4.2762,3471.91,-2.7868
28.25,30.72,1.2084,27.30,0.8437,24.77,0.0517,77.18,-0.0807,0.48,5.79,0.03,4.2755,3471.25,-72.1312
28.31,30.72,-0.9315,27.30,-0.1898,24.77,0.1795,77.18,0.6642,0.48,5.78,0.03,4.2784,3467.86,-38.0624
28.31,30.72,0.4072,27.30,0.5777,24.77,-0.4181,77.17,0.1531,0.48,5.78,0.03,4.2769,3471.27,54.2988
28.31,30.72,-0.8573,27.30,-1.2483,24.77,-0.3184,77.18,0.0256,0.49,5.79,0.03,4.2799,3472.06,-12.3947
28.25,30.72,0.5561,27.29,0.6229,24.77,0.2950,77.18,-0.1686,0.48,5.78,0.03,4.2747,3471.66,2.2789
28.25,30.72,-0.7071,27.29,-0.3502,24.77,-0.1074,77.18,0.1962,0.47,5.79,0.03,4.2769,3471.76,1.2411
28.25,30.72,-0.1056,27.29,0.2539,24.77,-0.0401,77.18,-0.2662,0.49,5.79,0.04,4.2747,3468.27,-41.7290
28.31,30.72,0.5311,27.28,-0.5969,24.77,-0.2609,77.18,-0.2716,0.48,5.78,0.05,4.2608,3470.68,59.7990
28.31,30.72,0.5604,27.29,0.5697,24.78,0.1133,77.18,0.5164,0.48,5.78,0.04,4.2755,3472.42,-6.2600
28.31,30.73,0.1991,27.28,0.5354,24.77,0.0812,77.18,0.8785,0.49,5.78,0.03,4.2806,3472.13,-3.3216
28.31,30.73,-0.8070,27.28,-0.3208,24.78,-0.0741,77.18,0.8689,0.48,5.78,0.05,4.2630,3471.98,-1.7718
