tos1a
openloop
20
50
2016-03-30 06:30:04
"c_fan","c_led","c_lamp","t_sim","s_rate"
30,50,0,20,50
"temp_chip","f_temp_int","d_temp_int","f_temp_ext","d_temp_ext","f_light_int_lin","d_light_int_lin","f_light_int_log","d_light_int_log","I_bulb","V_bulb","I_fan","V_fan","f_rpm","d_rmp"
===
25.12,24.98,0.0000,24.82,0.0000,0.00,0.0000,0.07,0.0000,0.11,0.00,0.00,0.0000,0.05,114.5856
25.12,24.95,0.8049,24.80,0.6850,0.00,0.0000,0.04,0.5397,0.12,0.00,0.08,8.0234,612.43,6881.4539
25.12,24.96,-1.0703,24.78,-0.8741,0.00,0.0000,0.06,0.5530,0.12,0.00,0.07,6.7487,1139.43,7179.8865
25.12,24.97,0.0165,24.78,-0.2717,0.00,0.0000,0.06,-0.1788,0.11,0.00,0.06,6.0593,1567.30,6511.4622
25.12,24.97,-0.0973,24.78,-0.3064,0.00,0.0000,0.06,0.4131,0.11,0.00,0.05,5.6982,1871.41,5915.5387
25.12,24.97,-0.2421,24.78,-0.6241,0.00,0.0000,0.06,0.4147,0.11,0.00,0.05,5.4791,2148.13,3134.3488
25.12,24.97,0.4905,24.78,1.6272,0.00,0.0000,0.06,-0.3201,0.11,0.00,0.05,5.3553,2366.31,2829.7857
25.12,24.97,0.3897,24.78,-0.1881,0.00,0.0000,0.06,0.0439,0.11,0.00,0.06,5.2601,2553.72,2429.8559
25.12,24.97,0.4088,24.78,-0.3095,0.00,0.0000,0.06,-0.1659,0.11,0.00,0.05,5.2366,2684.87,2335.2591
25.12,24.97,-0.0794,24.78,0.2886,0.00,0.0000,0.06,-0.4677,0.11,0.00,0.05,5.2073,2792.47,1253.8572
25.12,24.97,-0.1624,24.77,1.0144,0.00,0.0000,0.07,-0.3387,0.11,0.00,0.04,5.2000,2897.20,1309.5356
25.12,24.96,-0.5803,24.77,-0.5891,0.00,0.0000,0.06,-0.0157,0.10,0.00,0.04,5.1963,2987.27,1398.5779
25.12,24.96,-0.0337,24.77,-0.6592,0.00,0.0000,0.06,0.1227,0.11,0.00,0.04,5.1919,3065.79,1517.1201
25.12,24.96,-0.2982,24.77,-0.2085,0.00,0.0000,0.06,-0.1314,0.11,0.00,0.05,5.1751,3134.95,822.0344
25.12,24.95,-0.0268,24.77,0.3398,0.00,0.0000,0.06,-0.2533,0.11,0.00,0.06,5.1612,3215.46,807.6415
25.12,24.95,-0.2373,24.77,0.7560,0.00,0.0000,0.06,-0.3198,0.12,0.00,0.04,5.1861,3283.50,880.1903
25.12,24.95,-0.1656,24.76,-1.3706,0.00,0.0000,0.06,0.6988,0.12,0.00,0.04,5.1802,3341.59,883.7484
25.12,24.95,-0.1468,24.77,-0.7289,0.00,0.0000,0.06,0.0548,0.12,0.00,0.04,5.1832,3393.00,1106.4002
