tos1a
openloop
10
50
2016-03-27 16:31:04
"c_fan","c_led","c_lamp","t_sim","s_rate"
20,0,50,10,50
"temp_chip","f_temp_int","d_temp_int","f_temp_ext","d_temp_ext","f_light_int_lin","d_light_int_lin","f_light_int_log","d_light_int_log","I_bulb","V_bulb","I_fan","V_fan","f_rpm","d_rmp"
===
240.94,29.92,0.0000,27.31,0.0000,0.00,0.0000,0.41,0.0000,0.01,0.00,0.00,0.0000,0.00,9.3733
240.94,29.92,0.0000,27.31,0.0000,0.00,0.0000,0.41,0.0000,0.01,0.00,0.00,0.0000,0.00,9.3733
240.94,29.92,0.0000,27.31,0.0000,0.00,0.0000,0.41,0.0000,0.01,0.00,0.00,0.0000,0.00,9.3733
240.94,29.92,0.0000,27.31,0.0000,0.00,0.0000,0.41,0.0000,0.01,0.00,0.00,0.0000,0.00,9.3733
240.94,29.92,0.0000,27.31,0.0000,0.00,0.0000,0.41,0.0000,0.01,0.00,0.00,0.0000,0.00,9.3733
240.94,29.92,0.0000,27.31,0.0000,0.00,0.0000,0.41,0.0000,0.01,0.00,0.00,0.0000,0.00,9.3733
240.94,29.92,0.0000,27.31,0.0000,0.00,0.0000,0.41,0.0000,0.01,0.00,0.00,0.0000,0.00,9.3733
240.94,29.92,0.0000,27.31,0.0000,0.00,0.0000,0.41,0.0000,0.01,0.00,0.00,0.0000,0.00,9.3733
240.94,29.92,0.0000,27.31,0.0000,0.00,0.0000,0.41,0.0000,0.01,0.00,0.00,0.0000,0.00,9.3733
240.94,29.92,0.0000,27.31,0.0000,0.00,0.0000,0.41,0.0000,0.01,0.00,0.00,0.0000,0.00,9.3733
240.94,29.92,0.0000,27.31,0.0000,0.00,0.0000,0.41,0.0000,0.01,0.00,0.00,0.0000,0.00,9.3733
240.94,29.92,0.0000,27.31,0.0000,0.00,0.0000,0.41,0.0000,0.01,0.00,0.00,0.0000,0.00,9.3733
240.94,29.92,0.0000,27.31,0.0000,0.00,0.0000,0.41,0.0000,0.01,0.00,0.00,0.0000,0.00,9.3733
240.94,29.92,0.0000,27.31,0.0000,0.00,0.0000,0.41,0.0000,0.01,0.00,0.00,0.0000,0.00,9.3733
240.94,29.92,0.0000,27.31,0.0000,0.00,0.0000,0.41,0.0000,0.01,0.00,0.00,0.0000,0.00,9.3733
240.94,29.92,0.0000,27.31,0.0000,0.00,0.0000,0.41,0.0000,0.01,0.00,0.00,0.0000,0.00,9.3733
240.94,29.92,0.0000,27.31,0.0000,0.00,0.0000,0.41,0.0000,0.01,0.00,0.00,0.0000,0.00,9.3733
240.94,29.92,0.0000,27.31,0.0000,0.00,0.0000,0.41,0.0000,0.01,0.00,0.00,0.0000,0.00,9.3733
240.94,29.92,0.0000,27.31,0.0000,0.00,0.0000,0.41,0.0000,0.01,0.00,0.00,0.0000,0.00,9.3733
240.94,29.92,0.0000,27.31,0.0000,0.00,0.0000,0.41,0.0000,0.01,0.00,0.00,0.0000,0.00,9.3733
240.94,29.92,0.0000,27.31,0.0000,0.00,0.0000,0.41,0.0000,0.01,0.00,0.00,0.0000,0.00,9.3733
240.94,29.92,0.0000,27.31,0.0000,0.00,0.0000,0.41,0.0000,0.01,0.00,0.00,0.0000,0.00,9.3733
240.94,29.92,0.0000,27.31,0.0000,0.00,0.0000,0.41,0.0000,0.01,0.00,0.00,0.0000,0.00,9.3733
240.94,29.92,0.0000,27.31,0.0000,0.00,0.0000,0.41,0.0000,0.01,0.00,0.00,0.0000,0.00,9.3733
240.94,29.92,0.0000,27.31,0.0000,0.00,0.0000,0.41,0.0000,0.01,0.00,0.00,0.0000,0.00,9.3733
240.94,29.92,0.0000,27.31,0.0000,0.00,0.0000,0.41,0.0000,0.01,0.00,0.00,0.0000,0.00,9.3733
240.94,29.92,0.0000,27.31,0.0000,0.00,0.0000,0.41,0.0000,0.01,0.00,0.00,0.0000,0.00,9.3733
240.94,29.92,0.0000,27.31,0.0000,0.00,0.0000,0.41,0.0000,0.01,0.00,0.00,0.0000,0.00,9.3733
240.94,29.92,0.0000,27.31,0.0000,0.00,0.0000,0.41,0.0000,0.01,0.00,0.00,0.0000,0.00,9.3733
240.94,29.92,0.0000,27.31,0.0000,0.00,0.0000,0.41,0.0000,0.01,0.00,0.00,0.0000,0.00,9.3733
240.94,29.92,0.0000,27.31,0.0000,0.00,0.0000,0.41,0.0000,0.01,0.00,0.00,0.0000,0.00,9.3733
240.94,29.92,0.0000,27.31,0.0000,0.00,0.0000,0.41,0.0000,0.01,0.00,0.00,0.0000,0.00,9.3733
240.94,29.92,0.0000,27.31,0.0000,0.00,0.0000,0.41,0.0000,0.01,0.00,0.00,0.0000,0.00,9.3733
240.94,29.92,0.0000,27.31,0.0000,0.00,0.0000,0.41,0.0000,0.01,0.00,0.00,0.0000,0.00,9.3733
240.94,29.92,0.0000,27.31,0.0000,0.00,0.0000,0.41,0.0000,0.01,0.00,0.00,0.0000,0.00,9.3733
240.94,29.92,0.0000,27.31,0.0000,0.00,0.0000,0.41,0.0000,0.01,0.00,0.00,0.0000,0.00,9.3733
240.94,29.92,0.0000,27.31,0.0000,0.00,0.0000,0.41,0.0000,0.01,0.00,0.00,0.0000,0.00,9.3733
240.94,29.92,0.0000,27.31,0.0000,0.00,0.0000,0.41,0.0000,0.01,0.00,0.00,0.0000,0.00,9.3733
240.94,29.92,0.0000,27.31,0.0000,0.00,0.0000,0.41,0.0000,0.01,0.00,0.00,0.0000,0.00,9.3733
240.94,29.92,0.0000,27.31,0.0000,0.00,0.0000,0.41,0.0000,0.01,0.00,0.00,0.0000,0.00,9.3733
240.94,29.92,0.0000,27.31,0.0000,0.00,0.0000,0.41,0.0000,0.01,0.00,0.00,0.0000,0.00,9.3733
240.94,29.92,0.0000,27.31,0.0000,0.00,0.0000,0.41,0.0000,0.01,0.00,0.00,0.0000,0.00,9.3733
