tos1a
openloop


2016-03-25 18:42:08
"c_fan","c_led","c_lamp","t_sim","s_rate"
20,0,50,30,50
"temp_chip","f_temp_int","d_temp_int","f_temp_ext","d_temp_ext","f_light_int_lin","d_light_int_lin","f_light_int_log","d_light_int_log","I_bulb","V_bulb","I_fan","V_fan","f_rpm","d_rmp"
28.94,33.37,-0.3016,26.66,0.2215,25.20,0.5581,76.57,0.5725,0.49,5.79,0.03,4.2784,3203.76,217.0689
28.94,33.37,0.0797,26.65,-0.6650,25.20,-0.2553,76.57,-0.6554,0.48,5.79,0.04,4.2659,3225.50,261.3020
28.94,33.37,0.6932,26.65,1.0736,25.20,-0.2456,76.57,0.2148,0.49,5.79,0.03,4.2821,3244.25,277.6015
28.94,33.36,-0.2429,26.64,0.4975,25.20,-0.1975,76.57,0.5367,0.49,5.79,0.04,4.2740,3260.87,334.7833
28.94,33.36,0.4772,26.63,0.9458,25.21,0.4112,76.57,-0.0470,0.49,5.79,0.03,4.2762,3276.93,335.7500
28.94,33.36,-0.4354,26.63,-0.3113,25.21,-0.5969,76.57,0.3381,0.49,5.79,0.03,4.2777,3292.69,177.3151
28.94,33.35,-1.0451,26.62,-1.3194,25.21,0.1500,76.57,-0.1236,0.50,5.79,0.03,4.2799,3308.70,201.8487
28.94,33.35,-0.4712,26.60,0.5749,25.21,-0.3190,76.56,0.2840,0.50,5.79,0.03,4.2769,3322.12,205.7378
28.94,33.35,0.0705,26.61,-0.7847,25.21,-0.0824,76.57,-0.4954,0.49,5.79,0.03,4.2747,3334.14,252.9219
28.94,33.34,0.5634,26.60,1.5028,25.21,0.1991,76.57,-0.2806,0.49,5.79,0.03,4.2821,3347.39,224.2250
28.94,33.33,0.2208,26.59,0.6669,25.21,0.5736,76.56,0.0048,0.50,5.79,0.03,4.2777,3357.74,120.2278
28.94,33.34,0.0233,26.59,-1.0986,25.21,0.1399,76.57,0.0272,0.49,5.79,0.03,4.2769,3368.46,155.7392
28.94,33.33,0.2304,26.58,1.1899,25.21,0.4633,76.57,0.3850,0.48,5.79,0.03,4.2769,3378.13,167.9613
28.94,33.33,-0.4844,26.58,0.3259,25.21,0.1820,76.57,0.8080,0.49,5.79,0.04,4.2623,3386.07,114.2147
28.94,33.33,-0.1751,26.57,-0.3521,25.21,0.5756,76.57,0.6182,0.48,5.79,0.04,4.2520,3391.34,61.2532
28.94,33.33,0.1148,26.57,0.2399,25.22,0.0926,76.57,0.4157,0.49,5.79,0.03,4.2777,3402.53,178.2455
28.94,33.33,0.4874,26.57,0.6043,25.22,-0.3218,76.57,0.0004,0.49,5.80,0.05,4.2535,3411.56,113.9166
28.94,33.32,-1.2839,26.56,-0.3388,25.22,0.1840,76.56,0.3047,0.49,5.79,0.03,4.2813,3417.52,148.4565
28.94,33.31,0.0945,26.55,-0.0571,25.22,-0.2114,76.56,-0.7716,0.48,5.79,0.03,4.2835,3424.53,77.9769
28.94,33.30,0.7282,26.54,0.0218,25.22,0.1474,76.56,-0.4836,0.49,5.79,0.05,4.2586,3427.79,35.2171
28.94,33.30,-0.5738,26.54,0.4923,25.21,0.0047,76.56,0.5988,0.48,5.79,0.03,4.2784,3434.73,153.8021
28.94,33.29,0.1774,26.54,1.3275,25.22,0.2824,76.56,0.2870,0.50,5.79,0.03,4.2791,3442.22,95.6771
28.94,33.29,-0.3212,26.53,-0.6404,25.23,0.1010,76.56,-0.1132,0.49,5.79,0.04,4.2652,3446.74,50.2546
28.94,33.29,-0.1333,26.53,-0.1261,25.23,0.4120,76.57,-0.5751,0.49,5.79,0.03,4.2821,3451.60,59.0798
28.94,33.29,-0.2981,26.52,-0.5838,25.23,-0.5815,76.57,-0.3672,0.49,5.79,0.05,4.2586,3453.71,18.0854
28.94,33.29,0.3122,26.51,0.4137,25.23,-0.0840,76.56,-0.4183,0.48,5.79,0.03,4.2799,3457.48,153.3789
28.94,33.28,0.3646,26.51,-0.1604,25.23,0.0463,76.56,-0.3230,0.49,5.79,0.05,4.2586,3464.64,81.3886
28.94,33.28,-0.0976,26.51,0.2635,25.23,0.0820,76.57,0.7838,0.49,5.79,0.04,4.2755,3468.12,40.8633
28.94,33.28,-0.4709,26.50,-0.7998,25.23,0.2009,76.56,-0.3268,0.49,5.79,0.04,4.2733,3471.68,51.0596
28.94,33.28,0.6778,26.50,-0.9045,25.23,-0.1614,76.56,-0.4533,0.49,5.79,0.04,4.2740,3473.11,-6.3511
28.94,33.28,-1.3624,26.50,-1.8386,25.23,-0.8278,76.56,-1.2064,0.49,5.80,0.05,4.2637,3474.02,137.4419
28.94,33.28,2.1508,26.49,1.2205,25.24,0.4764,76.56,0.4730,0.49,5.79,0.03,4.2733,3480.47,72.5535
28.94,33.27,-1.6435,26.49,-0.7815,25.24,-0.1178,76.56,0.5481,0.49,5.79,0.03,4.2791,3483.40,31.9547
28.94,33.27,0.4948,26.48,0.6912,25.24,-0.0167,76.56,-0.2093,0.49,5.79,0.03,4.2777,3485.76,28.3607
28.94,33.27,-0.4524,26.48,-0.2017,25.24,0.0657,76.56,0.3963,0.48,5.79,0.05,4.3311,3486.00,-22.0334
28.94,33.26,0.5781,26.46,0.3882,25.24,0.1415,76.56,0.9515,0.49,5.79,0.04,4.2681,3486.05,123.6210
28.94,33.27,-1.2473,26.46,-0.7850,25.24,-0.6886,76.56,0.0550,0.48,5.79,0.04,4.2586,3491.92,64.5980
28.94,33.26,0.4171,26.46,0.8584,25.24,0.6519,76.56,0.4704,0.48,5.79,0.03,4.2799,3494.07,22.3628
28.94,33.27,0.8461,26.46,0.7379,25.24,0.2288,76.56,-0.2276,0.48,5.79,0.04,4.2762,3495.15,12.7740
28.94,33.26,-0.2427,26.45,0.9751,25.24,-0.1849,76.56,0.0529,0.49,5.79,0.03,4.2711,3495.30,-18.4741
28.94,33.25,-0.0723,26.45,0.6907,25.24,-0.4575,76.56,0.0830,0.49,5.79,0.03,4.2784,3494.44,-9.8048
28.94,33.25,0.2098,26.44,-0.0595,25.24,0.1404,76.56,-0.6860,0.49,5.79,0.03,4.2784,3499.73,61.4309
28.94,33.24,0.6106,26.44,0.8027,25.25,0.1605,76.56,0.0220,0.49,5.79,0.03,4.2777,3501.56,14.3616
28.94,33.23,-0.2879,26.43,0.3824,25.25,0.0682,76.56,0.1818,0.50,5.79,0.03,4.2740,3502.46,14.4174
28.94,33.23,-1.1918,26.43,-0.1398,25.25,0.2843,76.56,-0.1038,0.49,5.79,0.03,4.2674,3502.24,-44.3105
28.94,33.24,-0.0122,26.43,0.2889,25.25,-0.2736,76.56,0.4010,0.48,5.79,0.03,4.2799,3503.90,75.8899
28.94,33.23,-0.5431,26.42,-1.5905,25.25,0.4226,76.56,-0.0272,0.49,5.79,0.03,4.2769,3506.68,8.8743
28.94,33.22,-0.7501,26.42,-0.2521,25.24,-0.0797,76.55,-0.6231,0.49,5.79,0.03,4.2777,3507.20,24.4976
28.94,33.21,0.6786,26.41,0.3638,25.25,-0.2551,76.56,0.4717,0.48,5.79,0.03,4.2733,3508.33,13.1373
28.94,33.21,0.4260,26.40,-0.1001,25.25,-0.1502,76.56,0.2180,0.48,5.79,0.03,4.2762,3506.22,-32.8645
28.94,33.21,0.1795,26.40,0.1921,25.25,-0.0700,76.56,0.2891,0.49,5.79,0.03,4.2799,3508.30,64.3800
28.94,33.21,0.3995,26.40,-0.1243,25.25,0.0113,76.55,0.1437,0.48,5.79,0.05,4.2659,3510.80,8.7543
28.94,33.20,0.7473,26.39,-0.6200,25.26,-0.1168,76.55,-1.0494,0.49,5.79,0.03,4.2784,3511.21,4.1388
28.94,33.21,1.4728,26.39,2.2595,25.26,0.0476,76.55,-0.0124,0.48,5.79,0.03,4.2791,3511.41,2.1620
28.94,33.20,-0.8632,26.39,-0.7296,25.26,0.2540,76.55,0.7785,0.49,5.79,0.04,4.2659,3508.89,-33.7286
28.94,33.19,0.5535,26.38,0.6712,25.26,-0.3694,76.55,0.4605,0.49,5.79,0.03,4.2769,3511.17,61.1824
28.94,33.19,1.2679,26.38,0.4217,25.26,0.2353,76.55,-0.3434,0.49,5.79,0.04,4.2762,3513.42,7.6847
28.94,33.18,-1.2585,26.38,-1.1391,25.26,-0.2190,76.55,0.4414,0.49,5.79,0.03,4.2799,3513.74,-2.5174
28.94,33.17,-0.7395,26.37,-1.5900,25.26,-0.2213,76.55,-0.5125,0.49,5.80,0.03,4.2791,3513.62,-1.3154
28.94,33.17,-1.5652,26.37,-0.9871,25.26,-0.5420,76.56,0.0178,0.49,5.80,0.04,4.2703,3510.96,-35.4662
29.00,33.17,-0.8753,26.36,-1.6558,25.26,-0.1260,76.55,-0.3165,0.48,5.79,0.03,4.2784,3513.20,60.0084
29.00,33.17,0.8108,26.36,-0.0575,25.26,-0.2339,76.55,0.2774,0.48,5.79,0.04,4.2696,3515.26,2.2589
29.00,33.17,0.6835,26.36,-0.3016,25.26,0.3783,76.55,-0.2214,0.49,5.79,0.05,4.2696,3515.31,-5.2119
28.94,33.17,0.2233,26.35,-0.5984,25.26,-0.0186,76.56,0.1059,0.49,5.79,0.03,4.2813,3515.06,-2.7096
28.94,33.17,0.4544,26.35,0.0439,25.26,-0.0347,76.56,-0.1891,0.49,5.80,0.04,4.2725,3512.37,-35.3221
28.94,33.16,1.9398,26.35,1.0639,25.26,0.0360,76.55,-0.4117,0.48,5.79,0.04,4.2264,3514.47,60.8770
28.94,33.16,0.5864,26.34,-0.0307,25.27,-0.0509,76.55,-0.8469,0.49,5.79,0.03,4.2784,3516.32,-9.7825
28.94,33.16,0.0007,26.34,0.8649,25.27,0.6139,76.55,0.8563,0.49,5.79,0.03,4.2813,3515.92,5.1607
28.94,33.15,0.1911,26.34,0.2630,25.27,-0.2144,76.55,-0.8276,0.48,5.79,0.03,4.2769,3516.17,2.7111
28.94,33.14,-1.1021,26.33,-1.0021,25.27,0.3548,76.55,-0.2622,0.48,5.79,0.03,4.2762,3513.40,-40.4304
28.94,33.14,-0.2387,26.33,-0.9772,25.27,-0.2625,76.55,-0.0079,0.49,5.79,0.03,4.2835,3515.60,56.4185
28.94,33.14,-0.9355,26.32,-0.4806,25.27,-0.2039,76.55,0.3622,0.49,5.79,0.04,4.2769,3517.12,-6.4762
29.00,33.14,1.3509,26.32,1.3795,25.27,0.9502,76.55,-0.0260,0.48,5.79,0.03,4.2769,3516.92,6.8794
29.00,33.14,-0.2755,26.32,0.4125,25.27,-0.3181,76.55,-0.3065,0.49,5.80,0.04,4.2762,3517.25,3.6326
29.00,33.14,0.9893,26.31,1.4953,25.27,0.4173,76.55,0.4519,0.49,5.79,0.04,4.2769,3513.96,-43.9070
28.94,33.13,-0.6919,26.30,-0.4422,25.27,1.5264,76.55,0.2521,0.48,5.80,0.04,4.2879,3515.98,63.0759
28.94,33.13,-0.3517,26.30,-0.7887,25.27,-0.3715,76.55,-0.0169,0.49,5.80,0.04,4.2681,3518.00,-7.0429
28.94,33.12,-0.2639,26.30,0.5778,25.27,1.4613,76.55,0.5125,0.49,5.79,0.05,4.2586,3517.68,-2.4425
28.94,33.12,0.1132,26.30,0.6451,25.27,0.2588,76.55,0.1488,0.49,5.79,0.04,4.2952,3517.56,-1.2829
28.94,33.11,0.7218,26.29,0.9074,25.27,-0.3169,76.55,-0.5455,0.49,5.79,0.04,4.2527,3514.74,-42.1709
28.94,33.12,-0.6496,26.29,1.0229,25.27,-0.0559,76.55,0.2671,0.49,5.80,0.04,4.2637,3516.45,67.6063
28.94,33.12,0.3099,26.29,-0.8043,25.27,-0.4815,76.55,-0.5900,0.48,5.79,0.05,4.2630,3518.72,-13.3930
28.94,33.11,0.8923,26.28,0.1603,25.28,0.0529,76.55,0.5054,0.49,5.80,0.04,4.2645,3518.09,2.5568
28.94,33.11,-0.6138,26.28,0.0938,25.28,0.3776,76.55,0.1947,0.49,5.79,0.05,4.2586,3518.21,1.3572
28.94,33.11,0.5100,26.28,0.2179,25.28,-0.1291,76.55,0.4980,0.48,5.80,0.05,4.2593,3515.69,-43.0470
28.94,33.10,0.6350,26.28,-0.2354,25.28,0.1585,76.55,-0.2747,0.48,5.79,0.04,4.2579,3516.94,73.1664
28.94,33.10,-0.0322,26.28,-0.2645,25.28,-0.2943,76.55,-0.0763,0.48,5.79,0.03,4.2740,3519.71,-15.4517
28.94,33.09,0.6854,26.27,1.6385,25.28,0.2106,76.55,0.4122,0.47,5.79,0.04,4.2615,3518.91,-7.0080
28.94,33.09,-0.9028,26.27,0.6127,25.28,0.1554,76.55,0.3173,0.48,5.79,0.03,4.2784,3518.58,-3.7202
28.94,33.09,-0.4166,26.27,0.3886,25.28,0.0922,76.55,0.2081,0.48,5.80,0.03,4.2784,3515.82,-43.0092
28.94,33.08,-1.7585,26.27,-1.7622,25.28,-0.2326,76.54,-0.1514,0.48,5.79,0.03,4.2740,3517.06,62.7674
28.94,33.09,-0.4316,26.27,1.4436,25.28,0.3771,76.55,0.1303,0.49,5.79,0.04,4.2703,3519.41,-2.4317
28.94,33.08,-0.9752,26.26,-0.2868,25.27,-0.0868,76.55,0.2093,0.48,5.79,0.03,4.2696,3519.30,-1.2845
28.94,33.08,1.8290,26.25,0.7622,25.28,0.5750,76.54,0.1558,0.48,5.80,0.04,4.2667,3519.36,0.7412
28.94,33.07,0.0341,26.24,-1.0651,25.28,-0.1480,76.55,-0.3015,0.49,5.79,0.03,4.2821,3516.17,-56.5511
28.94,33.07,0.7157,26.25,0.1705,25.28,-0.0583,76.54,-0.5511,0.48,5.79,0.03,4.2740,3516.84,73.7665
29.00,33.07,1.2131,26.24,-0.5277,25.28,0.0249,76.54,-0.4348,0.48,5.79,0.03,4.2784,3519.79,-5.3658
29.00,33.06,-0.0988,26.24,-0.1468,25.29,-1.4401,76.55,0.0442,0.49,5.79,0.03,4.2784,3519.54,-2.8625
29.00,33.05,-0.1316,26.24,-0.3170,25.29,0.1591,76.54,0.2383,0.48,5.79,0.03,4.2777,3519.39,-1.7576
28.94,33.04,-0.2695,26.23,1.1427,25.29,0.1365,76.54,-0.1305,0.48,5.79,0.03,4.2777,3517.13,-44.8959
28.94,33.04,-0.3226,26.23,-1.2692,25.29,-0.6561,76.54,-0.2919,0.49,5.80,0.03,4.2821,3517.70,76.9613
28.94,33.05,-0.5877,26.23,0.5628,25.29,0.3711,76.54,0.8305,0.48,5.79,0.03,4.2755,3520.95,-15.7309
28.94,33.04,-0.1168,26.23,-0.8295,25.29,-0.4874,76.54,0.0427,0.48,5.79,0.03,4.2791,3520.22,-8.3448
28.94,33.04,0.2081,26.22,-0.5036,25.29,0.1017,76.54,-0.5072,0.48,5.79,0.03,4.2777,3519.91,-3.0936
28.94,33.04,-0.7576,26.22,-0.4665,25.29,0.6545,76.54,0.8155,0.48,5.79,0.03,4.2835,3517.75,-48.0740
28.94,33.03,-0.9084,26.22,-0.2947,25.29,-0.1110,76.55,0.5682,0.48,5.79,0.03,4.2762,3517.67,80.7310
28.94,33.03,0.0578,26.21,-0.5097,25.29,0.1871,76.55,-0.1966,0.48,5.79,0.03,4.2791,3521.38,-5.6140
28.94,33.04,-0.2796,26.21,0.1399,25.29,-0.1185,76.55,0.5324,0.49,5.80,0.03,4.2740,3521.12,-2.9795
28.94,33.03,1.3487,26.21,1.8048,25.29,0.6428,76.54,0.4458,0.49,5.80,0.03,4.2769,3520.66,-6.7133
28.94,33.03,-0.5316,26.20,-0.3938,25.29,0.2451,76.55,0.2818,0.48,5.79,0.03,4.2821,3518.70,-47.1803
28.94,33.03,-0.4724,26.20,-0.7377,25.29,-0.0616,76.54,0.1749,0.47,5.79,0.05,4.2623,3518.13,67.3360
28.94,33.02,-0.6684,26.19,-0.3886,25.29,0.9041,76.54,0.6802,0.49,5.79,0.04,4.2242,3521.31,35.3564
28.94,33.01,-1.0367,26.19,-0.7596,25.29,-0.5671,76.54,-0.7866,0.48,5.79,0.04,4.2696,3521.06,-2.8162
28.94,33.02,-0.0060,26.19,1.0431,25.30,-0.0521,76.54,0.7848,0.48,5.79,0.03,4.2806,3520.97,-0.6538
28.94,33.01,0.3210,26.19,-1.5369,25.29,0.5358,76.54,-0.0704,0.48,5.79,0.05,4.2527,3518.92,-50.2818
28.94,33.01,0.4638,26.18,0.1520,25.29,-0.1120,76.54,-0.2697,0.48,5.79,0.03,4.2733,3518.52,73.0387
28.94,33.00,-0.3567,26.18,-1.3512,25.30,-0.3188,76.54,-0.6887,0.48,5.79,0.03,4.2740,3521.88,-11.4615
28.94,33.00,-1.0611,26.18,-0.6649,25.30,-0.1881,76.53,-0.0301,0.49,5.79,0.03,4.2769,3521.33,-5.9567
28.94,33.01,-0.5499,26.18,-0.9224,25.30,0.4645,76.54,0.5540,0.47,5.79,0.04,4.3136,3521.06,-2.8347
28.94,33.01,-0.2029,26.17,1.0038,25.30,-0.2868,76.54,-0.2533,0.48,5.79,0.03,4.2813,3518.81,-50.0424
28.94,33.00,-1.1012,26.17,-1.3175,25.30,0.2087,76.54,0.0065,0.49,5.79,0.05,4.2520,3518.63,68.4931
28.94,33.00,-0.9984,26.17,-0.6223,25.30,-0.6798,76.54,-0.1189,0.49,5.80,0.04,4.2696,3521.67,-3.3161
28.94,32.99,-0.0400,26.16,-0.0798,25.30,0.6901,76.54,0.7628,0.48,5.79,0.03,4.2777,3521.52,-1.7242
28.94,32.99,0.3412,26.16,-0.2731,25.30,-0.3862,76.54,-0.1367,0.48,5.79,0.05,4.2615,3520.84,-8.9332
28.94,32.98,1.1340,26.16,1.3450,25.30,0.6913,76.54,0.1807,0.49,5.80,0.03,4.2747,3518.43,-45.3273
28.94,32.98,-0.6670,26.16,-0.5283,25.30,0.6143,76.54,-0.6793,0.49,5.79,0.03,4.2828,3518.70,70.3969
28.94,32.98,-0.4156,26.16,-0.8958,25.30,-0.0775,76.54,-0.5711,0.49,5.79,0.03,4.2769,3521.74,-11.0185
28.94,32.98,0.0219,26.15,-0.3944,25.30,-0.1182,76.53,0.1131,0.49,5.79,0.04,4.2689,3521.23,-5.8760
28.94,32.98,0.0289,26.15,-0.4889,25.30,-0.4467,76.54,-0.2671,0.48,5.79,0.03,4.2747,3521.40,2.9321
28.94,32.98,-0.9021,26.15,-0.7925,25.30,-0.0558,76.54,-0.5048,0.48,5.79,0.03,4.2747,3518.87,-50.6735
28.94,32.98,1.4093,26.15,1.1804,25.31,0.0733,76.54,0.1643,0.48,5.79,0.03,4.2821,3519.22,74.3978
28.94,32.98,0.8442,26.15,0.4173,25.31,-0.2492,76.54,-0.5154,0.49,5.79,0.03,4.2813,3522.33,-18.2454
28.94,32.97,-0.5140,26.14,0.4459,25.31,0.0538,76.54,0.3733,0.49,5.79,0.03,4.2733,3521.47,-9.5300
28.94,32.97,1.5141,26.14,0.5776,25.30,0.2784,76.53,-0.7290,0.48,5.79,0.05,4.2901,3521.11,-3.7233
28.94,32.97,-0.5617,26.14,-0.8258,25.31,-0.1256,76.54,1.1833,0.48,5.79,0.05,4.2630,3518.68,-51.3139
28.94,32.98,-0.5270,26.14,-0.7830,25.31,-0.3470,76.54,0.5893,0.49,5.79,0.05,4.2593,3518.56,70.9657
28.94,32.98,-0.7924,26.13,-0.7168,25.31,-0.4259,76.54,0.0901,0.48,5.79,0.04,4.2659,3521.61,-8.8303
28.94,32.99,-1.4691,26.13,-0.6871,25.31,-0.1547,76.53,0.0549,0.48,5.79,0.04,4.2703,3521.20,-4.6621
28.94,33.00,0.9858,26.13,0.9685,25.31,-0.1074,76.54,0.1114,0.48,5.79,0.04,4.2696,3520.96,-2.6621
28.94,33.00,0.7878,26.13,1.9975,25.31,0.2340,76.53,0.6483,0.48,5.79,0.04,4.2777,3518.09,-51.9475
28.94,33.01,1.2543,26.12,0.6279,25.30,0.4425,76.53,-0.1122,0.48,5.79,0.04,4.2440,3518.57,71.2655
28.94,33.01,-0.0938,26.13,-0.2175,25.30,-0.4861,76.53,0.1130,0.49,5.79,0.04,4.2601,3521.59,-0.2749
28.94,33.01,0.5396,26.13,1.6551,25.31,0.5443,76.53,0.6533,0.48,5.79,0.04,4.2755,3521.58,-0.1444
28.94,33.02,0.2906,26.12,0.8472,25.31,-0.2763,76.53,0.1572,0.48,5.80,0.03,4.2718,3521.25,-4.3051
29.00,33.03,-0.9501,26.12,-1.4103,25.31,0.0389,76.54,-0.6698,0.48,5.79,0.03,4.2733,3518.76,-49.9635
29.00,33.03,-0.4587,26.12,0.0458,25.32,0.2558,76.53,0.5416,0.48,5.79,0.03,4.2747,3518.84,68.0621
29.00,33.03,0.3151,26.11,0.1076,25.31,-0.3144,76.54,0.1223,0.48,5.79,0.03,4.2747,3521.64,-11.2912
28.94,33.03,0.5141,26.11,0.2195,25.31,-0.0101,76.54,0.3412,0.48,5.79,0.04,4.2513,3521.07,-4.2568
28.94,33.02,-0.7009,26.10,-0.7195,25.31,0.0093,76.53,1.0235,0.48,5.79,0.05,4.2571,3520.87,-2.2467
28.94,33.03,0.0890,26.11,0.2671,25.32,-0.4411,76.53,0.0764,0.49,5.80,0.04,4.2733,3518.01,-42.0060
28.94,33.02,-1.5585,26.11,-1.1666,25.32,-0.6277,76.54,0.1165,0.48,5.79,0.03,4.2784,3519.58,68.5403
28.94,33.02,0.6282,26.11,-0.1481,25.31,0.3760,76.53,-0.3474,0.48,5.79,0.03,4.2806,3521.96,-15.8296
28.94,33.01,0.0446,26.10,1.3761,25.32,0.4688,76.54,0.6271,0.48,5.80,0.04,4.2718,3521.23,-8.4863
28.94,33.02,1.5744,26.10,0.0429,25.32,-0.1751,76.54,0.5103,0.48,5.79,0.05,4.2586,3521.32,1.5248
28.94,33.01,1.6291,26.10,0.9316,25.32,0.5067,76.54,-0.0953,0.48,5.79,0.05,4.2637,3518.71,-50.3060
28.94,33.01,-0.5643,26.10,0.3408,25.32,-0.1633,76.54,0.0421,0.48,5.79,0.04,4.3011,3518.96,65.1443
28.94,33.00,-0.3760,26.09,-0.3318,25.32,0.0328,76.54,0.7215,0.49,5.79,0.04,4.2711,3521.53,-10.5870
28.94,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.48,5.79,0.03,4.2777,0.00,0.0000
28.94,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.48,5.79,0.03,4.2777,0.00,0.0000
28.94,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.48,5.79,0.03,4.2777,0.00,0.0000
28.94,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.48,5.79,0.03,4.2777,0.00,0.0000
28.94,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.48,5.79,0.03,4.2777,0.00,0.0000
28.94,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.48,5.79,0.03,4.2777,0.00,0.0000
28.94,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.48,5.79,0.03,4.2777,0.00,0.0000
28.94,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.48,5.79,0.03,4.2777,0.00,0.0000
28.94,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.48,5.79,0.03,4.2777,0.00,0.0000
28.94,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.48,5.79,0.03,4.2777,0.00,0.0000
28.94,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.48,5.79,0.03,4.2777,0.00,0.0000
28.94,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.48,5.79,0.03,4.2777,0.00,0.0000
28.94,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.48,5.79,0.03,4.2777,0.00,0.0000
28.94,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.48,5.79,0.03,4.2777,0.00,0.0000
28.94,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.48,5.79,0.03,4.2777,0.00,0.0000
28.94,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.00,0.0000,0.48,5.79,0.03,4.2777,0.00,0.0000
