tos1a
openloop
10
50
2016-03-25 10:40:22
"c_fan","c_led","c_lamp","t_sim","s_rate"
60,0,50,10,50
"temp_chip","f_temp_int","d_temp_int","f_temp_ext","d_temp_ext","f_light_int_lin","d_light_int_lin","f_light_int_log","d_light_int_log","I_bulb","V_bulb","I_fan","V_fan","f_rpm","d_rmp"
25.88,27.69,-0.6033,25.28,-0.5426,24.53,-0.1701,78.49,0.1591,0.60,5.78,0.06,7.8923,5841.00,9.7997
25.88,27.69,0.6081,25.27,0.0689,24.52,-0.0448,78.49,0.2911,0.60,5.79,0.07,7.8791,5842.78,23.4154
25.88,27.68,0.2790,25.25,0.3452,24.52,-0.5056,78.49,0.3951,0.60,5.79,0.07,7.8821,5844.36,23.2752
25.88,27.68,1.4340,25.25,1.7377,24.52,-1.6955,78.49,0.1058,0.60,5.79,0.08,7.8623,5845.68,24.3208
25.88,27.68,-0.4132,25.24,-0.1899,24.52,-0.5280,78.49,-0.1873,0.60,5.79,0.06,7.8747,5846.83,12.7393
25.88,27.68,-0.9790,25.23,-0.6576,24.53,0.1988,78.49,-0.2088,0.59,5.78,0.07,7.8747,5847.39,6.3608
25.81,27.69,0.5589,25.22,-0.6967,24.53,-0.1687,78.48,-0.7425,0.60,5.79,0.07,7.8828,5848.97,25.5814
25.81,27.69,0.8163,25.21,0.2760,24.53,0.0663,78.48,-0.3266,0.59,5.79,0.06,7.8886,5850.11,11.2901
25.81,27.69,0.7630,25.20,0.8455,24.53,-0.0228,78.49,-0.2860,0.60,5.78,0.06,7.8938,5850.80,22.2799
25.88,27.69,-0.7879,25.20,-1.2645,24.53,-0.2496,78.48,-0.1634,0.60,5.78,0.06,7.8945,5851.84,11.7935
25.88,27.69,-1.0331,25.19,-0.5814,24.53,-0.0993,78.48,-0.2117,0.60,5.78,0.07,7.9297,5852.99,14.6294
25.88,27.69,-0.1949,25.18,-1.1068,24.53,-0.0130,78.48,-0.3133,0.60,5.79,0.07,7.9421,5853.66,7.1984
25.88,27.69,-0.5567,25.18,-2.3353,24.54,-0.1932,78.48,-0.2241,0.60,5.78,0.06,7.8967,5854.53,33.6296
25.88,27.70,-0.7316,25.18,-1.0809,24.54,-0.0692,78.48,0.4834,0.61,5.79,0.08,7.8696,5856.09,17.8864
25.88,27.69,0.1973,25.17,-0.3744,24.54,0.0180,78.48,-0.2068,0.60,5.79,0.06,7.8850,5856.21,0.8662
25.88,27.70,-0.0254,25.16,-0.2103,24.54,-0.0422,78.48,0.1849,0.60,5.79,0.06,7.8879,5857.41,22.6290
25.88,27.70,-1.3412,25.16,-1.2913,24.54,-0.3780,78.48,0.0084,0.61,5.78,0.07,7.8828,5858.15,0.0829
25.88,27.70,0.0867,25.15,0.2893,24.54,0.1462,78.48,0.1878,0.60,5.79,0.06,7.8945,5858.25,15.5787
25.88,27.70,1.3002,25.15,1.4580,24.54,0.3568,78.48,0.5535,0.59,5.78,0.08,7.8681,5859.06,7.5095
25.88,27.70,-0.5515,25.13,-0.3254,24.54,-0.2633,78.48,0.2959,0.60,5.79,0.06,7.8923,5859.44,4.3873
25.88,27.70,0.2501,25.13,0.9253,24.54,0.3310,78.48,0.3839,0.60,5.79,0.06,7.8916,5860.72,23.2109
25.88,27.70,-0.0939,25.12,-0.1382,24.54,0.4512,78.48,-0.2167,0.59,5.79,0.06,7.8850,5861.52,1.4508
25.88,27.71,-0.0479,25.12,0.7834,24.54,0.1372,78.48,1.0276,0.61,5.79,0.07,7.8117,5861.58,-0.5984
25.88,27.71,-0.4811,25.11,0.1467,24.54,-0.3904,78.48,0.6841,0.59,5.78,0.07,7.8821,5861.55,-0.2913
25.88,27.71,0.5294,25.11,0.6926,24.54,0.3680,78.48,-0.0008,0.59,5.79,0.09,7.8637,5862.97,17.8570
25.88,27.72,-0.3619,25.10,-0.3610,24.55,-0.3467,78.48,1.0015,0.60,5.78,0.08,7.8791,5863.30,-0.6432
25.88,27.71,0.0626,25.10,0.6962,24.55,-0.5124,78.48,0.2281,0.60,5.79,0.06,7.8850,5863.55,11.3025
25.88,27.71,-0.8116,25.09,-0.2388,24.55,0.0705,78.48,0.4271,0.60,5.79,0.06,7.8821,5864.07,6.7472
25.88,27.72,0.4861,25.08,0.9196,24.55,-0.1664,78.48,-0.1657,0.60,5.79,0.08,7.9194,5864.39,3.5342
25.88,27.71,0.1941,25.07,0.3959,24.55,0.0765,78.48,0.3982,0.60,5.79,0.07,7.8791,5864.50,0.9810
25.88,27.72,0.5253,25.07,0.1288,24.55,0.0656,78.48,-0.5694,0.59,5.79,0.07,7.8711,5864.58,0.9707
25.88,27.72,-1.0186,25.07,-0.4365,24.55,-0.2126,78.48,0.4113,0.60,5.79,0.06,7.8821,5864.61,-0.0778
25.88,27.73,1.2799,25.06,1.0202,24.55,0.2402,78.47,-0.0742,0.61,5.79,0.06,7.8960,5864.61,2.0974
25.88,27.73,0.6663,25.06,1.5835,24.55,0.4381,78.48,-0.3907,0.60,5.78,0.06,7.8952,5864.71,1.1044
25.88,27.72,-0.9028,25.05,-1.1030,24.54,-0.0541,78.48,-0.0380,0.60,5.79,0.06,7.8908,5864.76,0.5845
25.88,27.72,0.6818,25.05,1.9493,24.55,0.2422,78.48,0.2008,0.60,5.78,0.06,7.8945,5865.18,12.9594
25.88,27.72,0.1875,25.04,0.3186,24.55,-0.1541,78.47,-0.6599,0.60,5.78,0.06,7.8842,5865.78,6.1613
25.88,27.73,-0.1704,25.03,0.6679,24.55,0.6584,78.47,-0.2696,0.60,5.79,0.06,7.8886,5866.07,3.2278
25.88,27.73,-1.1574,25.03,-0.7350,24.55,-0.2537,78.47,-0.6449,0.60,5.79,0.09,7.8608,5866.41,4.1574
25.88,27.73,-0.2433,25.03,-0.6207,24.55,-0.2113,78.48,-0.5205,0.59,5.79,0.06,7.8850,5866.02,-9.9663
25.88,27.73,0.6610,25.01,1.0304,24.55,0.2205,78.48,-0.7126,0.59,5.78,0.06,7.9656,5866.18,19.4969
25.88,27.73,-0.4062,25.01,-0.7146,24.55,0.2768,78.48,0.7881,0.60,5.79,0.07,7.8821,5866.94,-20.6388
25.88,27.73,0.6048,25.01,0.7680,24.56,0.4206,78.48,0.0170,0.60,5.79,0.07,7.8821,5865.96,-10.7542
25.88,27.74,-1.0868,25.01,-0.3571,24.56,-0.5331,78.48,0.2840,0.60,5.79,0.06,7.8908,5866.12,4.1517
25.88,27.74,-0.3346,25.00,0.0400,24.56,0.0873,78.48,0.7688,0.59,5.79,0.06,7.8872,5866.36,3.2203
25.88,27.74,0.4338,25.00,-0.1188,24.56,-0.1531,78.48,0.4848,0.59,5.79,0.06,7.8623,5866.78,14.8963
25.88,27.75,0.6284,24.99,-0.5485,24.56,0.1218,78.48,-0.6450,0.60,5.79,0.06,7.8908,5867.49,8.4706
25.88,27.74,0.9465,24.99,1.3059,24.56,0.0059,78.48,-0.0043,0.59,5.78,0.06,7.8842,5867.89,4.4359
25.88,27.75,1.4326,24.98,0.4748,24.56,0.0124,78.48,-0.0885,0.60,5.78,0.07,7.8821,5868.13,2.7543
25.88,27.75,-0.6013,24.98,-0.3169,24.56,-0.3467,78.48,-0.4794,0.60,5.79,0.09,7.8608,5868.29,2.5195
25.88,27.75,-0.6177,24.97,-0.3154,24.56,0.1449,78.48,0.1693,0.59,5.78,0.06,7.8842,5868.43,2.5525
25.88,27.76,0.1752,24.97,0.1208,24.56,-0.0438,78.48,0.4950,0.59,5.79,0.07,7.8667,5868.56,1.3372
25.88,27.76,0.4745,24.97,1.4388,24.57,0.7144,78.48,0.2861,0.60,5.79,0.06,7.8916,5869.35,9.2024
25.88,27.76,0.7962,24.96,0.0709,24.57,0.0057,78.47,-0.6588,0.60,5.79,0.06,7.8894,5869.78,4.9209
25.81,27.76,-0.6243,24.96,-0.1849,24.57,-0.3878,78.48,0.4744,0.60,5.78,0.06,7.8806,5869.96,0.9039
25.81,27.77,0.4296,24.96,0.8928,24.57,0.3732,78.48,0.0238,0.60,5.78,0.07,7.8784,5870.06,11.4459
25.81,27.77,-0.1850,24.95,0.3670,24.57,0.2615,78.47,1.6165,0.59,5.78,0.07,7.8828,5870.60,6.0280
25.88,27.77,0.2059,24.94,0.9287,24.57,0.0596,78.47,0.9633,0.60,5.79,0.06,7.8923,5871.56,12.9828
25.88,27.77,-1.1524,24.94,-1.9158,24.57,-0.2743,78.47,0.1652,0.61,5.79,0.06,7.8842,5872.68,19.0428
25.88,27.78,0.5234,24.94,0.2292,24.57,-0.2441,78.47,0.0564,0.59,5.79,0.06,7.8777,5872.96,-15.4979
25.88,27.78,-0.1887,24.92,0.5973,24.57,0.1384,78.47,0.6217,0.59,5.78,0.07,7.8828,5872.34,7.2876
25.88,27.79,-0.6784,24.92,-0.7854,24.57,-0.3482,78.47,0.1284,0.60,5.79,0.08,7.8249,5872.69,3.8186
25.88,27.79,-0.0555,24.92,0.2449,24.57,-0.0296,78.47,-0.5522,0.60,5.78,0.07,7.8762,5872.96,3.2893
