tos1a
openloop
10
50
2016-03-25 10:40:34
"c_fan","c_led","c_lamp","t_sim","s_rate"
60,0,50,10,50
"temp_chip","f_temp_int","d_temp_int","f_temp_ext","d_temp_ext","f_light_int_lin","d_light_int_lin","f_light_int_log","d_light_int_log","I_bulb","V_bulb","I_fan","V_fan","f_rpm","d_rmp"
25.88,27.82,-0.4584,24.83,0.1216,24.53,0.9671,78.46,1.0493,0.59,5.78,0.07,7.8762,3748.13,2109.5529
25.88,27.84,-0.3659,24.83,0.3100,24.54,0.8251,78.46,0.2454,0.59,5.79,0.07,7.8777,3925.48,2431.3683
25.88,27.86,1.4570,24.82,0.3750,24.54,0.3436,78.45,0.1853,0.60,5.78,0.07,7.8491,4080.26,2651.1031
25.88,27.87,0.8480,24.82,1.2312,24.55,0.3222,78.46,0.4502,0.59,5.78,0.06,7.8784,4218.18,2833.9281
25.88,27.88,-0.3277,24.82,-0.5836,24.55,0.0813,78.46,0.4010,0.59,5.78,0.07,7.8733,4351.47,1493.6633
25.88,27.90,0.6748,24.81,0.0218,24.55,0.2537,78.46,-0.4221,0.59,5.79,0.06,7.8828,4488.66,1674.1297
25.88,27.90,0.1398,24.81,0.7893,24.56,0.2803,78.46,0.3160,0.60,5.78,0.08,7.8769,4604.99,1729.7689
25.88,27.92,-0.4795,24.80,-0.5617,24.56,-0.1599,78.46,0.2144,0.59,5.78,0.06,7.8879,4707.81,1901.0027
25.88,27.93,0.7690,24.80,-0.1005,24.56,-0.1473,78.46,0.4645,0.59,5.78,0.06,7.8842,4798.30,2024.3391
25.88,27.94,1.2361,24.80,0.9507,24.56,0.1682,78.46,-0.1972,0.60,5.79,0.06,7.8784,4893.13,1071.7868
25.88,27.95,0.1146,24.80,-0.5217,24.56,-0.2262,78.46,0.1383,0.59,5.79,0.06,7.8908,4977.38,1168.4158
25.81,27.95,1.4722,24.79,0.5986,24.56,-0.0315,78.46,-0.5338,0.58,5.79,0.07,7.8505,5054.33,1254.3570
25.81,27.95,-0.7567,24.79,-0.6208,24.57,-0.1320,78.46,-0.2525,0.59,5.79,0.06,7.8762,5121.07,1334.8301
25.81,27.96,-0.0554,24.79,0.4869,24.57,-0.1854,78.46,-0.7181,0.59,5.79,0.09,7.8623,5183.15,710.7242
25.81,27.97,0.1029,24.78,-0.2877,24.57,0.0000,78.46,0.5739,0.60,5.79,0.07,7.8791,5245.27,744.1993
25.81,27.97,0.0116,24.78,0.2363,24.57,-0.1441,78.46,0.4591,0.59,5.78,0.08,7.8828,5299.58,805.6611
25.81,27.97,0.0993,24.77,-1.3247,24.57,0.2788,78.46,-0.2849,0.60,5.78,0.06,7.8835,5349.50,932.2606
25.88,27.98,1.1118,24.77,0.1437,24.58,0.7634,78.46,-0.2160,0.59,5.79,0.06,7.8828,5393.89,860.3606
25.88,27.99,1.3320,24.77,0.7824,24.58,0.4151,78.46,0.0934,0.59,5.78,0.09,7.8637,5433.90,457.8475
25.88,27.98,-0.1237,24.76,-0.0312,24.58,0.1011,78.46,0.2737,0.59,5.79,0.06,7.8828,5476.78,590.7188
25.88,27.99,0.8765,24.76,-0.6277,24.58,-0.1674,78.46,-0.2351,0.59,5.79,0.06,7.8842,5511.42,492.6488
25.88,27.99,0.3396,24.75,0.5720,24.58,-0.0694,78.46,-0.3807,0.59,5.79,0.06,7.8842,5541.04,654.4581
25.88,27.99,1.1001,24.75,1.0823,24.59,0.7920,78.46,0.4803,0.59,5.78,0.06,7.8923,5571.86,344.6411
25.88,27.99,-0.0869,24.74,-0.7106,24.59,-0.0828,78.46,-0.6259,0.60,5.78,0.06,7.8864,5599.53,324.2332
25.88,28.00,0.6128,24.74,-0.8626,24.59,0.0836,78.46,-0.4582,0.59,5.79,0.06,7.8850,5622.58,321.9662
25.88,28.00,-0.7913,24.74,-0.6558,24.59,0.0501,78.46,0.1474,0.59,5.78,0.07,7.8886,5644.90,431.3760
25.88,28.00,-0.5046,24.73,0.0388,24.59,0.3379,78.46,0.0678,0.59,5.79,0.06,7.8894,5666.64,431.1640
25.88,28.01,-0.9302,24.73,-1.1545,24.59,-0.2926,78.46,0.1768,0.59,5.78,0.08,7.8791,5687.05,225.9111
25.88,28.01,0.4094,24.72,1.3986,24.59,0.2863,78.46,-0.2338,0.59,5.79,0.07,7.8835,5703.66,207.8827
25.88,28.01,-1.1860,24.72,-1.0481,24.60,-0.1898,78.47,-0.3933,0.59,5.79,0.09,7.8527,5717.77,206.1341
25.88,28.02,0.3156,24.72,0.5756,24.60,-0.0407,78.47,-0.3846,0.60,5.79,0.08,7.8608,5732.19,307.7927
25.88,28.02,1.2059,24.71,-0.2864,24.60,-0.2342,78.46,-0.8300,0.60,5.79,0.07,7.8425,5747.62,276.4570
25.88,28.02,-0.0831,24.71,-0.0525,24.60,-0.3628,78.46,0.1363,0.59,5.79,0.07,7.8645,5760.71,144.8046
25.88,28.03,0.6387,24.70,0.3626,24.60,-0.0095,78.46,-0.5208,0.58,5.79,0.06,7.8894,5771.72,137.3844
25.88,28.03,-0.5598,24.70,0.9567,24.61,0.0949,78.46,-0.0461,0.59,5.79,0.06,7.8938,5779.53,100.8470
25.88,28.02,-0.1830,24.69,-1.0244,24.61,0.3922,78.46,0.2462,0.60,5.78,0.07,7.8740,5788.81,226.4788
25.88,28.03,0.2665,24.69,0.1797,24.61,-0.1299,78.47,-0.0911,0.60,5.79,0.06,7.8777,5799.87,168.4839
25.88,28.03,0.3085,24.69,1.1603,24.61,0.6284,78.47,0.4048,0.58,5.78,0.07,7.8366,5807.86,88.2492
25.88,28.03,-0.0350,24.69,0.5982,24.61,-0.2652,78.47,0.3192,0.58,5.78,0.06,7.8864,5815.36,92.9426
25.88,28.04,-1.3036,24.69,-0.9117,24.61,-0.1421,78.46,0.1432,0.58,5.78,0.07,7.9128,5822.24,103.5643
25.88,28.04,-0.2771,24.68,0.5641,24.61,-0.0496,78.46,0.6136,0.59,5.79,0.06,7.8835,5827.78,95.5375
25.88,28.05,-0.1391,24.68,0.9565,24.61,0.2586,78.46,0.6499,0.58,5.79,0.06,7.8886,5832.28,50.2967
25.88,28.05,1.7198,24.67,0.5026,24.61,0.2777,78.47,-0.3673,0.58,5.79,0.08,7.8813,5836.98,52.3486
25.88,28.05,0.2876,24.67,0.3561,24.61,0.1414,78.47,-0.1727,0.60,5.79,0.07,7.9267,5841.85,68.5705
25.88,28.05,-0.9318,24.67,-0.4036,24.62,-0.0213,78.46,-0.4542,0.59,5.78,0.06,7.8791,5845.80,59.6935
25.88,28.06,-1.6015,24.67,-1.0737,24.62,-0.2919,78.46,-0.0179,0.58,5.79,0.06,7.8857,5849.19,73.6738
25.88,28.07,0.3075,24.67,1.4025,24.62,0.7501,78.47,-0.2825,0.59,5.79,0.06,7.8872,5852.64,38.9907
25.88,28.07,0.5125,24.67,-0.2340,24.62,0.1800,78.46,-0.1493,0.60,5.79,0.06,7.8864,5856.53,47.3234
25.88,28.07,-1.0814,24.66,-0.0848,24.62,-0.2794,78.46,-0.0032,0.59,5.79,0.06,7.8930,5860.49,60.8010
25.88,28.07,-0.3467,24.66,0.4044,24.62,-0.2386,78.46,-0.2122,0.59,5.78,0.06,7.8842,5863.60,46.1329
25.81,28.08,0.0112,24.66,-0.8095,24.62,0.0226,78.46,0.1004,0.59,5.79,0.06,7.8821,5865.84,73.4383
25.81,28.08,-0.6497,24.65,0.1054,24.62,-0.0944,78.46,0.0396,0.59,5.79,0.06,7.8872,5869.27,38.8784
25.81,28.08,1.2070,24.66,1.1174,24.63,-0.0030,78.46,-0.1603,0.59,5.78,0.09,7.8608,5871.15,17.0931
25.81,28.08,0.1486,24.65,0.7036,24.63,0.3568,78.46,0.3458,0.59,5.79,0.06,7.8974,5873.54,42.9659
25.81,28.08,0.7732,24.65,0.6164,24.63,0.3385,78.46,-0.1868,0.59,5.79,0.07,7.8674,5875.55,22.7399
25.81,28.09,-0.1465,24.65,0.0735,24.63,0.0170,78.46,0.4410,0.59,5.79,0.09,7.8659,5876.73,54.3112
25.88,28.09,-0.5802,24.64,-1.4578,24.63,-0.2443,78.46,-0.6205,0.59,5.79,0.07,7.8806,5879.31,28.4446
25.88,28.10,-0.1462,24.64,-0.3977,24.63,-0.0546,78.47,0.1114,0.58,5.79,0.07,7.8454,5880.72,16.3916
25.88,28.10,-1.1315,24.64,-0.9778,24.63,-0.0280,78.46,0.8046,0.59,5.79,0.06,7.8850,5881.89,19.1379
25.88,28.10,-0.1078,24.64,-0.1327,24.63,0.0410,78.46,0.3724,0.59,5.79,0.06,7.8916,5882.98,23.4291
25.88,28.10,-0.1667,24.63,-0.6127,24.63,-0.0527,78.46,-0.3314,0.59,5.79,0.07,7.8586,5884.07,12.4671
25.88,28.10,0.8756,24.63,0.0724,24.63,-0.0666,78.46,0.2924,0.60,5.79,0.06,7.8930,5885.38,15.3076
25.88,28.10,-0.4501,24.63,0.3000,24.63,0.5604,78.46,-0.4369,0.59,5.79,0.07,7.8857,5886.63,18.6426
25.88,28.10,-0.6275,24.62,0.6725,24.63,0.3248,78.46,0.2193,0.59,5.79,0.06,7.8850,5887.53,10.3323
25.88,28.09,0.1180,24.62,0.6371,24.64,0.2944,78.46,-0.1222,0.59,5.79,0.06,7.8850,5888.10,20.5862
25.88,28.10,0.9321,24.62,-0.1206,24.64,-0.0489,78.47,-0.4669,0.59,5.78,0.06,7.8857,5889.08,10.7836
25.88,28.10,0.1723,24.62,0.3949,24.64,0.0925,78.46,-0.0584,0.60,5.79,0.06,7.8813,5890.98,25.7938
25.88,28.11,-0.9652,24.61,-1.0466,24.64,-0.1894,78.46,0.4601,0.59,5.78,0.06,7.8872,5891.74,2.8657
25.81,28.11,-0.1599,24.61,0.3140,24.64,-0.1765,78.46,-0.7775,0.59,5.79,0.06,7.8828,5891.89,2.1431
25.81,28.11,0.9826,24.60,0.7566,24.64,0.6887,78.46,-0.0817,0.59,5.79,0.06,7.8894,5891.99,1.1234
25.81,28.10,0.4192,24.60,0.3054,24.64,0.5043,78.46,0.1362,0.59,5.79,0.06,7.8835,5892.07,0.9959
25.88,28.11,-0.6420,24.59,-1.0702,24.64,0.0087,78.46,0.2625,0.60,5.79,0.07,7.8637,5893.24,21.3326
25.88,28.11,-1.2862,24.59,-1.2603,24.64,-0.5015,78.46,-0.5346,0.58,5.79,0.06,7.8916,5893.93,0.5141
25.88,28.11,-0.6200,24.59,-0.7747,24.64,0.1140,78.46,0.0878,0.59,5.79,0.06,7.8886,5893.95,-0.4136
25.88,28.12,0.8129,24.58,0.2991,24.64,-0.1951,78.46,-0.3642,0.59,5.78,0.06,7.8864,5893.93,-0.2189
25.88,28.13,0.0737,24.58,1.0441,24.64,0.0133,78.46,0.2946,0.59,5.79,0.06,7.8879,5894.49,8.7657
25.88,28.13,-0.3515,24.58,0.0159,24.64,0.3743,78.46,0.4195,0.58,5.79,0.06,7.8879,5894.86,3.5727
25.88,28.13,-0.1622,24.58,-0.3990,24.64,0.0527,78.46,-0.5072,0.59,5.79,0.06,7.9223,5895.03,2.5406
25.88,28.13,-0.2530,24.57,-0.2273,24.64,-0.0316,78.46,0.5101,0.59,5.78,0.06,7.8930,5895.15,1.3305
25.88,28.14,-0.4984,24.58,0.7159,24.64,-0.1716,78.46,0.1828,0.59,5.78,0.06,7.8894,5895.34,2.3507
25.88,28.14,-1.0045,24.57,-1.5992,24.65,-0.1431,78.46,-0.2203,0.58,5.79,0.08,7.8711,5896.03,12.8903
25.88,28.14,0.1803,24.57,1.6230,24.65,0.7984,78.46,0.8951,0.59,5.79,0.07,7.8667,5896.55,3.3248
25.88,28.14,-0.7221,24.56,-0.9698,24.65,-0.1117,78.46,-0.0954,0.59,5.79,0.09,7.9341,5896.78,16.2696
25.88,28.14,0.2418,24.56,0.4178,24.65,-0.1197,78.46,-0.6567,0.59,5.79,0.06,7.8799,5897.54,8.6558
25.88,28.14,-1.1349,24.56,-0.0346,24.65,-0.0488,78.46,0.5411,0.59,5.79,0.06,7.8857,5898.03,5.9076
25.88,28.14,-0.6808,24.56,0.3345,24.65,-0.0024,78.46,-0.0684,0.59,5.79,0.08,7.9304,5898.37,4.6631
25.88,28.13,-1.2976,24.55,-1.0027,24.65,-0.1848,78.46,-0.4933,0.60,5.79,0.07,7.8806,5898.82,16.1748
25.88,28.14,-0.3841,24.55,1.2662,24.65,0.1571,78.46,0.8676,0.59,5.79,0.06,7.8872,5899.58,8.5164
25.88,28.14,-0.9010,24.56,0.0042,24.65,0.0891,78.46,0.9803,0.59,5.78,0.07,7.7978,5899.91,3.7337
25.88,28.14,-0.7006,24.55,-0.4603,24.65,0.7196,78.46,0.6901,0.60,5.79,0.06,7.8857,5900.04,1.0444
25.88,28.14,1.5447,24.55,1.0801,24.65,0.2980,78.46,0.1690,0.60,5.79,0.06,7.8901,5900.41,12.6097
25.88,28.14,1.2671,24.55,1.6710,24.65,0.5034,78.46,0.5771,0.58,5.79,0.06,7.8938,5900.92,-6.4128
25.88,28.15,1.0288,24.54,1.1044,24.66,0.1571,78.46,0.9073,0.59,5.79,0.06,7.8872,5900.61,-3.3073
25.88,28.15,0.4455,24.54,-0.1452,24.65,0.0983,78.46,-0.3117,0.59,5.79,0.06,7.8879,5901.23,8.7817
25.88,28.14,0.9638,24.54,0.8985,24.65,-0.1093,78.46,0.4273,0.59,5.79,0.06,7.8916,5901.11,-7.5899
25.88,28.15,0.8046,24.54,0.4850,24.66,0.5422,78.46,0.5758,0.59,5.79,0.06,7.8886,5900.52,-16.9786
25.88,28.15,-0.4661,24.53,-1.3628,24.66,-0.4919,78.46,-0.3326,0.58,5.78,0.06,7.8938,5899.73,-8.9849
25.88,28.15,0.6743,24.53,1.4579,24.66,-0.0461,78.46,0.7879,0.59,5.79,0.06,7.8916,5900.14,5.1402
25.88,28.16,0.4841,24.53,0.2530,24.66,-0.3806,78.46,0.2315,0.59,5.79,0.08,7.9443,5900.37,2.7639
25.88,28.17,-0.8652,24.54,-0.4803,24.67,-0.0344,78.46,0.5378,0.59,5.79,0.06,7.8916,5900.56,3.1090
25.88,28.16,-0.1718,24.53,0.8254,24.66,0.1498,78.46,-0.7015,0.59,5.79,0.08,7.8637,5900.66,-2.3355
25.81,28.17,0.3823,24.53,1.8421,24.67,0.2716,78.46,-0.0474,0.59,5.79,0.08,7.8645,5900.55,-1.2359
25.81,28.17,0.7043,24.53,-0.7006,24.66,-0.1125,78.46,-0.8393,0.59,5.79,0.07,7.8821,5901.09,7.2167
25.81,28.17,-0.0931,24.53,-0.3613,24.66,-2.4546,78.46,0.2316,0.59,5.79,0.06,7.8938,5900.96,-6.0279
25.88,28.17,0.0365,24.52,0.0478,24.66,0.1205,78.46,0.3982,0.59,5.79,0.07,7.8842,5901.35,22.8559
25.88,28.18,-0.7562,24.53,-1.3832,24.66,-0.1795,78.46,-0.6570,0.59,5.79,0.06,7.8857,5902.33,-2.3545
25.88,28.18,-0.1021,24.52,0.1974,24.66,-0.2674,78.46,-0.3112,0.59,5.79,0.06,7.8901,5902.22,-1.2141
25.88,28.18,-0.4500,24.52,-0.6930,24.67,-0.3320,78.46,-0.0577,0.59,5.78,0.07,7.8777,5902.92,9.3047
25.88,28.18,0.0122,24.52,-0.1612,24.67,-0.1341,78.46,-0.9250,0.58,5.79,0.06,7.8784,5902.88,-4.9353
25.88,28.18,-0.9464,24.52,-0.1856,24.67,0.0488,78.46,0.7591,0.59,5.79,0.07,7.8088,5903.31,25.8193
25.88,28.18,0.6171,24.51,-0.1157,24.67,-0.2305,78.46,-0.5270,0.58,5.78,0.06,7.8938,5904.57,25.4998
25.88,28.19,1.2255,24.52,0.5925,24.67,0.1678,78.46,-0.3737,0.58,5.79,0.07,7.8637,5905.78,13.3562
25.88,28.18,0.9786,24.51,1.0863,24.67,0.5389,78.46,0.7608,0.59,5.79,0.07,7.8029,5905.08,-13.1661
25.88,28.18,0.9132,24.51,-0.2908,24.67,-0.2361,78.46,-0.3618,0.60,5.79,0.07,7.8835,5905.25,14.2763
25.88,28.18,1.0376,24.51,1.0837,24.67,-0.0802,78.46,0.1849,0.59,5.79,0.07,7.8894,5905.92,7.5537
25.88,28.19,-0.2780,24.51,-0.7660,24.67,0.2368,78.46,0.0744,0.59,5.79,0.06,7.8828,5906.27,4.0404
25.88,28.18,-0.0513,24.50,0.9150,24.67,0.1008,78.46,-0.0796,0.59,5.79,0.06,7.8835,5905.82,-6.0687
25.88,28.19,-0.8552,24.50,-0.7776,24.68,0.1453,78.46,0.7698,0.58,5.79,0.08,7.8586,5906.12,9.2194
25.88,28.19,-0.7450,24.50,0.0984,24.68,0.1396,78.46,-0.1243,0.59,5.79,0.06,7.8828,5906.30,-6.4921
25.88,28.18,-0.3470,24.50,-0.6895,24.67,-0.3608,78.45,0.3832,0.59,5.79,0.08,7.8571,5906.06,28.0787
25.88,28.19,0.5060,24.50,0.3921,24.67,0.3881,78.46,0.1165,0.58,5.79,0.06,7.8857,5907.36,15.0900
25.88,28.19,1.8315,24.50,1.5262,24.67,0.1940,78.46,0.1857,0.59,5.79,0.07,7.8842,5908.09,8.4432
25.88,28.18,0.2817,24.49,0.3035,24.67,0.2255,78.46,0.5563,0.58,5.79,0.06,7.8938,5907.73,-17.9550
25.88,28.19,0.4828,24.49,0.5801,24.68,0.1609,78.46,-0.4961,0.59,5.79,0.06,7.8886,5907.07,4.8386
25.88,28.18,-0.8321,24.49,-0.5518,24.68,-0.3466,78.45,-0.1639,0.59,5.78,0.06,7.8894,5907.29,2.5604
25.81,28.19,0.2186,24.50,1.5834,24.68,0.1107,78.46,-0.2764,0.58,5.79,0.07,7.8535,5907.72,5.5408
25.81,28.19,0.6893,24.49,0.8099,24.68,0.4959,78.46,0.0259,0.58,5.79,0.07,7.8747,5908.03,3.9536
25.81,28.20,-1.5536,24.49,-1.2054,24.68,-0.0425,78.46,0.0272,0.58,5.79,0.09,7.8579,5908.20,1.4852
